apteryx_owenii ENSAOWG00000018765
apteryx_rowi ENSARWG00000017721
apteryx_haastii ENSAHAG00000008541
dromaius_novaehollandiae ENSDNVG00000013927
nothoprocta_perdicaria ENSNPEG00000007474
manacus_vitellinus ENSMVIG00005012524
lepidothrix_coronata ENSLCOG00000015500
taeniopygia_guttata ENSTGUG00000004800
lonchura_striata_domestica ENSLSDG00000015888
cyanistes_caeruleus ENSCCEG00000008202
junco_hyemalis ENSJHYG00000003092
calidris_pugnax ENSCPUG00000010401
melopsittacus_undulatus ENSMUNG00000000709
coturnix_japonica ENSCJPG00005012201
gallus_gallus ENSGALG00000042647
numida_meleagris ENSNMEG00000012649
crocodylus_porosus ENSCPRG00005015288
chelonoidis_abingdonii ENSCABG00000021172
salvator_merianae ENSSMRG00000001807
notechis_scutatus ENSNSUG00000017274
phascolarctos_cinereus ENSPCIG00000007118
notamacropus_eugenii ENSMEUG00000011739
monodelphis_domestica ENSMODG00000014063
loxodonta_africana ENSLAFG00000006541
procavia_capensis ENSPCAG00000002460
echinops_telfairi ENSETEG00000002238
dasypus_novemcinctus ENSDNOG00000013005
chinchilla_lanigera ENSCLAG00000014685
octodon_degus ENSODEG00000016652
cavia_aperea ENSCAPG00000017310
cavia_porcellus ENSCPOG00000014299
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010847
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010269
fukomys_damarensis ENSFDAG00000009156
dipodomys_ordii ENSDORG00000001874
peromyscus_maniculatus_bairdii ENSPEMG00000018348
mesocricetus_auratus ENSMAUG00000015513
ictidomys_tridecemlineatus ENSSTOG00000007496
urocitellus_parryii ENSUPAG00010012097
marmota_marmota_marmota ENSMMMG00000009900
oryctolagus_cuniculus ENSOCUG00000010540
ochotona_princeps ENSOPRG00000011733
tupaia_belangeri ENSTBEG00000000411
pan_troglodytes ENSPTRG00000008169
chlorocebus_sabaeus ENSCSAG00000004825
saimiri_boliviensis_boliviensis ENSSBOG00000025495
carlito_syrichta ENSTSYG00000005027
otolemur_garnettii ENSOGAG00000003257
bison_bison_bison ENSBBBG00000009442
bos_mutus ENSBMUG00000001368
ovis_aries ENSOARG00000000970
capra_hircus ENSCHIG00000016930
tursiops_truncatus ENSTTRG00000008385
vicugna_pacos ENSVPAG00000000190
sus_scrofa ENSSSCG00000002811
ursus_americanus ENSUAMG00000016834
ursus_maritimus ENSUMAG00000021385
ailuropoda_melanoleuca ENSAMEG00000017173
mustela_putorius_furo ENSMPUG00000004646
neovison_vison ENSNVIG00000014701
panthera_pardus ENSPPRG00000019036
felis_catus ENSFCAG00000002691
myotis_lucifugus ENSMLUG00000023781
myotis_lucifugus ENSMLUG00000002984
pteropus_vampyrus ENSPVAG00000004606
equus_asinus_asinus ENSEASG00005005456
equus_caballus ENSECAG00000014030
erinaceus_europaeus ENSEEUG00000015209
ornithorhynchus_anatinus ENSOANG00000012119
xenopus_tropicalis ENSXETG00000013750
ornithorhynchus_anatinus ENSOANG00000020627
paramormyrops_kingsleyae ENSPKIG00000023155
scleropages_formosus ENSSFOG00015018090
amphiprion_ocellaris ENSAOCG00000008312
amphiprion_percula ENSAPEG00000024185
acanthochromis_polyacanthus ENSAPOG00000018108
stegastes_partitus ENSSPAG00000005412
maylandia_zebra ENSMZEG00005015639
haplochromis_burtoni ENSHBUG00000012718
astatotilapia_calliptera ENSACLG00000011480
pundamilia_nyererei ENSPNYG00000019444
neolamprologus_brichardi ENSNBRG00000018085
amphilophus_citrinellus ENSACIG00000004991
scophthalmus_maximus ENSSMAG00000012204
monopterus_albus ENSMALG00000006807
cyprinodon_variegatus ENSCVAG00000010824
fundulus_heteroclitus ENSFHEG00000009495
poecilia_formosa ENSPFOG00000007269
poecilia_latipinna ENSPLAG00000009316
poecilia_reticulata ENSPREG00000001109
poecilia_mexicana ENSPMEG00000010484
gambusia_affinis ENSGAFG00000016706
xiphophorus_maculatus ENSXMAG00000024751
kryptolebias_marmoratus ENSKMAG00000021441
oryzias_latipes_asm223471v1 ENSORLG00020012059
oryzias_latipes_asm223469v1 ENSORLG00015002561
oryzias_latipes_asm223467v1 ENSORLG00000028564
oryzias_melastigma ENSOMEG00000020454
gasterosteus_aculeatus ENSGACG00000013850
seriola_lalandi_dorsalis ENSSLDG00000013758
seriola_dumerili ENSSDUG00000021820
cynoglossus_semilaevis ENSCSEG00000021267
mola_mola ENSMMOG00000002261
periophthalmus_magnuspinnatus ENSPMGG00000016978
hippocampus_comes ENSHCOG00000012513
gadus_morhua ENSGMOG00000016577
tetraodon_nigroviridis ENSTNIG00000008817
takifugu_rubripes ENSTRUG00000009490
mastacembelus_armatus ENSMAMG00000017273
anabas_testudineus ENSATEG00000014758
labrus_bergylta ENSLBEG00000010306
esox_lucius ENSELUG00000014450
pygocentrus_nattereri ENSPNAG00000012836
astyanax_mexicanus ENSAMXG00000015638
ictalurus_punctatus ENSIPUG00000012579
