phascolarctos_cinereus ENSPCIG00000007908
monodelphis_domestica ENSMODG00000025005
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019976
mus_spicilegus ENSMSIG00000012074
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000072473
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019091
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030108
rattus_norvegicus ENSRNOG00000039749
meriones_unguiculatus ENSMUGG00000024002
meriones_unguiculatus ENSMUGG00000022589
cricetulus_griseus_crigri-picr ENSCGRG00015020506
cricetulus_griseus_crigri_1.0 ENSCGRG00000014652
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010785
mesocricetus_auratus ENSMAUG00000014074
peromyscus_maniculatus_bairdii ENSPEMG00000018763
microtus_ochrogaster ENSMOCG00000015892
nannospalax_galili ENSNGAG00000013290
oryctolagus_cuniculus ENSOCUG00000028010
bos_mutus ENSBMUG00000019791
bison_bison_bison ENSBBBG00000009934
bos_taurus ENSBTAG00000045949
ovis_aries ENSOARG00000002136
capra_hircus ENSCHIG00000006737
sus_scrofa ENSSSCG00000010393
myotis_lucifugus ENSMLUG00000023333
castor_canadensis ENSCCNG00000019691
dipodomys_ordii ENSDORG00000025082
spermophilus_dauricus ENSSDAG00000019649
marmota_marmota_marmota ENSMMMG00000019013
ictidomys_tridecemlineatus ENSSTOG00000033497
urocitellus_parryii ENSUPAG00010003520
carlito_syrichta ENSTSYG00000033312
microcebus_murinus ENSMICG00000046317
equus_asinus_asinus ENSEASG00005019384
equus_caballus ENSECAG00000021332
macaca_nemestrina ENSMNEG00000011294
macaca_mulatta ENSMMUG00000043737
macaca_fascicularis ENSMFAG00000044447
cercocebus_atys ENSCATG00000029563
papio_anubis ENSPANG00000030332
theropithecus_gelada ENSTGEG00000012425
piliocolobus_tephrosceles ENSPTEG00000020835
pongo_abelii ENSPPYG00000002257
callithrix_jacchus ENSCJAG00000013171
prolemur_simus ENSPSMG00000009782
propithecus_coquereli ENSPCOG00000010883
homo_sapiens ENSG00000178645
gorilla_gorilla ENSGGOG00000023021
pan_troglodytes ENSPTRG00000050458
pan_paniscus ENSPPAG00000034575
nomascus_leucogenys ENSNLEG00000015910
rhinopithecus_roxellana ENSRROG00000036163
rhinopithecus_bieti ENSRBIG00000039652
colobus_angolensis_palliatus ENSCANG00000034569
mandrillus_leucophaeus ENSMLEG00000044460
saimiri_boliviensis_boliviensis ENSSBOG00000030659
cebus_capucinus_imitator ENSCCAG00000022483
aotus_nancymaae ENSANAG00000028863
tupaia_belangeri ENSTBEG00000016714
mustela_putorius_furo ENSMPUG00000009431
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010817
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002348
fukomys_damarensis ENSFDAG00000021514
chinchilla_lanigera ENSCLAG00000000124
octodon_degus ENSODEG00000002372
cavia_porcellus ENSCPOG00000019959
cavia_aperea ENSCAPG00000001608
ursus_maritimus ENSUMAG00000015920
ursus_americanus ENSUAMG00000016112
ailuropoda_melanoleuca ENSAMEG00000007385
neovison_vison ENSNVIG00000005135
canis_lupus_familiaris ENSCAFG00000025514
canis_lupus_dingo ENSCAFG00020025099
vulpes_vulpes ENSVVUG00000021051
panthera_tigris_altaica ENSPTIG00000017260
panthera_pardus ENSPPRG00000012886
felis_catus ENSFCAG00000029934
loxodonta_africana ENSLAFG00000028337
dasypus_novemcinctus ENSDNOG00000047755
ornithorhynchus_anatinus ENSOANG00000013227
pogona_vitticeps ENSPVIG00000006793
notechis_scutatus ENSNSUG00000012707
salvator_merianae ENSSMRG00000007595
chelonoidis_abingdonii ENSCABG00000017057
gopherus_agassizii ENSGAGG00000009179
chrysemys_picta_bellii ENSCPBG00000007681
pelodiscus_sinensis ENSPSIG00000004025
apteryx_haastii ENSAHAG00000003650
apteryx_owenii ENSAOWG00000017302
nothoprocta_perdicaria ENSNPEG00000015172
dromaius_novaehollandiae ENSDNVG00000002905
anas_platyrhynchos_platyrhynchos ENSAPLG00000022667
crocodylus_porosus ENSCPRG00005010350
sphenodon_punctatus ENSSPUG00000003487
xenopus_tropicalis ENSXETG00000030766
latimeria_chalumnae ENSLACG00000011758
pygocentrus_nattereri ENSPNAG00000000771
astyanax_mexicanus ENSAMXG00000038291
ictalurus_punctatus ENSIPUG00000024596
danio_rerio ENSDARG00000069363
esox_lucius ENSELUG00000016846
scleropages_formosus ENSSFOG00015006554
lepisosteus_oculatus ENSLOCG00000005687
maylandia_zebra ENSMZEG00005027629
haplochromis_burtoni ENSHBUG00000021697
astatotilapia_calliptera ENSACLG00000012406
oreochromis_niloticus ENSONIG00000018487
neolamprologus_brichardi ENSNBRG00000019692
amphilophus_citrinellus ENSACIG00000020378
amphiprion_percula ENSAPEG00000011990
amphiprion_ocellaris ENSAOCG00000005149
acanthochromis_polyacanthus ENSAPOG00000017840
stegastes_partitus ENSSPAG00000005255
seriola_dumerili ENSSDUG00000010388
seriola_lalandi_dorsalis ENSSLDG00000021168
monopterus_albus ENSMALG00000005263
labrus_bergylta ENSLBEG00000000256
mastacembelus_armatus ENSMAMG00000021376
anabas_testudineus ENSATEG00000002886
periophthalmus_magnuspinnatus ENSPMGG00000001704
