pan_troglodytes ENSPTRG00000048882
pan_paniscus ENSPPAG00000017793
homo_sapiens ENSG00000244575
pongo_abelii ENSPPYG00000029801
chlorocebus_sabaeus ENSCSAG00000016526
chlorocebus_sabaeus ENSCSAG00000016586
macaca_fascicularis ENSMFAG00000002356
macaca_mulatta ENSMMUG00000045319
macaca_nemestrina ENSMNEG00000031102
papio_anubis ENSPANG00000023481
theropithecus_gelada ENSTGEG00000028271
mandrillus_leucophaeus ENSMLEG00000040442
rhinopithecus_roxellana ENSRROG00000023930
colobus_angolensis_palliatus ENSCANG00000040460
cebus_capucinus_imitator ENSCCAG00000017706
saimiri_boliviensis_boliviensis ENSSBOG00000036367
nomascus_leucogenys ENSNLEG00000027986
peromyscus_maniculatus_bairdii ENSPEMG00000029605
peromyscus_maniculatus_bairdii ENSPEMG00000026727
sus_scrofa ENSSSCG00000038083
sus_scrofa ENSSSCG00000033646
