phascolarctos_cinereus ENSPCIG00000017911
notamacropus_eugenii ENSMEUG00000007017
sarcophilus_harrisii ENSSHAG00000017080
monodelphis_domestica ENSMODG00000017043
procavia_capensis ENSPCAG00000004757
loxodonta_africana ENSLAFG00000025636
echinops_telfairi ENSETEG00000008120
dasypus_novemcinctus ENSDNOG00000043512
chinchilla_lanigera ENSCLAG00000002939
octodon_degus ENSODEG00000006241
cavia_porcellus ENSCPOG00000015037
cavia_aperea ENSCAPG00000014708
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014817
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008863
fukomys_damarensis ENSFDAG00000013943
urocitellus_parryii ENSUPAG00010003540
spermophilus_dauricus ENSSDAG00000007904
marmota_marmota_marmota ENSMMMG00000000818
ictidomys_tridecemlineatus ENSSTOG00000011050
dipodomys_ordii ENSDORG00000010909
castor_canadensis ENSCCNG00000030474
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025740
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000000823
mus_spicilegus ENSMSIG00000012427
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024813
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026261
rattus_norvegicus ENSRNOG00000015558
meriones_unguiculatus ENSMUGG00000003210
meriones_unguiculatus ENSMUGG00000004364
peromyscus_maniculatus_bairdii ENSPEMG00000013272
microtus_ochrogaster ENSMOCG00000020313
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001965
cricetulus_griseus_crigri-picr ENSCGRG00015018017
cricetulus_griseus_crigri_1.0 ENSCGRG00000011327
mesocricetus_auratus ENSMAUG00000016688
nannospalax_galili ENSNGAG00000020677
jaculus_jaculus ENSJJAG00000022009
oryctolagus_cuniculus ENSOCUG00000007558
ochotona_princeps ENSOPRG00000000020
macaca_fascicularis ENSMFAG00000003486
macaca_nemestrina ENSMNEG00000038555
cercocebus_atys ENSCATG00000030960
mandrillus_leucophaeus ENSMLEG00000030827
papio_anubis ENSPANG00000020637
macaca_mulatta ENSMMUG00000015556
chlorocebus_sabaeus ENSCSAG00000016695
piliocolobus_tephrosceles ENSPTEG00000007343
colobus_angolensis_palliatus ENSCANG00000040245
rhinopithecus_bieti ENSRBIG00000024426
rhinopithecus_roxellana ENSRROG00000029480
pan_troglodytes ENSPTRG00000013766
pan_paniscus ENSPPAG00000032177
homo_sapiens ENSG00000196700
gorilla_gorilla ENSGGOG00000002088
pongo_abelii ENSPPYG00000029607
nomascus_leucogenys ENSNLEG00000010204
cebus_capucinus_imitator ENSCCAG00000007419
saimiri_boliviensis_boliviensis ENSSBOG00000026157
callithrix_jacchus ENSCJAG00000010553
aotus_nancymaae ENSANAG00000027804
carlito_syrichta ENSTSYG00000005862
propithecus_coquereli ENSPCOG00000013823
microcebus_murinus ENSMICG00000028104
prolemur_simus ENSPSMG00000000612
otolemur_garnettii ENSOGAG00000026638
canis_lupus_dingo ENSCAFG00020002020
canis_lupus_familiaris ENSCAFG00000013120
vulpes_vulpes ENSVVUG00000014963
neovison_vison ENSNVIG00000018852
mustela_putorius_furo ENSMPUG00000008629
ursus_americanus ENSUAMG00000000527
ursus_maritimus ENSUMAG00000021994
ailuropoda_melanoleuca ENSAMEG00000001872
panthera_pardus ENSPPRG00000005641
panthera_tigris_altaica ENSPTIG00000014076
felis_catus ENSFCAG00000001181
equus_caballus ENSECAG00000008525
equus_asinus_asinus ENSEASG00005023148
erinaceus_europaeus ENSEEUG00000001796
sorex_araneus ENSSARG00000008446
capra_hircus ENSCHIG00000019247
ovis_aries ENSOARG00000009259
bos_mutus ENSBMUG00000024605
bos_taurus ENSBTAG00000011646
bison_bison_bison ENSBBBG00000018547
tursiops_truncatus ENSTTRG00000013062
sus_scrofa ENSSSCG00000035939
myotis_lucifugus ENSMLUG00000004634
pteropus_vampyrus ENSPVAG00000014313
ornithorhynchus_anatinus ENSOANG00000004922
gallus_gallus ENSGALG00000006013
meleagris_gallopavo ENSMGAG00000006724
coturnix_japonica ENSCJPG00005003739
numida_meleagris ENSNMEG00000016060
anser_brachyrhynchus ENSABRG00000006609
taeniopygia_guttata ENSTGUG00000007184
taeniopygia_guttata ENSTGUG00000007180
lonchura_striata_domestica ENSLSDG00000006410
serinus_canaria ENSSCAG00000014507
junco_hyemalis ENSJHYG00000012823
zonotrichia_albicollis ENSZALG00000003614
ficedula_albicollis ENSFALG00000005991
cyanistes_caeruleus ENSCCEG00000021632
parus_major ENSPMJG00000007165
lepidothrix_coronata ENSLCOG00000013905
manacus_vitellinus ENSMVIG00005004957
melopsittacus_undulatus ENSMUNG00000000329
calidris_pugnax ENSCPUG00000006719
calidris_pygmaea ENSCPGG00000004562
apteryx_owenii ENSAOWG00000001544
apteryx_haastii ENSAHAG00000003130
apteryx_rowi ENSARWG00000009732
dromaius_novaehollandiae ENSDNVG00000000150
nothoprocta_perdicaria ENSNPEG00000009265
crocodylus_porosus ENSCPRG00005006071
gopherus_agassizii ENSGAGG00000008640
chelonoidis_abingdonii ENSCABG00000000832
chrysemys_picta_bellii ENSCPBG00000013959
pelodiscus_sinensis ENSPSIG00000006536
pogona_vitticeps ENSPVIG00000012473
anolis_carolinensis ENSACAG00000006612
notechis_scutatus ENSNSUG00000007323
salvator_merianae ENSSMRG00000019456
sphenodon_punctatus ENSSPUG00000018317
crocodylus_porosus ENSCPRG00005004435
xenopus_tropicalis ENSXETG00000031346
scleropages_formosus ENSSFOG00015022049
paramormyrops_kingsleyae ENSPKIG00000005318
pygocentrus_nattereri ENSPNAG00000015525
astyanax_mexicanus ENSAMXG00000017467
ictalurus_punctatus ENSIPUG00000004965
danio_rerio ENSDARG00000071055
gasterosteus_aculeatus ENSGACG00000001366
cynoglossus_semilaevis ENSCSEG00000018498
poecilia_mexicana ENSPMEG00000010024
poecilia_latipinna ENSPLAG00000000127
gambusia_affinis ENSGAFG00000021107
xiphophorus_maculatus ENSXMAG00000015609
fundulus_heteroclitus ENSFHEG00000022959
cyprinodon_variegatus ENSCVAG00000000293
kryptolebias_marmoratus ENSKMAG00000017734
oryzias_latipes_asm223467v1 ENSORLG00000009630
oryzias_latipes_asm223471v1 ENSORLG00020001434
oryzias_latipes_asm223469v1 ENSORLG00015018634
oryzias_melastigma ENSOMEG00000012092
oreochromis_niloticus ENSONIG00000017403
pundamilia_nyererei ENSPNYG00000002032
amphiprion_percula ENSAPEG00000008457
amphiprion_ocellaris ENSAOCG00000012878
acanthochromis_polyacanthus ENSAPOG00000010492
stegastes_partitus ENSSPAG00000015730
anabas_testudineus ENSATEG00000005771
mastacembelus_armatus ENSMAMG00000010784
poecilia_formosa ENSPFOG00000006173
poecilia_reticulata ENSPREG00000017952
xiphophorus_couchianus ENSXCOG00000008091
takifugu_rubripes ENSTRUG00000023467
tetraodon_nigroviridis ENSTNIG00000017875
mola_mola ENSMMOG00000020435
seriola_dumerili ENSSDUG00000016057
seriola_lalandi_dorsalis ENSSLDG00000025140
scophthalmus_maximus ENSSMAG00000007941
labrus_bergylta ENSLBEG00000012455
monopterus_albus ENSMALG00000022264
haplochromis_burtoni ENSHBUG00000004543
astatotilapia_calliptera ENSACLG00000025773
neolamprologus_brichardi ENSNBRG00000015121
maylandia_zebra ENSMZEG00005023567
amphilophus_citrinellus ENSACIG00000019911
hippocampus_comes ENSHCOG00000011463
periophthalmus_magnuspinnatus ENSPMGG00000008928
gadus_morhua ENSGMOG00000014036
esox_lucius ENSELUG00000001936
paramormyrops_kingsleyae ENSPKIG00000005574
scleropages_formosus ENSSFOG00015020820
lepisosteus_oculatus ENSLOCG00000004884
eptatretus_burgeri ENSEBUG00000005036
eptatretus_burgeri ENSEBUG00000006533
