gopherus_agassizii ENSGAGG00000014220
chelonoidis_abingdonii ENSCABG00000019588
chrysemys_picta_bellii ENSCPBG00000009309
pelodiscus_sinensis ENSPSIG00000016504
pogona_vitticeps ENSPVIG00000003006
anolis_carolinensis ENSACAG00000000432
salvator_merianae ENSSMRG00000012142
prolemur_simus ENSPSMG00000018412
propithecus_coquereli ENSPCOG00000013824
microcebus_murinus ENSMICG00000026785
pan_troglodytes ENSPTRG00000004779
pan_paniscus ENSPPAG00000035875
homo_sapiens ENSG00000123095
gorilla_gorilla ENSGGOG00000015498
nomascus_leucogenys ENSNLEG00000005307
macaca_fascicularis ENSMFAG00000042227
macaca_nemestrina ENSMNEG00000037151
theropithecus_gelada ENSTGEG00000026878
papio_anubis ENSPANG00000006688
cercocebus_atys ENSCATG00000032763
chlorocebus_sabaeus ENSCSAG00000007728
rhinopithecus_bieti ENSRBIG00000032629
colobus_angolensis_palliatus ENSCANG00000005169
piliocolobus_tephrosceles ENSPTEG00000030820
cebus_capucinus_imitator ENSCCAG00000005712
callithrix_jacchus ENSCJAG00000045144
saimiri_boliviensis_boliviensis ENSSBOG00000021412
urocitellus_parryii ENSUPAG00010015854
equus_asinus_asinus ENSEASG00005013893
equus_caballus ENSECAG00000034955
neovison_vison ENSNVIG00000001271
ursus_maritimus ENSUMAG00000003300
canis_lupus_dingo ENSCAFG00020012838
panthera_pardus ENSPPRG00000002206
felis_catus ENSFCAG00000042690
panthera_tigris_altaica ENSPTIG00000013141
pteropus_vampyrus ENSPVAG00000004507
capra_hircus ENSCHIG00000024108
bos_mutus ENSBMUG00000022604
tursiops_truncatus ENSTTRG00000014501
sus_scrofa ENSSSCG00000028552
octodon_degus ENSODEG00000013113
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005534
vulpes_vulpes ENSVVUG00000030341
myotis_lucifugus ENSMLUG00000028371
ochotona_princeps ENSOPRG00000009637
bos_taurus ENSBTAG00000030575
ovis_aries ENSOARG00000019968
ailuropoda_melanoleuca ENSAMEG00000011905
pongo_abelii ENSPPYG00000004372
rhinopithecus_roxellana ENSRROG00000037508
aotus_nancymaae ENSANAG00000035475
otolemur_garnettii ENSOGAG00000032001
nannospalax_galili ENSNGAG00000016281
castor_canadensis ENSCCNG00000015553
erinaceus_europaeus ENSEEUG00000015668
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000097
cricetulus_griseus_crigri-picr ENSCGRG00015004542
microtus_ochrogaster ENSMOCG00000002571
peromyscus_maniculatus_bairdii ENSPEMG00000008096
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030106
mus_spicilegus ENSMSIG00000014616
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030256
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029051
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022813
rattus_norvegicus ENSRNOG00000048961
meriones_unguiculatus ENSMUGG00000022901
cricetulus_griseus_crigri_1.0 ENSCGRG00000003042
mesocricetus_auratus ENSMAUG00000015512
jaculus_jaculus ENSJJAG00000017871
echinops_telfairi ENSETEG00000017468
fukomys_damarensis ENSFDAG00000011809
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007347
cavia_porcellus ENSCPOG00000025122
chinchilla_lanigera ENSCLAG00000015603
spermophilus_dauricus ENSSDAG00000016925
ictidomys_tridecemlineatus ENSSTOG00000021007
mustela_putorius_furo ENSMPUG00000010346
canis_lupus_familiaris ENSCAFG00000031081
loxodonta_africana ENSLAFG00000030711
phascolarctos_cinereus ENSPCIG00000028661
notamacropus_eugenii ENSMEUG00000013058
monodelphis_domestica ENSMODG00000016551
latimeria_chalumnae ENSLACG00000013163
xenopus_tropicalis ENSXETG00000023482
paramormyrops_kingsleyae ENSPKIG00000025488
scleropages_formosus ENSSFOG00015006883
paramormyrops_kingsleyae ENSPKIG00000019406
seriola_lalandi_dorsalis ENSSLDG00000022209
seriola_dumerili ENSSDUG00000017843
scophthalmus_maximus ENSSMAG00000007312
labrus_bergylta ENSLBEG00000028454
labrus_bergylta ENSLBEG00000014576
gasterosteus_aculeatus ENSGACG00000011684
takifugu_rubripes ENSTRUG00000005639
tetraodon_nigroviridis ENSTNIG00000012152
periophthalmus_magnuspinnatus ENSPMGG00000013749
amphiprion_ocellaris ENSAOCG00000017361
amphiprion_percula ENSAPEG00000007600
acanthochromis_polyacanthus ENSAPOG00000014732
stegastes_partitus ENSSPAG00000009983
poecilia_formosa ENSPFOG00000015542
poecilia_latipinna ENSPLAG00000015585
poecilia_mexicana ENSPMEG00000019433
poecilia_reticulata ENSPREG00000018249
xiphophorus_couchianus ENSXCOG00000020506
xiphophorus_maculatus ENSXMAG00000001113
gambusia_affinis ENSGAFG00000021759
fundulus_heteroclitus ENSFHEG00000009040
cyprinodon_variegatus ENSCVAG00000006116
kryptolebias_marmoratus ENSKMAG00000004088
oryzias_latipes_asm223469v1 ENSORLG00015011504
oryzias_latipes_asm223471v1 ENSORLG00020021018
oryzias_latipes_asm223467v1 ENSORLG00000011401
oryzias_melastigma ENSOMEG00000011218
astatotilapia_calliptera ENSACLG00000027670
astatotilapia_calliptera ENSACLG00000027502
maylandia_zebra ENSMZEG00005017935
pundamilia_nyererei ENSPNYG00000013779
haplochromis_burtoni ENSHBUG00000013289
oreochromis_niloticus ENSONIG00000014711
neolamprologus_brichardi ENSNBRG00000004366
amphilophus_citrinellus ENSACIG00000000102
anabas_testudineus ENSATEG00000021338
mastacembelus_armatus ENSMAMG00000005659
mola_mola ENSMMOG00000017472
cynoglossus_semilaevis ENSCSEG00000005755
monopterus_albus ENSMALG00000010814
hippocampus_comes ENSHCOG00000011116
gadus_morhua ENSGMOG00000003444
esox_lucius ENSELUG00000003033
pygocentrus_nattereri ENSPNAG00000017926
astyanax_mexicanus ENSAMXG00000039579
ictalurus_punctatus ENSIPUG00000018231
danio_rerio ENSDARG00000041691
lepisosteus_oculatus ENSLOCG00000015327
lonchura_striata_domestica ENSLSDG00000006802
junco_hyemalis ENSJHYG00000017660
parus_major ENSPMJG00000009191
lepidothrix_coronata ENSLCOG00000014476
manacus_vitellinus ENSMVIG00005002070
taeniopygia_guttata ENSTGUG00000012230
ficedula_albicollis ENSFALG00000003877
melopsittacus_undulatus ENSMUNG00000007102
anser_brachyrhynchus ENSABRG00000021631
anas_platyrhynchos_platyrhynchos ENSAPLG00000023232
gallus_gallus ENSGALG00000048539
coturnix_japonica ENSCJPG00005003277
numida_meleagris ENSNMEG00000011160
apteryx_rowi ENSARWG00000018369
eptatretus_burgeri ENSEBUG00000007181
petromyzon_marinus ENSPMAG00000003684
