pteropus_vampyrus ENSPVAG00000014185
ochotona_princeps ENSOPRG00000003070
procavia_capensis ENSPCAG00000013290
echinops_telfairi ENSETEG00000017756
dasypus_novemcinctus ENSDNOG00000032075
cercocebus_atys ENSCATG00000028336
macaca_mulatta ENSMMUG00000044175
macaca_nemestrina ENSMNEG00000044561
ursus_americanus ENSUAMG00000023369
ailuropoda_melanoleuca ENSAMEG00000000537
neovison_vison ENSNVIG00000016035
vulpes_vulpes ENSVVUG00000002106
notamacropus_eugenii ENSMEUG00000009927
bison_bison_bison ENSBBBG00000001535
tursiops_truncatus ENSTTRG00000005580
ornithorhynchus_anatinus ENSOANG00000008167
mustela_putorius_furo ENSMPUG00000014082
canis_lupus_dingo ENSCAFG00020003018
panthera_pardus ENSPPRG00000004188
felis_catus ENSFCAG00000042868
equus_caballus ENSECAG00000002551
equus_asinus_asinus ENSEASG00005001171
capra_hircus ENSCHIG00000018218
ovis_aries ENSOARG00000020357
bos_taurus ENSBTAG00000024115
sus_scrofa ENSSSCG00000035074
propithecus_coquereli ENSPCOG00000014648
microcebus_murinus ENSMICG00000032013
prolemur_simus ENSPSMG00000012982
otolemur_garnettii ENSOGAG00000028037
macaca_fascicularis ENSMFAG00000032820
papio_anubis ENSPANG00000000435
chlorocebus_sabaeus ENSCSAG00000001157
theropithecus_gelada ENSTGEG00000024895
rhinopithecus_roxellana ENSRROG00000040824
rhinopithecus_bieti ENSRBIG00000026900
piliocolobus_tephrosceles ENSPTEG00000030731
pan_troglodytes ENSPTRG00000047442
homo_sapiens ENSG00000204060
gorilla_gorilla ENSGGOG00000026271
pongo_abelii ENSPPYG00000001477
saimiri_boliviensis_boliviensis ENSSBOG00000022251
callithrix_jacchus ENSCJAG00000047939
cebus_capucinus_imitator ENSCCAG00000037266
aotus_nancymaae ENSANAG00000037110
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027385
mus_spicilegus ENSMSIG00000010418
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000052135
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026408
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028737
rattus_norvegicus ENSRNOG00000032639
meriones_unguiculatus ENSMUGG00000026636
cricetulus_griseus_crigri-picr ENSCGRG00015003105
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020370
mesocricetus_auratus ENSMAUG00000020845
microtus_ochrogaster ENSMOCG00000007735
peromyscus_maniculatus_bairdii ENSPEMG00000026784
nannospalax_galili ENSNGAG00000012477
jaculus_jaculus ENSJJAG00000016967
chinchilla_lanigera ENSCLAG00000002214
cavia_porcellus ENSCPOG00000022256
octodon_degus ENSODEG00000001967
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003494
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017200
urocitellus_parryii ENSUPAG00010008964
ictidomys_tridecemlineatus ENSSTOG00000026753
castor_canadensis ENSCCNG00000022441
dipodomys_ordii ENSDORG00000024053
phascolarctos_cinereus ENSPCIG00000028688
monodelphis_domestica ENSMODG00000017333
sarcophilus_harrisii ENSSHAG00000003662
pogona_vitticeps ENSPVIG00000014525
anolis_carolinensis ENSACAG00000000249
notechis_scutatus ENSNSUG00000013128
salvator_merianae ENSSMRG00000003379
sphenodon_punctatus ENSSPUG00000009342
gopherus_agassizii ENSGAGG00000019652
chelonoidis_abingdonii ENSCABG00000019859
gopherus_agassizii ENSGAGG00000003140
chrysemys_picta_bellii ENSCPBG00000015641
crocodylus_porosus ENSCPRG00005004459
apteryx_haastii ENSAHAG00000010646
apteryx_owenii ENSAOWG00000015451
