chelonoidis_abingdonii ENSCABG00000001694
anas_platyrhynchos_platyrhynchos ENSAPLG00000020387
cebus_capucinus_imitator ENSCCAG00000033632
callithrix_jacchus ENSCJAG00000044991
saimiri_boliviensis_boliviensis ENSSBOG00000034771
aotus_nancymaae ENSANAG00000023466
pan_troglodytes ENSPTRG00000052786
pan_paniscus ENSPPAG00000043487
papio_anubis ENSPANG00000031413
saimiri_boliviensis_boliviensis ENSSBOG00000029627
prolemur_simus ENSPSMG00000003461
marmota_marmota_marmota ENSMMMG00000006762
urocitellus_parryii ENSUPAG00010002308
spermophilus_dauricus ENSSDAG00000000734
equus_asinus_asinus ENSEASG00005017220
equus_caballus ENSECAG00000034451
monopterus_albus ENSMALG00000006150
