gopherus_agassizii ENSGAGG00000024158
chelonoidis_abingdonii ENSCABG00000016928
chrysemys_picta_bellii ENSCPBG00000008026
pelodiscus_sinensis ENSPSIG00000017986
gallus_gallus ENSGALG00000035115
pogona_vitticeps ENSPVIG00000024927
anolis_carolinensis ENSACAG00000023697
phascolarctos_cinereus ENSPCIG00000030897
monodelphis_domestica ENSMODG00000029035
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021304
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022518
mus_spicilegus ENSMSIG00000027088
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020410
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016118
rattus_norvegicus ENSRNOG00000042579
meriones_unguiculatus ENSMUGG00000016831
cricetulus_griseus_crigri_1.0 ENSCGRG00000016917
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003640
mesocricetus_auratus ENSMAUG00000008202
microtus_ochrogaster ENSMOCG00000021983
peromyscus_maniculatus_bairdii ENSPEMG00000021759
nannospalax_galili ENSNGAG00000007517
jaculus_jaculus ENSJJAG00000015439
castor_canadensis ENSCCNG00000025827
urocitellus_parryii ENSUPAG00010019327
ictidomys_tridecemlineatus ENSSTOG00000026556
marmota_marmota_marmota ENSMMMG00000006412
chinchilla_lanigera ENSCLAG00000015157
octodon_degus ENSODEG00000012737
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013821
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008387
oryctolagus_cuniculus ENSOCUG00000023879
pan_paniscus ENSPPAG00000037811
pan_troglodytes ENSPTRG00000031302
homo_sapiens ENSG00000205832
gorilla_gorilla ENSGGOG00000004639
nomascus_leucogenys ENSNLEG00000009869
piliocolobus_tephrosceles ENSPTEG00000008495
colobus_angolensis_palliatus ENSCANG00000000733
rhinopithecus_roxellana ENSRROG00000036277
rhinopithecus_bieti ENSRBIG00000026876
theropithecus_gelada ENSTGEG00000024388
papio_anubis ENSPANG00000019371
macaca_fascicularis ENSMFAG00000035504
macaca_mulatta ENSMMUG00000018631
macaca_nemestrina ENSMNEG00000031961
cercocebus_atys ENSCATG00000038368
mandrillus_leucophaeus ENSMLEG00000042756
saimiri_boliviensis_boliviensis ENSSBOG00000027217
cebus_capucinus_imitator ENSCCAG00000032752
aotus_nancymaae ENSANAG00000030508
carlito_syrichta ENSTSYG00000028806
propithecus_coquereli ENSPCOG00000014559
microcebus_murinus ENSMICG00000046975
otolemur_garnettii ENSOGAG00000024923
ovis_aries ENSOARG00000003532
capra_hircus ENSCHIG00000016185
bos_taurus ENSBTAG00000047316
bos_mutus ENSBMUG00000010734
myotis_lucifugus ENSMLUG00000024723
ailuropoda_melanoleuca ENSAMEG00000001836
ursus_maritimus ENSUMAG00000002926
mustela_putorius_furo ENSMPUG00000014995
vulpes_vulpes ENSVVUG00000016449
equus_caballus ENSECAG00000017298
loxodonta_africana ENSLAFG00000028276
dasypus_novemcinctus ENSDNOG00000030672
ornithorhynchus_anatinus ENSOANG00000030850
