gopherus_agassizii ENSGAGG00000001548
chelonoidis_abingdonii ENSCABG00000011416
chrysemys_picta_bellii ENSCPBG00000011607
pelodiscus_sinensis ENSPSIG00000002025
pogona_vitticeps ENSPVIG00000015372
anolis_carolinensis ENSACAG00000016360
notechis_scutatus ENSNSUG00000003663
sphenodon_punctatus ENSSPUG00000008965
xenopus_tropicalis ENSXETG00000010030
latimeria_chalumnae ENSLACG00000002030
bos_taurus ENSBTAG00000018152
bos_mutus ENSBMUG00000024854
bison_bison_bison ENSBBBG00000004421
capra_hircus ENSCHIG00000008352
ovis_aries ENSOARG00000000862
myotis_lucifugus ENSMLUG00000015492
ovis_aries ENSOARG00000017388
ovis_aries ENSOARG00000017338
ovis_aries ENSOARG00000017315
ovis_aries ENSOARG00000010562
ovis_aries ENSOARG00000011064
capra_hircus ENSCHIG00000021876
ovis_aries ENSOARG00000011044
bos_taurus ENSBTAG00000050172
ovis_aries ENSOARG00000011050
bos_mutus ENSBMUG00000008120
bison_bison_bison ENSBBBG00000000079
ovis_aries ENSOARG00000017346
bos_taurus ENSBTAG00000048096
bison_bison_bison ENSBBBG00000025362
ovis_aries ENSOARG00000017428
bos_mutus ENSBMUG00000008041
bison_bison_bison ENSBBBG00000025502
bos_taurus ENSBTAG00000001526
ovis_aries ENSOARG00000011091
sus_scrofa ENSSSCG00000034559
bison_bison_bison ENSBBBG00000008269
ovis_aries ENSOARG00000011097
sus_scrofa ENSSSCG00000001829
bison_bison_bison ENSBBBG00000016046
bos_mutus ENSBMUG00000003591
bison_bison_bison ENSBBBG00000025372
bison_bison_bison ENSBBBG00000025375
capra_hircus ENSCHIG00000004844
capra_hircus ENSCHIG00000014406
capra_hircus ENSCHIG00000013563
ovis_aries ENSOARG00000017651
bos_taurus ENSBTAG00000001308
ovis_aries ENSOARG00000011124
bos_mutus ENSBMUG00000023961
bison_bison_bison ENSBBBG00000025442
bos_mutus ENSBMUG00000008097
ovis_aries ENSOARG00000017401
capra_hircus ENSCHIG00000019411
ovis_aries ENSOARG00000011015
capra_hircus ENSCHIG00000025969
ovis_aries ENSOARG00000011119
ovis_aries ENSOARG00000017324
capra_hircus ENSCHIG00000015432
bos_taurus ENSBTAG00000045929
bos_mutus ENSBMUG00000023969
bos_mutus ENSBMUG00000008014
bos_taurus ENSBTAG00000004339
bison_bison_bison ENSBBBG00000007786
bos_mutus ENSBMUG00000008112
bos_taurus ENSBTAG00000053832
ovis_aries ENSOARG00000017413
bos_mutus ENSBMUG00000008065
bison_bison_bison ENSBBBG00000025471
ovis_aries ENSOARG00000017376
bos_mutus ENSBMUG00000008130
bos_taurus ENSBTAG00000054230
bison_bison_bison ENSBBBG00000000084
bos_mutus ENSBMUG00000008023
ovis_aries ENSOARG00000017364
capra_hircus ENSCHIG00000003675
capra_hircus ENSCHIG00000014061
bos_taurus ENSBTAG00000002786
bos_mutus ENSBMUG00000023972
bison_bison_bison ENSBBBG00000003989
bos_mutus ENSBMUG00000008134
sus_scrofa ENSSSCG00000035306
sus_scrofa ENSSSCG00000034363
sus_scrofa ENSSSCG00000032460
sus_scrofa ENSSSCG00000033284
sus_scrofa ENSSSCG00000001830
sus_scrofa ENSSSCG00000003253
ursus_americanus ENSUAMG00000016049
ursus_maritimus ENSUMAG00000011303
ailuropoda_melanoleuca ENSAMEG00000019361
mustela_putorius_furo ENSMPUG00000018628
neovison_vison ENSNVIG00000002979
canis_lupus_familiaris ENSCAFG00000030942
canis_lupus_familiaris ENSCAFG00000030943
canis_lupus_dingo ENSCAFG00020018649
vulpes_vulpes ENSVVUG00000008409
felis_catus ENSFCAG00000028958
panthera_pardus ENSPPRG00000011281
equus_caballus ENSECAG00000001317
equus_asinus_asinus ENSEASG00005021629
pan_troglodytes ENSPTRG00000051895
pan_paniscus ENSPPAG00000002563
gorilla_gorilla ENSGGOG00000014173
homo_sapiens ENSG00000179820
nomascus_leucogenys ENSNLEG00000006198
pongo_abelii ENSPPYG00000010364
macaca_fascicularis ENSMFAG00000030028
macaca_nemestrina ENSMNEG00000009444
macaca_mulatta ENSMMUG00000045606
cercocebus_atys ENSCATG00000031988
mandrillus_leucophaeus ENSMLEG00000005681
theropithecus_gelada ENSTGEG00000007093
papio_anubis ENSPANG00000010513
chlorocebus_sabaeus ENSCSAG00000019652
colobus_angolensis_palliatus ENSCANG00000037844
piliocolobus_tephrosceles ENSPTEG00000039439
rhinopithecus_roxellana ENSRROG00000026317
rhinopithecus_bieti ENSRBIG00000042485
callithrix_jacchus ENSCJAG00000018390
rhinopithecus_roxellana ENSRROG00000013973
rhinopithecus_bieti ENSRBIG00000027263
piliocolobus_tephrosceles ENSPTEG00000014163
theropithecus_gelada ENSTGEG00000026412
papio_anubis ENSPANG00000034108
mandrillus_leucophaeus ENSMLEG00000016326
macaca_mulatta ENSMMUG00000013550
macaca_nemestrina ENSMNEG00000017196
macaca_fascicularis ENSMFAG00000009616
pan_troglodytes ENSPTRG00000044972
pan_paniscus ENSPPAG00000000808
gorilla_gorilla ENSGGOG00000042372
prolemur_simus ENSPSMG00000023554
