apteryx_rowi ENSARWG00000000047
apteryx_owenii ENSAOWG00000015772
dromaius_novaehollandiae ENSDNVG00000006138
nothoprocta_perdicaria ENSNPEG00000012116
gallus_gallus ENSGALG00000018942
coturnix_japonica ENSCJPG00005005533
numida_meleagris ENSNMEG00000012071
anas_platyrhynchos_platyrhynchos ENSAPLG00000013153
anser_brachyrhynchus ENSABRG00000018861
lepidothrix_coronata ENSLCOG00000004730
manacus_vitellinus ENSMVIG00005016328
junco_hyemalis ENSJHYG00000013784
serinus_canaria ENSSCAG00000017228
parus_major ENSPMJG00000008819
lonchura_striata_domestica ENSLSDG00000008145
zonotrichia_albicollis ENSZALG00000005553
cyanistes_caeruleus ENSCCEG00000007534
calidris_pygmaea ENSCPGG00000010030
calidris_pugnax ENSCPUG00000015986
melopsittacus_undulatus ENSMUNG00000012052
pogona_vitticeps ENSPVIG00000015147
anolis_carolinensis ENSACAG00000025439
notechis_scutatus ENSNSUG00000004333
salvator_merianae ENSSMRG00000008992
sphenodon_punctatus ENSSPUG00000001337
chrysemys_picta_bellii ENSCPBG00000011379
chelonoidis_abingdonii ENSCABG00000013484
crocodylus_porosus ENSCPRG00005000893
pelodiscus_sinensis ENSPSIG00000000099
procavia_capensis ENSPCAG00000011785
erinaceus_europaeus ENSEEUG00000006490
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003057
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003900
fukomys_damarensis ENSFDAG00000010461
oryctolagus_cuniculus ENSOCUG00000002609
ochotona_princeps ENSOPRG00000015047
prolemur_simus ENSPSMG00000001870
otolemur_garnettii ENSOGAG00000015704
homo_sapiens ENSG00000154146
gorilla_gorilla ENSGGOG00000036559
pan_troglodytes ENSPTRG00000004427
pongo_abelii ENSPPYG00000004018
nomascus_leucogenys ENSNLEG00000007437
colobus_angolensis_palliatus ENSCANG00000041701
piliocolobus_tephrosceles ENSPTEG00000006710
rhinopithecus_bieti ENSRBIG00000043944
rhinopithecus_roxellana ENSRROG00000037886
macaca_mulatta ENSMMUG00000008481
chlorocebus_sabaeus ENSCSAG00000000584
macaca_nemestrina ENSMNEG00000033366
cercocebus_atys ENSCATG00000038087
macaca_fascicularis ENSMFAG00000041687
mandrillus_leucophaeus ENSMLEG00000036526
papio_anubis ENSPANG00000017364
theropithecus_gelada ENSTGEG00000027536
saimiri_boliviensis_boliviensis ENSSBOG00000028546
callithrix_jacchus ENSCJAG00000040740
cebus_capucinus_imitator ENSCCAG00000028243
aotus_nancymaae ENSANAG00000033785
pan_paniscus ENSPPAG00000039801
capra_hircus ENSCHIG00000023145
ovis_aries ENSOARG00000015606
sus_scrofa ENSSSCG00000039322
equus_caballus ENSECAG00000022257
equus_asinus_asinus ENSEASG00005002284
neovison_vison ENSNVIG00000020706
mustela_putorius_furo ENSMPUG00000018413
canis_lupus_dingo ENSCAFG00020011028
canis_lupus_familiaris ENSCAFG00000011168
vulpes_vulpes ENSVVUG00000020535
ailuropoda_melanoleuca ENSAMEG00000000755
ursus_americanus ENSUAMG00000021771
panthera_pardus ENSPPRG00000021438
felis_catus ENSFCAG00000002625
cricetulus_griseus_crigri_1.0 ENSCGRG00000008091
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022368
cricetulus_griseus_crigri-picr ENSCGRG00015009536
mesocricetus_auratus ENSMAUG00000018089
peromyscus_maniculatus_bairdii ENSPEMG00000024452
microtus_ochrogaster ENSMOCG00000013776
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033112
mus_spicilegus ENSMSIG00000015277
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000053310
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031986
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014850
rattus_norvegicus ENSRNOG00000010688
meriones_unguiculatus ENSMUGG00000006634
nannospalax_galili ENSNGAG00000020480
jaculus_jaculus ENSJJAG00000023345
dipodomys_ordii ENSDORG00000002739
urocitellus_parryii ENSUPAG00010023793
ictidomys_tridecemlineatus ENSSTOG00000016276
marmota_marmota_marmota ENSMMMG00000000222
chinchilla_lanigera ENSCLAG00000016686
propithecus_coquereli ENSPCOG00000001336
microcebus_murinus ENSMICG00000038339
carlito_syrichta ENSTSYG00000031466
tursiops_truncatus ENSTTRG00000013219
echinops_telfairi ENSETEG00000014913
octodon_degus ENSODEG00000004935
cavia_porcellus ENSCPOG00000039467
castor_canadensis ENSCCNG00000016015
bos_taurus ENSBTAG00000001474
bos_mutus ENSBMUG00000017982
bison_bison_bison ENSBBBG00000011424
pteropus_vampyrus ENSPVAG00000010693
loxodonta_africana ENSLAFG00000008977
dasypus_novemcinctus ENSDNOG00000002161
phascolarctos_cinereus ENSPCIG00000018972
notamacropus_eugenii ENSMEUG00000013233
monodelphis_domestica ENSMODG00000003764
ornithorhynchus_anatinus ENSOANG00000031565
xenopus_tropicalis ENSXETG00000028009
latimeria_chalumnae ENSLACG00000006491
seriola_lalandi_dorsalis ENSSLDG00000006703
seriola_lalandi_dorsalis ENSSLDG00000011973
amphiprion_ocellaris ENSAOCG00000005995
hippocampus_comes ENSHCOG00000005853
mastacembelus_armatus ENSMAMG00000010107
amphilophus_citrinellus ENSACIG00000001942
takifugu_rubripes ENSTRUG00000019890
mola_mola ENSMMOG00000012116
tetraodon_nigroviridis ENSTNIG00000000724
labrus_bergylta ENSLBEG00000019668
poecilia_latipinna ENSPLAG00000015500
poecilia_reticulata ENSPREG00000022289
xiphophorus_maculatus ENSXMAG00000020237
kryptolebias_marmoratus ENSKMAG00000009748
oryzias_latipes_asm223467v1 ENSORLG00000023840
oryzias_latipes_asm223471v1 ENSORLG00020021997
oryzias_latipes_asm223469v1 ENSORLG00015003504
pundamilia_nyererei ENSPNYG00000017571
neolamprologus_brichardi ENSNBRG00000007578
amphiprion_percula ENSAPEG00000012957
acanthochromis_polyacanthus ENSAPOG00000003300
maylandia_zebra ENSMZEG00005015808
poecilia_mexicana ENSPMEG00000008876
anabas_testudineus ENSATEG00000011407
scophthalmus_maximus ENSSMAG00000015619
gambusia_affinis ENSGAFG00000011357
cyprinodon_variegatus ENSCVAG00000006218
poecilia_formosa ENSPFOG00000006421
oreochromis_niloticus ENSONIG00000006168
stegastes_partitus ENSSPAG00000004091
seriola_dumerili ENSSDUG00000021032
gasterosteus_aculeatus ENSGACG00000009117
periophthalmus_magnuspinnatus ENSPMGG00000009689
astyanax_mexicanus ENSAMXG00000007384
pygocentrus_nattereri ENSPNAG00000008393
danio_rerio ENSDARG00000069361
ictalurus_punctatus ENSIPUG00000011824
esox_lucius ENSELUG00000015511
scleropages_formosus ENSSFOG00015009549
paramormyrops_kingsleyae ENSPKIG00000017217
scleropages_formosus ENSSFOG00015002181
pygocentrus_nattereri ENSPNAG00000015121
astyanax_mexicanus ENSAMXG00000029999
ictalurus_punctatus ENSIPUG00000022705
danio_rerio ENSDARG00000039626
esox_lucius ENSELUG00000018545
