chelonoidis_abingdonii ENSCABG00000018404
gopherus_agassizii ENSGAGG00000000750
parus_major ENSPMJG00000010664
nothoprocta_perdicaria ENSNPEG00000006484
loxodonta_africana ENSLAFG00000006678
procavia_capensis ENSPCAG00000000839
echinops_telfairi ENSETEG00000014181
equus_asinus_asinus ENSEASG00005012497
equus_caballus ENSECAG00000037526
erinaceus_europaeus ENSEEUG00000010065
vicugna_pacos ENSVPAG00000003767
sus_scrofa ENSSSCG00000011893
pteropus_vampyrus ENSPVAG00000000882
capra_hircus ENSCHIG00000026140
ovis_aries ENSOARG00000005172
bos_taurus ENSBTAG00000002182
bos_mutus ENSBMUG00000000266
bison_bison_bison ENSBBBG00000015712
canis_lupus_familiaris ENSCAFG00000011029
canis_lupus_dingo ENSCAFG00020006576
vulpes_vulpes ENSVVUG00000022247
ursus_americanus ENSUAMG00000009818
ursus_maritimus ENSUMAG00000025268
ailuropoda_melanoleuca ENSAMEG00000007142
neovison_vison ENSNVIG00000011626
panthera_tigris_altaica ENSPTIG00000019444
panthera_pardus ENSPPRG00000007758
felis_catus ENSFCAG00000006089
tursiops_truncatus ENSTTRG00000014434
myotis_lucifugus ENSMLUG00000008085
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002957
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013341
fukomys_damarensis ENSFDAG00000017052
cavia_porcellus ENSCPOG00000035233
octodon_degus ENSODEG00000019134
octodon_degus ENSODEG00000020165
octodon_degus ENSODEG00000006002
chinchilla_lanigera ENSCLAG00000009645
marmota_marmota_marmota ENSMMMG00000010300
ictidomys_tridecemlineatus ENSSTOG00000032615
castor_canadensis ENSCCNG00000009223
carlito_syrichta ENSTSYG00000036378
carlito_syrichta ENSTSYG00000009473
meriones_unguiculatus ENSMUGG00000005168
meriones_unguiculatus ENSMUGG00000011476
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020739
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020740
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021639
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021638
mus_spicilegus ENSMSIG00000018737
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046516
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000095464
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016440
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016439
rattus_norvegicus ENSRNOG00000038951
cricetulus_griseus_crigri-picr ENSCGRG00015016556
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015107
cricetulus_griseus_crigri_1.0 ENSCGRG00000010499
mesocricetus_auratus ENSMAUG00000020841
peromyscus_maniculatus_bairdii ENSPEMG00000021484
microtus_ochrogaster ENSMOCG00000001151
microtus_ochrogaster ENSMOCG00000015088
nannospalax_galili ENSNGAG00000024232
jaculus_jaculus ENSJJAG00000012774
castor_canadensis ENSCCNG00000005869
oryctolagus_cuniculus ENSOCUG00000022295
ochotona_princeps ENSOPRG00000000181
prolemur_simus ENSPSMG00000018595
microcebus_murinus ENSMICG00000049148
propithecus_coquereli ENSPCOG00000024353
otolemur_garnettii ENSOGAG00000005047
homo_sapiens ENSG00000138495
pan_troglodytes ENSPTRG00000046675
pongo_abelii ENSPPYG00000013510
papio_anubis ENSPANG00000013328
mandrillus_leucophaeus ENSMLEG00000031321
macaca_fascicularis ENSMFAG00000039368
macaca_mulatta ENSMMUG00000000906
macaca_nemestrina ENSMNEG00000036135
cercocebus_atys ENSCATG00000033492
theropithecus_gelada ENSTGEG00000004718
chlorocebus_sabaeus ENSCSAG00000007074
piliocolobus_tephrosceles ENSPTEG00000020681
piliocolobus_tephrosceles ENSPTEG00000033372
colobus_angolensis_palliatus ENSCANG00000027807
rhinopithecus_roxellana ENSRROG00000037861
callithrix_jacchus ENSCJAG00000031579
pan_paniscus ENSPPAG00000039098
pan_troglodytes ENSPTRG00000048880
gorilla_gorilla ENSGGOG00000005152
nomascus_leucogenys ENSNLEG00000005017
cebus_capucinus_imitator ENSCCAG00000035770
saimiri_boliviensis_boliviensis ENSSBOG00000022886
callithrix_jacchus ENSCJAG00000008938
aotus_nancymaae ENSANAG00000020473
tupaia_belangeri ENSTBEG00000014378
sorex_araneus ENSSARG00000000024
dasypus_novemcinctus ENSDNOG00000011759
dasypus_novemcinctus ENSDNOG00000012351
phascolarctos_cinereus ENSPCIG00000006151
pygocentrus_nattereri ENSPNAG00000010805
ictalurus_punctatus ENSIPUG00000003639
