castor_canadensis ENSCCNG00000028215
dipodomys_ordii ENSDORG00000009884
mus_spicilegus ENSMSIG00000025369
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031624
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030815
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030510
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013717
rattus_norvegicus ENSRNOG00000018725
meriones_unguiculatus ENSMUGG00000013294
cricetulus_griseus_crigri_1.0 ENSCGRG00000010787
cricetulus_griseus_crigri-picr ENSCGRG00015024629
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019013
microtus_ochrogaster ENSMOCG00000000612
peromyscus_maniculatus_bairdii ENSPEMG00000025992
nannospalax_galili ENSNGAG00000009561
jaculus_jaculus ENSJJAG00000003799
urocitellus_parryii ENSUPAG00010019901
marmota_marmota_marmota ENSMMMG00000023871
ictidomys_tridecemlineatus ENSSTOG00000004808
spermophilus_dauricus ENSSDAG00000011728
chinchilla_lanigera ENSCLAG00000017364
octodon_degus ENSODEG00000016140
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012110
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007728
fukomys_damarensis ENSFDAG00000017045
cavia_aperea ENSCAPG00000011944
mesocricetus_auratus ENSMAUG00000009091
piliocolobus_tephrosceles ENSPTEG00000000855
cavia_porcellus ENSCPOG00000026085
colobus_angolensis_palliatus ENSCANG00000043428
piliocolobus_tephrosceles ENSPTEG00000026497
rhinopithecus_roxellana ENSRROG00000033997
rhinopithecus_bieti ENSRBIG00000032241
papio_anubis ENSPANG00000011332
cercocebus_atys ENSCATG00000040860
mandrillus_leucophaeus ENSMLEG00000040601
macaca_nemestrina ENSMNEG00000035513
macaca_fascicularis ENSMFAG00000004011
macaca_mulatta ENSMMUG00000020878
theropithecus_gelada ENSTGEG00000011633
pan_troglodytes ENSPTRG00000008014
homo_sapiens ENSG00000156873
pan_paniscus ENSPPAG00000035339
gorilla_gorilla ENSGGOG00000016712
pongo_abelii ENSPPYG00000007285
nomascus_leucogenys ENSNLEG00000015989
chlorocebus_sabaeus ENSCSAG00000005848
cebus_capucinus_imitator ENSCCAG00000034403
saimiri_boliviensis_boliviensis ENSSBOG00000034686
callithrix_jacchus ENSCJAG00000002822
aotus_nancymaae ENSANAG00000034192
carlito_syrichta ENSTSYG00000007453
propithecus_coquereli ENSPCOG00000009525
prolemur_simus ENSPSMG00000007351
microcebus_murinus ENSMICG00000001545
microcebus_murinus ENSMICG00000006795
otolemur_garnettii ENSOGAG00000014382
tupaia_belangeri ENSTBEG00000013173
ursus_maritimus ENSUMAG00000013820
ursus_americanus ENSUAMG00000024239
ailuropoda_melanoleuca ENSAMEG00000007741
mustela_putorius_furo ENSMPUG00000012139
neovison_vison ENSNVIG00000024971
canis_lupus_familiaris ENSCAFG00000016653
canis_lupus_dingo ENSCAFG00020017990
vulpes_vulpes ENSVVUG00000026852
panthera_tigris_altaica ENSPTIG00000008557
panthera_pardus ENSPPRG00000022958
felis_catus ENSFCAG00000009806
equus_caballus ENSECAG00000002306
equus_asinus_asinus ENSEASG00005012852
capra_hircus ENSCHIG00000020315
ovis_aries ENSOARG00000007478
bos_taurus ENSBTAG00000003417
bos_mutus ENSBMUG00000021619
bison_bison_bison ENSBBBG00000016105
tursiops_truncatus ENSTTRG00000013137
sus_scrofa ENSSSCG00000007788
pteropus_vampyrus ENSPVAG00000011034
myotis_lucifugus ENSMLUG00000010925
loxodonta_africana ENSLAFG00000010352
procavia_capensis ENSPCAG00000009388
choloepus_hoffmanni ENSCHOG00000010385
oryctolagus_cuniculus ENSOCUG00000013946
ochotona_princeps ENSOPRG00000012682
echinops_telfairi ENSETEG00000009794
phascolarctos_cinereus ENSPCIG00000016748
notamacropus_eugenii ENSMEUG00000004780
sarcophilus_harrisii ENSSHAG00000009714
monodelphis_domestica ENSMODG00000001619
ornithorhynchus_anatinus ENSOANG00000009751
xenopus_tropicalis ENSXETG00000021132
pogona_vitticeps ENSPVIG00000002536
anolis_carolinensis ENSACAG00000011548
notechis_scutatus ENSNSUG00000019217
salvator_merianae ENSSMRG00000008264
sphenodon_punctatus ENSSPUG00000011212
gopherus_agassizii ENSGAGG00000008328
chelonoidis_abingdonii ENSCABG00000003526
chrysemys_picta_bellii ENSCPBG00000013786
xiphophorus_couchianus ENSXCOG00000002682
xiphophorus_maculatus ENSXMAG00000018776
gambusia_affinis ENSGAFG00000016321
poecilia_formosa ENSPFOG00000015039
poecilia_mexicana ENSPMEG00000018211
poecilia_latipinna ENSPLAG00000002516
poecilia_reticulata ENSPREG00000017698
fundulus_heteroclitus ENSFHEG00000000568
cyprinodon_variegatus ENSCVAG00000022564
kryptolebias_marmoratus ENSKMAG00000012062
takifugu_rubripes ENSTRUG00000015722
tetraodon_nigroviridis ENSTNIG00000012834
gasterosteus_aculeatus ENSGACG00000008802
maylandia_zebra ENSMZEG00005011284
pundamilia_nyererei ENSPNYG00000017491
astatotilapia_calliptera ENSACLG00000012452
haplochromis_burtoni ENSHBUG00000004902
oreochromis_niloticus ENSONIG00000019951
neolamprologus_brichardi ENSNBRG00000022660
amphilophus_citrinellus ENSACIG00000023005
oryzias_latipes_asm223471v1 ENSORLG00020010421
oryzias_latipes_asm223467v1 ENSORLG00000007794
oryzias_latipes_asm223469v1 ENSORLG00015008867
oryzias_melastigma ENSOMEG00000015773
amphiprion_percula ENSAPEG00000006543
amphiprion_ocellaris ENSAOCG00000012232
acanthochromis_polyacanthus ENSAPOG00000020291
stegastes_partitus ENSSPAG00000016582
mola_mola ENSMMOG00000002297
labrus_bergylta ENSLBEG00000016418
periophthalmus_magnuspinnatus ENSPMGG00000004683
scophthalmus_maximus ENSSMAG00000012480
cynoglossus_semilaevis ENSCSEG00000012354
seriola_lalandi_dorsalis ENSSLDG00000013545
seriola_dumerili ENSSDUG00000002554
mastacembelus_armatus ENSMAMG00000009367
monopterus_albus ENSMALG00000002191
anabas_testudineus ENSATEG00000015300
hippocampus_comes ENSHCOG00000014957
gadus_morhua ENSGMOG00000016630
esox_lucius ENSELUG00000010321
pygocentrus_nattereri ENSPNAG00000008236
astyanax_mexicanus ENSAMXG00000040543
ictalurus_punctatus ENSIPUG00000018153
danio_rerio ENSDARG00000054208
latimeria_chalumnae ENSLACG00000002164
pelodiscus_sinensis ENSPSIG00000004658
lepisosteus_oculatus ENSLOCG00000003344
eptatretus_burgeri ENSEBUG00000003873
