eptatretus_burgeri ENSEBUG00000004864
petromyzon_marinus ENSPMAG00000008364
anolis_carolinensis ENSACAG00000005029
salvator_merianae ENSSMRG00000001977
notechis_scutatus ENSNSUG00000002313
pogona_vitticeps ENSPVIG00000024915
sphenodon_punctatus ENSSPUG00000009349
apteryx_owenii ENSAOWG00000011395
apteryx_haastii ENSAHAG00000010358
apteryx_rowi ENSARWG00000002645
dromaius_novaehollandiae ENSDNVG00000000485
nothoprocta_perdicaria ENSNPEG00000009773
meleagris_gallopavo ENSMGAG00000008986
coturnix_japonica ENSCJPG00005016430
gallus_gallus ENSGALG00000030826
numida_meleagris ENSNMEG00000021116
anser_brachyrhynchus ENSABRG00000022824
anas_platyrhynchos_platyrhynchos ENSAPLG00000007385
lonchura_striata_domestica ENSLSDG00000004614
lonchura_striata_domestica ENSLSDG00000012010
taeniopygia_guttata ENSTGUG00000004211
serinus_canaria ENSSCAG00000012210
ficedula_albicollis ENSFALG00000004168
parus_major ENSPMJG00000010214
cyanistes_caeruleus ENSCCEG00000008244
junco_hyemalis ENSJHYG00000017580
zonotrichia_albicollis ENSZALG00000000203
lepidothrix_coronata ENSLCOG00000009643
manacus_vitellinus ENSMVIG00005005863
calidris_pugnax ENSCPUG00000016939
calidris_pygmaea ENSCPGG00000006228
melopsittacus_undulatus ENSMUNG00000005773
crocodylus_porosus ENSCPRG00005003281
gopherus_agassizii ENSGAGG00000013362
chelonoidis_abingdonii ENSCABG00000016631
chrysemys_picta_bellii ENSCPBG00000000632
chrysemys_picta_bellii ENSCPBG00000007906
pelodiscus_sinensis ENSPSIG00000013909
myotis_lucifugus ENSMLUG00000011575
pteropus_vampyrus ENSPVAG00000016657
equus_asinus_asinus ENSEASG00005000520
equus_caballus ENSECAG00000023236
erinaceus_europaeus ENSEEUG00000002230
bos_taurus ENSBTAG00000015889
bos_mutus ENSBMUG00000022135
bison_bison_bison ENSBBBG00000003900
capra_hircus ENSCHIG00000016124
ovis_aries ENSOARG00000015134
sus_scrofa ENSSSCG00000008024
tursiops_truncatus ENSTTRG00000011995
ursus_americanus ENSUAMG00000013295
ursus_maritimus ENSUMAG00000021373
ailuropoda_melanoleuca ENSAMEG00000007997
neovison_vison ENSNVIG00000019024
mustela_putorius_furo ENSMPUG00000015633
canis_lupus_dingo ENSCAFG00020001216
canis_lupus_familiaris ENSCAFG00000019565
vulpes_vulpes ENSVVUG00000011067
panthera_pardus ENSPPRG00000012073
panthera_tigris_altaica ENSPTIG00000005037
felis_catus ENSFCAG00000010650
chlorocebus_sabaeus ENSCSAG00000011607
piliocolobus_tephrosceles ENSPTEG00000035567
pan_troglodytes ENSPTRG00000007594
homo_sapiens ENSG00000103249
pongo_abelii ENSPPYG00000006954
callithrix_jacchus ENSCJAG00000014423
aotus_nancymaae ENSANAG00000037591
otolemur_garnettii ENSOGAG00000004362
propithecus_coquereli ENSPCOG00000023505
microcebus_murinus ENSMICG00000013205
prolemur_simus ENSPSMG00000024837
macaca_fascicularis ENSMFAG00000031886
macaca_mulatta ENSMMUG00000021518
theropithecus_gelada ENSTGEG00000005005
papio_anubis ENSPANG00000019552
cercocebus_atys ENSCATG00000013101
mandrillus_leucophaeus ENSMLEG00000027830
macaca_nemestrina ENSMNEG00000032889
rhinopithecus_roxellana ENSRROG00000041929
rhinopithecus_bieti ENSRBIG00000039539
colobus_angolensis_palliatus ENSCANG00000037057
gorilla_gorilla ENSGGOG00000014942
pan_paniscus ENSPPAG00000035677
nomascus_leucogenys ENSNLEG00000008654
cebus_capucinus_imitator ENSCCAG00000020383
saimiri_boliviensis_boliviensis ENSSBOG00000021371
carlito_syrichta ENSTSYG00000033315
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022791
cricetulus_griseus_crigri-picr ENSCGRG00015016284
cricetulus_griseus_crigri_1.0 ENSCGRG00000015100
mesocricetus_auratus ENSMAUG00000021954
peromyscus_maniculatus_bairdii ENSPEMG00000016398
microtus_ochrogaster ENSMOCG00000012551
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036636
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022133
mus_spicilegus ENSMSIG00000011010
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021222
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023540
rattus_norvegicus ENSRNOG00000016976
meriones_unguiculatus ENSMUGG00000016212
nannospalax_galili ENSNGAG00000022952
jaculus_jaculus ENSJJAG00000022469
castor_canadensis ENSCCNG00000031278
octodon_degus ENSODEG00000014485
chinchilla_lanigera ENSCLAG00000014385
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006798
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001793
fukomys_damarensis ENSFDAG00000008722
cavia_porcellus ENSCPOG00000012975
cavia_aperea ENSCAPG00000007901
urocitellus_parryii ENSUPAG00010014777
ictidomys_tridecemlineatus ENSSTOG00000023676
spermophilus_dauricus ENSSDAG00000016868
marmota_marmota_marmota ENSMMMG00000015689
dipodomys_ordii ENSDORG00000009312
ochotona_princeps ENSOPRG00000000037
dasypus_novemcinctus ENSDNOG00000009783
procavia_capensis ENSPCAG00000017068
loxodonta_africana ENSLAFG00000003618
echinops_telfairi ENSETEG00000003739
phascolarctos_cinereus ENSPCIG00000015643
notamacropus_eugenii ENSMEUG00000014333
sarcophilus_harrisii ENSSHAG00000009987
monodelphis_domestica ENSMODG00000016179
ornithorhynchus_anatinus ENSOANG00000002751
xenopus_tropicalis ENSXETG00000009124
latimeria_chalumnae ENSLACG00000013303
scleropages_formosus ENSSFOG00015013692
paramormyrops_kingsleyae ENSPKIG00000018139
scleropages_formosus ENSSFOG00015009597
labrus_bergylta ENSLBEG00000022339
gasterosteus_aculeatus ENSGACG00000014278
mola_mola ENSMMOG00000012355
mastacembelus_armatus ENSMAMG00000004606
monopterus_albus ENSMALG00000017880
anabas_testudineus ENSATEG00000003023
seriola_dumerili ENSSDUG00000014918
seriola_lalandi_dorsalis ENSSLDG00000008442
scophthalmus_maximus ENSSMAG00000008070
amphiprion_percula ENSAPEG00000012950
amphiprion_ocellaris ENSAOCG00000016976
acanthochromis_polyacanthus ENSAPOG00000003895
stegastes_partitus ENSSPAG00000012752
astatotilapia_calliptera ENSACLG00000013637
maylandia_zebra ENSMZEG00005021934
pundamilia_nyererei ENSPNYG00000024077
haplochromis_burtoni ENSHBUG00000023697
neolamprologus_brichardi ENSNBRG00000006361
oreochromis_niloticus ENSONIG00000015674
amphilophus_citrinellus ENSACIG00000015813
