pan_paniscus ENSPPAG00000040554
pan_troglodytes ENSPTRG00000022952
homo_sapiens ENSG00000167851
gorilla_gorilla ENSGGOG00000003016
pongo_abelii ENSPPYG00000008598
nomascus_leucogenys ENSNLEG00000002312
colobus_angolensis_palliatus ENSCANG00000038536
piliocolobus_tephrosceles ENSPTEG00000000985
rhinopithecus_bieti ENSRBIG00000027155
rhinopithecus_roxellana ENSRROG00000034374
macaca_mulatta ENSMMUG00000041690
macaca_fascicularis ENSMFAG00000032843
macaca_nemestrina ENSMNEG00000040443
cercocebus_atys ENSCATG00000037056
mandrillus_leucophaeus ENSMLEG00000033058
theropithecus_gelada ENSTGEG00000027062
papio_anubis ENSPANG00000020283
chlorocebus_sabaeus ENSCSAG00000004561
saimiri_boliviensis_boliviensis ENSSBOG00000030593
callithrix_jacchus ENSCJAG00000014894
cebus_capucinus_imitator ENSCCAG00000029717
aotus_nancymaae ENSANAG00000025097
carlito_syrichta ENSTSYG00000031384
propithecus_coquereli ENSPCOG00000020679
prolemur_simus ENSPSMG00000025670
microcebus_murinus ENSMICG00000042275
otolemur_garnettii ENSOGAG00000027589
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013459
chinchilla_lanigera ENSCLAG00000003067
cavia_porcellus ENSCPOG00000038244
procavia_capensis ENSPCAG00000002313
