drosophila_melanogaster FBgn0030556
caenorhabditis_elegans_strain_n2 WBGene00000466
petromyzon_marinus ENSPMAG00000005449
eptatretus_burgeri ENSEBUG00000005986
gasterosteus_aculeatus ENSGACG00000008281
gasterosteus_aculeatus ENSGACG00000008340
scophthalmus_maximus ENSSMAG00000001713
seriola_dumerili ENSSDUG00000004268
seriola_lalandi_dorsalis ENSSLDG00000024223
anabas_testudineus ENSATEG00000018015
labrus_bergylta ENSLBEG00000012044
takifugu_rubripes ENSTRUG00000017802
tetraodon_nigroviridis ENSTNIG00000016410
mola_mola ENSMMOG00000015633
cynoglossus_semilaevis ENSCSEG00000004052
monopterus_albus ENSMALG00000022213
mastacembelus_armatus ENSMAMG00000003970
xiphophorus_maculatus ENSXMAG00000016967
xiphophorus_couchianus ENSXCOG00000001703
gambusia_affinis ENSGAFG00000001721
poecilia_formosa ENSPFOG00000018533
poecilia_latipinna ENSPLAG00000019396
poecilia_mexicana ENSPMEG00000012393
poecilia_reticulata ENSPREG00000009255
fundulus_heteroclitus ENSFHEG00000020946
cyprinodon_variegatus ENSCVAG00000002956
kryptolebias_marmoratus ENSKMAG00000019710
oryzias_latipes_asm223469v1 ENSORLG00015000359
oryzias_latipes_asm223467v1 ENSORLG00000011486
oryzias_latipes_asm223471v1 ENSORLG00020017311
oryzias_melastigma ENSOMEG00000022737
pundamilia_nyererei ENSPNYG00000023388
haplochromis_burtoni ENSHBUG00000023823
maylandia_zebra ENSMZEG00005002182
astatotilapia_calliptera ENSACLG00000025133
neolamprologus_brichardi ENSNBRG00000022540
oreochromis_niloticus ENSONIG00000005870
amphilophus_citrinellus ENSACIG00000009532
amphiprion_percula ENSAPEG00000008877
amphiprion_ocellaris ENSAOCG00000018488
acanthochromis_polyacanthus ENSAPOG00000008897
stegastes_partitus ENSSPAG00000013510
hippocampus_comes ENSHCOG00000007195
periophthalmus_magnuspinnatus ENSPMGG00000013700
esox_lucius ENSELUG00000017127
astyanax_mexicanus ENSAMXG00000031342
astyanax_mexicanus ENSAMXG00000043201
pygocentrus_nattereri ENSPNAG00000004948
ictalurus_punctatus ENSIPUG00000007731
danio_rerio ENSDARG00000032261
scleropages_formosus ENSSFOG00015021884
paramormyrops_kingsleyae ENSPKIG00000017946
lepisosteus_oculatus ENSLOCG00000016935
manacus_vitellinus ENSMVIG00005003460
lepidothrix_coronata ENSLCOG00000016075
lonchura_striata_domestica ENSLSDG00000013612
taeniopygia_guttata ENSTGUG00000012427
serinus_canaria ENSSCAG00000002955
zonotrichia_albicollis ENSZALG00000017014
junco_hyemalis ENSJHYG00000015162
cyanistes_caeruleus ENSCCEG00000016607
cyanistes_caeruleus ENSCCEG00000016458
parus_major ENSPMJG00000002327
ficedula_albicollis ENSFALG00000002963
