calidris_pugnax ENSCPUG00000000657
calidris_pygmaea ENSCPGG00000008039
lepidothrix_coronata ENSLCOG00000007169
manacus_vitellinus ENSMVIG00005011147
cyanistes_caeruleus ENSCCEG00000002500
serinus_canaria ENSSCAG00000012871
lonchura_striata_domestica ENSLSDG00000013033
taeniopygia_guttata ENSTGUG00000005122
zonotrichia_albicollis ENSZALG00000014575
junco_hyemalis ENSJHYG00000012495
parus_major ENSPMJG00000019751
gallus_gallus ENSGALG00000049239
numida_meleagris ENSNMEG00000022909
anas_platyrhynchos_platyrhynchos ENSAPLG00000016653
apteryx_haastii ENSAHAG00000009439
apteryx_owenii ENSAOWG00000012697
nothoprocta_perdicaria ENSNPEG00000008353
crocodylus_porosus ENSCPRG00005018920
gopherus_agassizii ENSGAGG00000013006
chelonoidis_abingdonii ENSCABG00000009385
chrysemys_picta_bellii ENSCPBG00000013281
salvator_merianae ENSSMRG00000011442
ursus_americanus ENSUAMG00000000274
canis_lupus_dingo ENSCAFG00020027098
panthera_pardus ENSPPRG00000023854
felis_catus ENSFCAG00000040250
bos_taurus ENSBTAG00000051631
bos_taurus ENSBTAG00000047277
equus_asinus_asinus ENSEASG00005012413
macaca_mulatta ENSMMUG00000042997
macaca_mulatta ENSMMUG00000042184
papio_anubis ENSPANG00000020652
macaca_fascicularis ENSMFAG00000001993
macaca_mulatta ENSMMUG00000022286
macaca_nemestrina ENSMNEG00000031704
papio_anubis ENSPANG00000006804
cercocebus_atys ENSCATG00000045225
gorilla_gorilla ENSGGOG00000037571
pan_troglodytes ENSPTRG00000039845
nomascus_leucogenys ENSNLEG00000031813
otolemur_garnettii ENSOGAG00000029318
mesocricetus_auratus ENSMAUG00000013905
mus_spicilegus ENSMSIG00000024721
marmota_marmota_marmota ENSMMMG00000018234
castor_canadensis ENSCCNG00000028910
octodon_degus ENSODEG00000011159
myotis_lucifugus ENSMLUG00000027073
monodelphis_domestica ENSMODG00000015503
phascolarctos_cinereus ENSPCIG00000021454
ornithorhynchus_anatinus ENSOANG00000002705
pygocentrus_nattereri ENSPNAG00000021997
ictalurus_punctatus ENSIPUG00000021753
danio_rerio ENSDARG00000097696
cyprinodon_variegatus ENSCVAG00000020040
fundulus_heteroclitus ENSFHEG00000018809
xiphophorus_maculatus ENSXMAG00000026414
xiphophorus_couchianus ENSXCOG00000007772
gambusia_affinis ENSGAFG00000012038
poecilia_mexicana ENSPMEG00000014212
poecilia_formosa ENSPFOG00000014816
poecilia_latipinna ENSPLAG00000000858
poecilia_reticulata ENSPREG00000001762
oryzias_latipes_asm223469v1 ENSORLG00015003915
oryzias_latipes_asm223471v1 ENSORLG00020009312
oryzias_latipes_asm223467v1 ENSORLG00000011254
oryzias_melastigma ENSOMEG00000011181
takifugu_rubripes ENSTRUG00000021265
tetraodon_nigroviridis ENSTNIG00000007904
labrus_bergylta ENSLBEG00000004475
mola_mola ENSMMOG00000017422
gasterosteus_aculeatus ENSGACG00000012375
seriola_lalandi_dorsalis ENSSLDG00000004439
seriola_dumerili ENSSDUG00000004646
scophthalmus_maximus ENSSMAG00000012699
monopterus_albus ENSMALG00000003718
mastacembelus_armatus ENSMAMG00000017470
anabas_testudineus ENSATEG00000004145
maylandia_zebra ENSMZEG00005011092
maylandia_zebra ENSMZEG00005026159
pundamilia_nyererei ENSPNYG00000016615
haplochromis_burtoni ENSHBUG00000011812
astatotilapia_calliptera ENSACLG00000017533
neolamprologus_brichardi ENSNBRG00000015752
amphilophus_citrinellus ENSACIG00000008367
amphiprion_percula ENSAPEG00000022027
amphiprion_ocellaris ENSAOCG00000010315
acanthochromis_polyacanthus ENSAPOG00000009742
hippocampus_comes ENSHCOG00000002928
periophthalmus_magnuspinnatus ENSPMGG00000020314
gadus_morhua ENSGMOG00000004014
esox_lucius ENSELUG00000005190
scleropages_formosus ENSSFOG00015012997
paramormyrops_kingsleyae ENSPKIG00000010829
