mola_mola ENSMMOG00000000776
takifugu_rubripes ENSTRUG00000023752
scophthalmus_maximus ENSSMAG00000006562
oryzias_latipes_asm223471v1 ENSORLG00020016718
oryzias_latipes_asm223469v1 ENSORLG00015011414
oryzias_latipes_asm223467v1 ENSORLG00000022837
oryzias_melastigma ENSOMEG00000021626
seriola_dumerili ENSSDUG00000006254
seriola_lalandi_dorsalis ENSSLDG00000024991
cynoglossus_semilaevis ENSCSEG00000012490
labrus_bergylta ENSLBEG00000012711
amphiprion_ocellaris ENSAOCG00000023733
amphiprion_percula ENSAPEG00000003010
acanthochromis_polyacanthus ENSAPOG00000019254
stegastes_partitus ENSSPAG00000014098
mastacembelus_armatus ENSMAMG00000013078
gambusia_affinis ENSGAFG00000019820
xiphophorus_maculatus ENSXMAG00000019253
poecilia_formosa ENSPFOG00000007849
poecilia_mexicana ENSPMEG00000012966
poecilia_latipinna ENSPLAG00000009712
poecilia_reticulata ENSPREG00000008315
fundulus_heteroclitus ENSFHEG00000014808
cyprinodon_variegatus ENSCVAG00000006172
kryptolebias_marmoratus ENSKMAG00000002592
astatotilapia_calliptera ENSACLG00000017840
pundamilia_nyererei ENSPNYG00000002572
maylandia_zebra ENSMZEG00005004498
haplochromis_burtoni ENSHBUG00000011702
neolamprologus_brichardi ENSNBRG00000014234
amphilophus_citrinellus ENSACIG00000024316
anabas_testudineus ENSATEG00000017575
monopterus_albus ENSMALG00000002877
periophthalmus_magnuspinnatus ENSPMGG00000017925
hippocampus_comes ENSHCOG00000003601
esox_lucius ENSELUG00000022270
astyanax_mexicanus ENSAMXG00000033464
pygocentrus_nattereri ENSPNAG00000024625
ictalurus_punctatus ENSIPUG00000001118
danio_rerio ENSDARG00000087693
paramormyrops_kingsleyae ENSPKIG00000022528
scleropages_formosus ENSSFOG00015002070
lepisosteus_oculatus ENSLOCG00000011673
tursiops_truncatus ENSTTRG00000009059
vicugna_pacos ENSVPAG00000004463
sus_scrofa ENSSSCG00000026414
ovis_aries ENSOARG00000009040
capra_hircus ENSCHIG00000011535
bos_taurus ENSBTAG00000008340
bos_mutus ENSBMUG00000011784
bison_bison_bison ENSBBBG00000022460
ovis_aries ENSOARG00000006865
capra_hircus ENSCHIG00000025170
erinaceus_europaeus ENSEEUG00000009146
ursus_maritimus ENSUMAG00000003302
ailuropoda_melanoleuca ENSAMEG00000019308
panthera_pardus ENSPPRG00000017043
equus_caballus ENSECAG00000013276
ursus_americanus ENSUAMG00000003900
ursus_americanus ENSUAMG00000003999
ursus_maritimus ENSUMAG00000024641
equus_asinus_asinus ENSEASG00005006267
myotis_lucifugus ENSMLUG00000009741
pteropus_vampyrus ENSPVAG00000017249
loxodonta_africana ENSLAFG00000017926
loxodonta_africana ENSLAFG00000031311
procavia_capensis ENSPCAG00000002097
dasypus_novemcinctus ENSDNOG00000009139
notamacropus_eugenii ENSMEUG00000015054
phascolarctos_cinereus ENSPCIG00000031232
monodelphis_domestica ENSMODG00000009005
manacus_vitellinus ENSMVIG00005001554
lepidothrix_coronata ENSLCOG00000003205
serinus_canaria ENSSCAG00000011991
ficedula_albicollis ENSFALG00000008248
taeniopygia_guttata ENSTGUG00000000767
lonchura_striata_domestica ENSLSDG00000009972
parus_major ENSPMJG00000007865
cyanistes_caeruleus ENSCCEG00000008049
junco_hyemalis ENSJHYG00000001151
zonotrichia_albicollis ENSZALG00000010369
calidris_pugnax ENSCPUG00000001506
calidris_pygmaea ENSCPGG00000016005
anser_brachyrhynchus ENSABRG00000017251
anas_platyrhynchos_platyrhynchos ENSAPLG00000017300
gallus_gallus ENSGALG00000004176
coturnix_japonica ENSCJPG00005007054
meleagris_gallopavo ENSMGAG00000006016
numida_meleagris ENSNMEG00000018097
melopsittacus_undulatus ENSMUNG00000001113
nothoprocta_perdicaria ENSNPEG00000005977
dromaius_novaehollandiae ENSDNVG00000002528
apteryx_rowi ENSARWG00000001784
apteryx_haastii ENSAHAG00000001398
apteryx_owenii ENSAOWG00000016576
crocodylus_porosus ENSCPRG00005012790
chelonoidis_abingdonii ENSCABG00000012696
chelonoidis_abingdonii ENSCABG00000015103
gopherus_agassizii ENSGAGG00000013370
chrysemys_picta_bellii ENSCPBG00000010201
pelodiscus_sinensis ENSPSIG00000014626
pogona_vitticeps ENSPVIG00000016861
anolis_carolinensis ENSACAG00000028860
notechis_scutatus ENSNSUG00000016588
salvator_merianae ENSSMRG00000015156
salvator_merianae ENSSMRG00000006709
sphenodon_punctatus ENSSPUG00000004381
xenopus_tropicalis ENSXETG00000026565
latimeria_chalumnae ENSLACG00000017945
