apteryx_owenii ENSAOWG00000000546
apteryx_rowi ENSARWG00000015002
apteryx_haastii ENSAHAG00000004231
dromaius_novaehollandiae ENSDNVG00000017501
lonchura_striata_domestica ENSLSDG00000004058
taeniopygia_guttata ENSTGUG00000006369
serinus_canaria ENSSCAG00000009802
junco_hyemalis ENSJHYG00000005787
cyanistes_caeruleus ENSCCEG00000017087
parus_major ENSPMJG00000006871
ficedula_albicollis ENSFALG00000012049
manacus_vitellinus ENSMVIG00005014841
lepidothrix_coronata ENSLCOG00000007553
calidris_pugnax ENSCPUG00000005120
anas_platyrhynchos_platyrhynchos ENSAPLG00000018569
anser_brachyrhynchus ENSABRG00000021941
meleagris_gallopavo ENSMGAG00000005183
coturnix_japonica ENSCJPG00005013177
gallus_gallus ENSGALG00000031735
numida_meleagris ENSNMEG00000004578
chelonoidis_abingdonii ENSCABG00000014712
gopherus_agassizii ENSGAGG00000013343
chrysemys_picta_bellii ENSCPBG00000027080
pelodiscus_sinensis ENSPSIG00000010744
anolis_carolinensis ENSACAG00000028471
pogona_vitticeps ENSPVIG00000000408
sphenodon_punctatus ENSSPUG00000019334
lepisosteus_oculatus ENSLOCG00000008209
