apteryx_rowi ENSARWG00000010584
apteryx_owenii ENSAOWG00000005206
apteryx_haastii ENSAHAG00000007393
nothoprocta_perdicaria ENSNPEG00000001213
lepidothrix_coronata ENSLCOG00000013923
anser_brachyrhynchus ENSABRG00000005178
anas_platyrhynchos_platyrhynchos ENSAPLG00000026181
gallus_gallus ENSGALG00000049114
calidris_pygmaea ENSCPGG00000006551
calidris_pugnax ENSCPUG00000018575
pogona_vitticeps ENSPVIG00000005032
jaculus_jaculus ENSJJAG00000018807
cavia_aperea ENSCAPG00000006810
macaca_mulatta ENSMMUG00000020483
