drosophila_melanogaster FBgn0035420
caenorhabditis_elegans_strain_n2 WBGene00009285
junco_hyemalis ENSJHYG00000007889
zonotrichia_albicollis ENSZALG00000015835
serinus_canaria ENSSCAG00000007308
lonchura_striata_domestica ENSLSDG00000013211
taeniopygia_guttata ENSTGUG00000006056
ficedula_albicollis ENSFALG00000006409
parus_major ENSPMJG00000019065
cyanistes_caeruleus ENSCCEG00000013768
lepidothrix_coronata ENSLCOG00000011015
melopsittacus_undulatus ENSMUNG00000002162
calidris_pygmaea ENSCPGG00000007556
calidris_pugnax ENSCPUG00000020032
anser_brachyrhynchus ENSABRG00000011618
anas_platyrhynchos_platyrhynchos ENSAPLG00000003462
gallus_gallus ENSGALG00000003766
meleagris_gallopavo ENSMGAG00000005832
numida_meleagris ENSNMEG00000015676
apteryx_haastii ENSAHAG00000014137
apteryx_owenii ENSAOWG00000007530
apteryx_rowi ENSARWG00000014382
dromaius_novaehollandiae ENSDNVG00000008052
crocodylus_porosus ENSCPRG00005015792
gopherus_agassizii ENSGAGG00000016738
chelonoidis_abingdonii ENSCABG00000008024
chrysemys_picta_bellii ENSCPBG00000020307
pogona_vitticeps ENSPVIG00000017129
anolis_carolinensis ENSACAG00000013883
salvator_merianae ENSSMRG00000013229
phascolarctos_cinereus ENSPCIG00000017941
notamacropus_eugenii ENSMEUG00000000464
sarcophilus_harrisii ENSSHAG00000014249
monodelphis_domestica ENSMODG00000019282
pteropus_vampyrus ENSPVAG00000002908
myotis_lucifugus ENSMLUG00000012397
equus_asinus_asinus ENSEASG00005009913
equus_caballus ENSECAG00000017711
ovis_aries ENSOARG00000001819
capra_hircus ENSCHIG00000026361
bos_mutus ENSBMUG00000007749
bos_taurus ENSBTAG00000011988
bison_bison_bison ENSBBBG00000018901
tursiops_truncatus ENSTTRG00000004080
sus_scrofa ENSSSCG00000017764
vicugna_pacos ENSVPAG00000004360
ursus_maritimus ENSUMAG00000011806
ursus_americanus ENSUAMG00000002606
ailuropoda_melanoleuca ENSAMEG00000004805
mustela_putorius_furo ENSMPUG00000014204
neovison_vison ENSNVIG00000017163
canis_lupus_familiaris ENSCAFG00000018736
canis_lupus_dingo ENSCAFG00020011762
vulpes_vulpes ENSVVUG00000017015
panthera_pardus ENSPPRG00000025028
panthera_tigris_altaica ENSPTIG00000008413
felis_catus ENSFCAG00000004009
erinaceus_europaeus ENSEEUG00000011589
sorex_araneus ENSSARG00000006844
chinchilla_lanigera ENSCLAG00000008465
octodon_degus ENSODEG00000014063
cavia_porcellus ENSCPOG00000001436
cavia_aperea ENSCAPG00000017585
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017729
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019153
fukomys_damarensis ENSFDAG00000011107
ictidomys_tridecemlineatus ENSSTOG00000000559
urocitellus_parryii ENSUPAG00010022235
spermophilus_dauricus ENSSDAG00000010157
marmota_marmota_marmota ENSMMMG00000012047
castor_canadensis ENSCCNG00000001741
dipodomys_ordii ENSDORG00000016632
mus_spicilegus ENSMSIG00000010441
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017641
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000010277
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016798
rattus_norvegicus ENSRNOG00000011887
meriones_unguiculatus ENSMUGG00000013945
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005938
cricetulus_griseus_crigri_1.0 ENSCGRG00000016281
cricetulus_griseus_crigri-picr ENSCGRG00015015620
mesocricetus_auratus ENSMAUG00000016582
peromyscus_maniculatus_bairdii ENSPEMG00000023997
microtus_ochrogaster ENSMOCG00000016028
nannospalax_galili ENSNGAG00000012313
jaculus_jaculus ENSJJAG00000022918
oryctolagus_cuniculus ENSOCUG00000013839
ochotona_princeps ENSOPRG00000012483
tupaia_belangeri ENSTBEG00000009350
pan_paniscus ENSPPAG00000036855
pan_troglodytes ENSPTRG00000008926
homo_sapiens ENSG00000007202
gorilla_gorilla ENSGGOG00000016662
pongo_abelii ENSPPYG00000008103
nomascus_leucogenys ENSNLEG00000002633
macaca_mulatta ENSMMUG00000023412
macaca_fascicularis ENSMFAG00000001375
macaca_nemestrina ENSMNEG00000043387
papio_anubis ENSPANG00000023450
theropithecus_gelada ENSTGEG00000008405
mandrillus_leucophaeus ENSMLEG00000025412
cercocebus_atys ENSCATG00000029638
chlorocebus_sabaeus ENSCSAG00000007215
colobus_angolensis_palliatus ENSCANG00000027840
piliocolobus_tephrosceles ENSPTEG00000031114
rhinopithecus_bieti ENSRBIG00000028038
rhinopithecus_roxellana ENSRROG00000007660
cebus_capucinus_imitator ENSCCAG00000022943
saimiri_boliviensis_boliviensis ENSSBOG00000012002
callithrix_jacchus ENSCJAG00000012898
aotus_nancymaae ENSANAG00000030604
carlito_syrichta ENSTSYG00000006898
propithecus_coquereli ENSPCOG00000021462
microcebus_murinus ENSMICG00000016856
prolemur_simus ENSPSMG00000024819
otolemur_garnettii ENSOGAG00000007111
choloepus_hoffmanni ENSCHOG00000005423
dasypus_novemcinctus ENSDNOG00000012787
procavia_capensis ENSPCAG00000016875
loxodonta_africana ENSLAFG00000009579
echinops_telfairi ENSETEG00000013897
ornithorhynchus_anatinus ENSOANG00000014176
xenopus_tropicalis ENSXETG00000019277
latimeria_chalumnae ENSLACG00000018307
xiphophorus_maculatus ENSXMAG00000019085
gambusia_affinis ENSGAFG00000012746
poecilia_formosa ENSPFOG00000009779
poecilia_latipinna ENSPLAG00000019231
poecilia_mexicana ENSPMEG00000022210
poecilia_reticulata ENSPREG00000009735
cyprinodon_variegatus ENSCVAG00000018776
fundulus_heteroclitus ENSFHEG00000003254
kryptolebias_marmoratus ENSKMAG00000019119
oryzias_latipes_asm223471v1 ENSORLG00020009385
oryzias_latipes_asm223469v1 ENSORLG00015014320
oryzias_latipes_asm223467v1 ENSORLG00000004656
oryzias_melastigma ENSOMEG00000004180
amphiprion_percula ENSAPEG00000009665
amphiprion_ocellaris ENSAOCG00000001708
acanthochromis_polyacanthus ENSAPOG00000002626
stegastes_partitus ENSSPAG00000022307
astatotilapia_calliptera ENSACLG00000005758
maylandia_zebra ENSMZEG00005007881
haplochromis_burtoni ENSHBUG00000016977
pundamilia_nyererei ENSPNYG00000016873
neolamprologus_brichardi ENSNBRG00000020079
oreochromis_niloticus ENSONIG00000013154
amphilophus_citrinellus ENSACIG00000007983
monopterus_albus ENSMALG00000017226
mastacembelus_armatus ENSMAMG00000018331
anabas_testudineus ENSATEG00000022312
seriola_dumerili ENSSDUG00000011368
seriola_lalandi_dorsalis ENSSLDG00000010709
scophthalmus_maximus ENSSMAG00000007096
labrus_bergylta ENSLBEG00000021004
gasterosteus_aculeatus ENSGACG00000011002
takifugu_rubripes ENSTRUG00000001972
tetraodon_nigroviridis ENSTNIG00000016222
mola_mola ENSMMOG00000014334
cynoglossus_semilaevis ENSCSEG00000013458
periophthalmus_magnuspinnatus ENSPMGG00000013084
hippocampus_comes ENSHCOG00000015606
gadus_morhua ENSGMOG00000010562
esox_lucius ENSELUG00000021599
astyanax_mexicanus ENSAMXG00000004053
pygocentrus_nattereri ENSPNAG00000019936
ictalurus_punctatus ENSIPUG00000016872
danio_rerio ENSDARG00000030945
paramormyrops_kingsleyae ENSPKIG00000007303
scleropages_formosus ENSSFOG00015004891
lepisosteus_oculatus ENSLOCG00000006063
