apteryx_rowi ENSARWG00000008561
apteryx_haastii ENSAHAG00000018310
apteryx_owenii ENSAOWG00000008477
dromaius_novaehollandiae ENSDNVG00000005964
nothoprocta_perdicaria ENSNPEG00000001260
gallus_gallus ENSGALG00000033098
coturnix_japonica ENSCJPG00005010988
numida_meleagris ENSNMEG00000006132
anser_brachyrhynchus ENSABRG00000006314
anas_platyrhynchos_platyrhynchos ENSAPLG00000011429
calidris_pugnax ENSCPUG00000015183
calidris_pygmaea ENSCPGG00000001351
taeniopygia_guttata ENSTGUG00000002256
lonchura_striata_domestica ENSLSDG00000009274
serinus_canaria ENSSCAG00000008550
zonotrichia_albicollis ENSZALG00000008397
ficedula_albicollis ENSFALG00000001921
cyanistes_caeruleus ENSCCEG00000004496
parus_major ENSPMJG00000015853
manacus_vitellinus ENSMVIG00005009672
lepidothrix_coronata ENSLCOG00000011392
melopsittacus_undulatus ENSMUNG00000013616
crocodylus_porosus ENSCPRG00005016159
chelonoidis_abingdonii ENSCABG00000005072
gopherus_agassizii ENSGAGG00000005605
chrysemys_picta_bellii ENSCPBG00000007769
pelodiscus_sinensis ENSPSIG00000018000
anolis_carolinensis ENSACAG00000010599
notechis_scutatus ENSNSUG00000017065
salvator_merianae ENSSMRG00000018883
sphenodon_punctatus ENSSPUG00000015180
phascolarctos_cinereus ENSPCIG00000018212
notamacropus_eugenii ENSMEUG00000006983
monodelphis_domestica ENSMODG00000020288
pteropus_vampyrus ENSPVAG00000006225
myotis_lucifugus ENSMLUG00000007915
sorex_araneus ENSSARG00000013332
vicugna_pacos ENSVPAG00000002551
bos_mutus ENSBMUG00000026260
bos_taurus ENSBTAG00000004929
bison_bison_bison ENSBBBG00000012071
ovis_aries ENSOARG00000009848
ovis_aries ENSOARG00000008911
capra_hircus ENSCHIG00000000538
tursiops_truncatus ENSTTRG00000004327
sus_scrofa ENSSSCG00000040855
erinaceus_europaeus ENSEEUG00000005631
canis_lupus_familiaris ENSCAFG00000029142
canis_lupus_dingo ENSCAFG00020011704
vulpes_vulpes ENSVVUG00000001803
neovison_vison ENSNVIG00000000336
mustela_putorius_furo ENSMPUG00000014467
ursus_americanus ENSUAMG00000000855
