pan_paniscus ENSPPAG00000031653
pan_troglodytes ENSPTRG00000015739
homo_sapiens ENSG00000113946
gorilla_gorilla ENSGGOG00000025366
pongo_abelii ENSPPYG00000014403
nomascus_leucogenys ENSNLEG00000006741
colobus_angolensis_palliatus ENSCANG00000018211
piliocolobus_tephrosceles ENSPTEG00000009519
rhinopithecus_bieti ENSRBIG00000001398
rhinopithecus_roxellana ENSRROG00000038871
macaca_nemestrina ENSMNEG00000030636
macaca_mulatta ENSMMUG00000018671
macaca_fascicularis ENSMFAG00000043262
papio_anubis ENSPANG00000013683
theropithecus_gelada ENSTGEG00000024411
mandrillus_leucophaeus ENSMLEG00000043737
cercocebus_atys ENSCATG00000032777
chlorocebus_sabaeus ENSCSAG00000009010
saimiri_boliviensis_boliviensis ENSSBOG00000029384
cebus_capucinus_imitator ENSCCAG00000022441
callithrix_jacchus ENSCJAG00000014218
aotus_nancymaae ENSANAG00000026689
carlito_syrichta ENSTSYG00000008483
mus_spicilegus ENSMSIG00000007933
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021524
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038148
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020628
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016333
rattus_norvegicus ENSRNOG00000055138
meriones_unguiculatus ENSMUGG00000013233
peromyscus_maniculatus_bairdii ENSPEMG00000013939
microtus_ochrogaster ENSMOCG00000011704
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002709
cricetulus_griseus_crigri-picr ENSCGRG00015024448
cricetulus_griseus_crigri_1.0 ENSCGRG00000012971
mesocricetus_auratus ENSMAUG00000010011
nannospalax_galili ENSNGAG00000022077
jaculus_jaculus ENSJJAG00000011916
chinchilla_lanigera ENSCLAG00000012605
octodon_degus ENSODEG00000000787
cavia_aperea ENSCAPG00000013880
cavia_porcellus ENSCPOG00000008643
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007672
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018130
fukomys_damarensis ENSFDAG00000011733
castor_canadensis ENSCCNG00000029500
dipodomys_ordii ENSDORG00000008134
urocitellus_parryii ENSUPAG00010000249
spermophilus_dauricus ENSSDAG00000001992
ictidomys_tridecemlineatus ENSSTOG00000008723
marmota_marmota_marmota ENSMMMG00000010089
oryctolagus_cuniculus ENSOCUG00000011471
ochotona_princeps ENSOPRG00000001385
propithecus_coquereli ENSPCOG00000019841
prolemur_simus ENSPSMG00000019333
microcebus_murinus ENSMICG00000049404
otolemur_garnettii ENSOGAG00000002915
tupaia_belangeri ENSTBEG00000001865
ursus_maritimus ENSUMAG00000003649
ursus_americanus ENSUAMG00000011971
ailuropoda_melanoleuca ENSAMEG00000011529
canis_lupus_familiaris ENSCAFG00000014009
canis_lupus_dingo ENSCAFG00020020151
vulpes_vulpes ENSVVUG00000013608
neovison_vison ENSNVIG00000020988
mustela_putorius_furo ENSMPUG00000003460
panthera_pardus ENSPPRG00000012880
panthera_tigris_altaica ENSPTIG00000014978
felis_catus ENSFCAG00000003329
equus_caballus ENSECAG00000021850
equus_asinus_asinus ENSEASG00005000206
bos_taurus ENSBTAG00000006494
bos_mutus ENSBMUG00000014371
bison_bison_bison ENSBBBG00000021401
ovis_aries ENSOARG00000020469
capra_hircus ENSCHIG00000020420
tursiops_truncatus ENSTTRG00000011535
sus_scrofa ENSSSCG00000024788
vicugna_pacos ENSVPAG00000012355
pteropus_vampyrus ENSPVAG00000006452
myotis_lucifugus ENSMLUG00000001753
erinaceus_europaeus ENSEEUG00000012656
sorex_araneus ENSSARG00000010604
choloepus_hoffmanni ENSCHOG00000001714
dasypus_novemcinctus ENSDNOG00000034208
loxodonta_africana ENSLAFG00000008037
procavia_capensis ENSPCAG00000001952
echinops_telfairi ENSETEG00000012856
notamacropus_eugenii ENSMEUG00000009126
phascolarctos_cinereus ENSPCIG00000025316
sarcophilus_harrisii ENSSHAG00000003423
monodelphis_domestica ENSMODG00000015088
ornithorhynchus_anatinus ENSOANG00000004452
gopherus_agassizii ENSGAGG00000009470
chelonoidis_abingdonii ENSCABG00000005543
chrysemys_picta_bellii ENSCPBG00000012793
pelodiscus_sinensis ENSPSIG00000006084
apteryx_owenii ENSAOWG00000000108
apteryx_rowi ENSARWG00000007438
apteryx_haastii ENSAHAG00000006868
dromaius_novaehollandiae ENSDNVG00000006293
nothoprocta_perdicaria ENSNPEG00000008151
anas_platyrhynchos_platyrhynchos ENSAPLG00000013664
anser_brachyrhynchus ENSABRG00000008505
meleagris_gallopavo ENSMGAG00000007449
gallus_gallus ENSGALG00000025821
coturnix_japonica ENSCJPG00005013577
numida_meleagris ENSNMEG00000005736
lepidothrix_coronata ENSLCOG00000000795
manacus_vitellinus ENSMVIG00005003622
parus_major ENSPMJG00000019562
cyanistes_caeruleus ENSCCEG00000014533
ficedula_albicollis ENSFALG00000007345
taeniopygia_guttata ENSTGUG00000009324
zonotrichia_albicollis ENSZALG00000006596
junco_hyemalis ENSJHYG00000001125
serinus_canaria ENSSCAG00000015003
lonchura_striata_domestica ENSLSDG00000010073
melopsittacus_undulatus ENSMUNG00000011495
calidris_pygmaea ENSCPGG00000018345
calidris_pugnax ENSCPUG00000017150
sphenodon_punctatus ENSSPUG00000010738
melopsittacus_undulatus ENSMUNG00000011496
crocodylus_porosus ENSCPRG00005012619
pogona_vitticeps ENSPVIG00000010006
anolis_carolinensis ENSACAG00000000733
notechis_scutatus ENSNSUG00000005278
salvator_merianae ENSSMRG00000016330
xenopus_tropicalis ENSXETG00000015045
latimeria_chalumnae ENSLACG00000016096
lepisosteus_oculatus ENSLOCG00000005092
