phascolarctos_cinereus ENSPCIG00000008846
notamacropus_eugenii ENSMEUG00000004204
monodelphis_domestica ENSMODG00000025491
ornithorhynchus_anatinus ENSOANG00000030596
gopherus_agassizii ENSGAGG00000024042
chrysemys_picta_bellii ENSCPBG00000011578
pelodiscus_sinensis ENSPSIG00000011127
pelodiscus_sinensis ENSPSIG00000010428
lepisosteus_oculatus ENSLOCG00000010254
astyanax_mexicanus ENSAMXG00000043514
scophthalmus_maximus ENSSMAG00000009629
latimeria_chalumnae ENSLACG00000014442
spermophilus_dauricus ENSSDAG00000023505
urocitellus_parryii ENSUPAG00010014115
marmota_marmota_marmota ENSMMMG00000012837
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016559
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008646
fukomys_damarensis ENSFDAG00000016957
chinchilla_lanigera ENSCLAG00000004402
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000047361
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014986
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014179
mus_spicilegus ENSMSIG00000009601
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027417
rattus_norvegicus ENSRNOG00000022723
meriones_unguiculatus ENSMUGG00000003059
cricetulus_griseus_crigri-picr ENSCGRG00015028829
cricetulus_griseus_crigri_1.0 ENSCGRG00000018432
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017041
mesocricetus_auratus ENSMAUG00000001003
peromyscus_maniculatus_bairdii ENSPEMG00000022698
microtus_ochrogaster ENSMOCG00000001667
nannospalax_galili ENSNGAG00000000576
jaculus_jaculus ENSJJAG00000024266
castor_canadensis ENSCCNG00000030100
oryctolagus_cuniculus ENSOCUG00000003626
ochotona_princeps ENSOPRG00000009024
pan_troglodytes ENSPTRG00000012814
pan_paniscus ENSPPAG00000038457
homo_sapiens ENSG00000182329
gorilla_gorilla ENSGGOG00000010791
pongo_abelii ENSPPYG00000013082
nomascus_leucogenys ENSNLEG00000006992
cercocebus_atys ENSCATG00000034304
mandrillus_leucophaeus ENSMLEG00000030041
macaca_fascicularis ENSMFAG00000043184
macaca_mulatta ENSMMUG00000001883
macaca_nemestrina ENSMNEG00000030605
theropithecus_gelada ENSTGEG00000029193
papio_anubis ENSPANG00000025945
chlorocebus_sabaeus ENSCSAG00000010514
colobus_angolensis_palliatus ENSCANG00000041359
piliocolobus_tephrosceles ENSPTEG00000030549
rhinopithecus_roxellana ENSRROG00000039835
rhinopithecus_bieti ENSRBIG00000040519
cebus_capucinus_imitator ENSCCAG00000026861
saimiri_boliviensis_boliviensis ENSSBOG00000034494
callithrix_jacchus ENSCJAG00000004923
aotus_nancymaae ENSANAG00000029179
carlito_syrichta ENSTSYG00000012142
propithecus_coquereli ENSPCOG00000016002
microcebus_murinus ENSMICG00000008942
prolemur_simus ENSPSMG00000019210
erinaceus_europaeus ENSEEUG00000002501
sorex_araneus ENSSARG00000008173
tursiops_truncatus ENSTTRG00000000639
vicugna_pacos ENSVPAG00000006706
ochotona_princeps ENSOPRG00000008990
pongo_abelii ENSPPYG00000013081
chlorocebus_sabaeus ENSCSAG00000010526
otolemur_garnettii ENSOGAG00000007416
tupaia_belangeri ENSTBEG00000011167
pteropus_vampyrus ENSPVAG00000002304
procavia_capensis ENSPCAG00000006679
ailuropoda_melanoleuca ENSAMEG00000013230
mustela_putorius_furo ENSMPUG00000000326
loxodonta_africana ENSLAFG00000000462
choloepus_hoffmanni ENSCHOG00000011121
capra_hircus ENSCHIG00000014714
ovis_aries ENSOARG00000017548
bos_taurus ENSBTAG00000034192
bos_mutus ENSBMUG00000017856
bison_bison_bison ENSBBBG00000002300
sus_scrofa ENSSSCG00000016110
equus_caballus ENSECAG00000024325
equus_asinus_asinus ENSEASG00005002371
ursus_maritimus ENSUMAG00000021861
ursus_americanus ENSUAMG00000025097
ailuropoda_melanoleuca ENSAMEG00000013227
neovison_vison ENSNVIG00000007730
canis_lupus_familiaris ENSCAFG00000012422
canis_lupus_dingo ENSCAFG00020002449
vulpes_vulpes ENSVVUG00000018303
panthera_pardus ENSPPRG00000013282
panthera_tigris_altaica ENSPTIG00000013192
felis_catus ENSFCAG00000027667
dasypus_novemcinctus ENSDNOG00000004441
echinops_telfairi ENSETEG00000014672
ciona_intestinalis ENSCING00000010147
choloepus_hoffmanni ENSCHOG00000009725
echinops_telfairi ENSETEG00000015243
pteropus_vampyrus ENSPVAG00000002305
myotis_lucifugus ENSMLUG00000010077
sorex_araneus ENSSARG00000008195
erinaceus_europaeus ENSEEUG00000011276
tursiops_truncatus ENSTTRG00000000640
vicugna_pacos ENSVPAG00000006710
sarcophilus_harrisii ENSSHAG00000012030
notamacropus_eugenii ENSMEUG00000012435
anolis_carolinensis ENSACAG00000005175
anolis_carolinensis ENSACAG00000024914
salvator_merianae ENSSMRG00000020790
ciona_intestinalis ENSCING00000014660
procavia_capensis ENSPCAG00000006807
ciona_intestinalis ENSCING00000020153
tupaia_belangeri ENSTBEG00000009477
otolemur_garnettii ENSOGAG00000008508
