apteryx_owenii ENSAOWG00000001682
apteryx_haastii ENSAHAG00000001892
apteryx_rowi ENSARWG00000005764
dromaius_novaehollandiae ENSDNVG00000019002
nothoprocta_perdicaria ENSNPEG00000000871
anas_platyrhynchos_platyrhynchos ENSAPLG00000007090
anser_brachyrhynchus ENSABRG00000005610
gallus_gallus ENSGALG00000015407
coturnix_japonica ENSCJPG00005010407
meleagris_gallopavo ENSMGAG00000011002
numida_meleagris ENSNMEG00000013717
taeniopygia_guttata ENSTGUG00000011100
lonchura_striata_domestica ENSLSDG00000014349
serinus_canaria ENSSCAG00000012852
junco_hyemalis ENSJHYG00000012619
zonotrichia_albicollis ENSZALG00000004516
ficedula_albicollis ENSFALG00000010290
parus_major ENSPMJG00000015712
cyanistes_caeruleus ENSCCEG00000013721
manacus_vitellinus ENSMVIG00005001407
lepidothrix_coronata ENSLCOG00000004346
calidris_pygmaea ENSCPGG00000013867
calidris_pugnax ENSCPUG00000006420
melopsittacus_undulatus ENSMUNG00000006288
crocodylus_porosus ENSCPRG00005016352
pogona_vitticeps ENSPVIG00000008150
anolis_carolinensis ENSACAG00000017994
notechis_scutatus ENSNSUG00000016281
salvator_merianae ENSSMRG00000010309
sphenodon_punctatus ENSSPUG00000009510
gopherus_agassizii ENSGAGG00000016656
chelonoidis_abingdonii ENSCABG00000005230
chrysemys_picta_bellii ENSCPBG00000004901
pelodiscus_sinensis ENSPSIG00000017823
phascolarctos_cinereus ENSPCIG00000011571
notamacropus_eugenii ENSMEUG00000014157
sarcophilus_harrisii ENSSHAG00000010371
monodelphis_domestica ENSMODG00000009106
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013123
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001672
fukomys_damarensis ENSFDAG00000014958
cavia_porcellus ENSCPOG00000039131
cavia_aperea ENSCAPG00000003661
chinchilla_lanigera ENSCLAG00000013839
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007120
cricetulus_griseus_crigri-picr ENSCGRG00015023008
cricetulus_griseus_crigri_1.0 ENSCGRG00000009301
mesocricetus_auratus ENSMAUG00000012787
peromyscus_maniculatus_bairdii ENSPEMG00000027390
microtus_ochrogaster ENSMOCG00000015674
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000003282
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026731
