mastacembelus_armatus ENSMAMG00000011983
monopterus_albus ENSMALG00000020781
anabas_testudineus ENSATEG00000011497
seriola_dumerili ENSSDUG00000014830
seriola_lalandi_dorsalis ENSSLDG00000014599
scophthalmus_maximus ENSSMAG00000017527
hippocampus_comes ENSHCOG00000007018
labrus_bergylta ENSLBEG00000004731
gasterosteus_aculeatus ENSGACG00000020338
mola_mola ENSMMOG00000014054
cynoglossus_semilaevis ENSCSEG00000013933
tetraodon_nigroviridis ENSTNIG00000011822
takifugu_rubripes ENSTRUG00000013269
amphiprion_ocellaris ENSAOCG00000017516
amphiprion_percula ENSAPEG00000006921
acanthochromis_polyacanthus ENSAPOG00000011750
stegastes_partitus ENSSPAG00000010139
xiphophorus_maculatus ENSXMAG00000012189
xiphophorus_couchianus ENSXCOG00000006206
gambusia_affinis ENSGAFG00000006674
poecilia_latipinna ENSPLAG00000006839
poecilia_reticulata ENSPREG00000021052
poecilia_mexicana ENSPMEG00000008298
poecilia_formosa ENSPFOG00000019432
fundulus_heteroclitus ENSFHEG00000000074
cyprinodon_variegatus ENSCVAG00000000549
kryptolebias_marmoratus ENSKMAG00000005526
oryzias_latipes_asm223471v1 ENSORLG00020022209
oryzias_latipes_asm223467v1 ENSORLG00000009426
oryzias_latipes_asm223469v1 ENSORLG00015005529
oryzias_melastigma ENSOMEG00000005430
astatotilapia_calliptera ENSACLG00000010323
maylandia_zebra ENSMZEG00005015174
pundamilia_nyererei ENSPNYG00000021323
haplochromis_burtoni ENSHBUG00000004648
neolamprologus_brichardi ENSNBRG00000015899
oreochromis_niloticus ENSONIG00000004466
amphilophus_citrinellus ENSACIG00000013341
periophthalmus_magnuspinnatus ENSPMGG00000009153
gadus_morhua ENSGMOG00000012332
esox_lucius ENSELUG00000011436
pygocentrus_nattereri ENSPNAG00000000764
astyanax_mexicanus ENSAMXG00000006915
ictalurus_punctatus ENSIPUG00000018202
danio_rerio ENSDARG00000016536
scleropages_formosus ENSSFOG00015008868
paramormyrops_kingsleyae ENSPKIG00000014460
paramormyrops_kingsleyae ENSPKIG00000019563
scleropages_formosus ENSSFOG00015000046
lepisosteus_oculatus ENSLOCG00000014750
labrus_bergylta ENSLBEG00000028813
cyanistes_caeruleus ENSCCEG00000020013
parus_major ENSPMJG00000011420
ficedula_albicollis ENSFALG00000002784
junco_hyemalis ENSJHYG00000012736
zonotrichia_albicollis ENSZALG00000000976
taeniopygia_guttata ENSTGUG00000004465
melopsittacus_undulatus ENSMUNG00000015913
calidris_pugnax ENSCPUG00000001368
taeniopygia_guttata ENSTGUG00000015519
lonchura_striata_domestica ENSLSDG00000001402
serinus_canaria ENSSCAG00000016626
lepidothrix_coronata ENSLCOG00000015451
manacus_vitellinus ENSMVIG00005005176
calidris_pygmaea ENSCPGG00000011057
anas_platyrhynchos_platyrhynchos ENSAPLG00000014933
anser_brachyrhynchus ENSABRG00000002486
gallus_gallus ENSGALG00000009063
coturnix_japonica ENSCJPG00005018843
meleagris_gallopavo ENSMGAG00000008030
numida_meleagris ENSNMEG00000002333
dromaius_novaehollandiae ENSDNVG00000009668
nothoprocta_perdicaria ENSNPEG00000004438
apteryx_haastii ENSAHAG00000012374
apteryx_owenii ENSAOWG00000019107
apteryx_rowi ENSARWG00000013427
crocodylus_porosus ENSCPRG00005006188
chrysemys_picta_bellii ENSCPBG00000020784
gopherus_agassizii ENSGAGG00000009583
pelodiscus_sinensis ENSPSIG00000016231
pogona_vitticeps ENSPVIG00000017791
notechis_scutatus ENSNSUG00000010101
anolis_carolinensis ENSACAG00000000987
phascolarctos_cinereus ENSPCIG00000004349
monodelphis_domestica ENSMODG00000005798
sarcophilus_harrisii ENSSHAG00000010779
ornithorhynchus_anatinus ENSOANG00000011640
xenopus_tropicalis ENSXETG00000002385
latimeria_chalumnae ENSLACG00000016260
