mola_mola ENSMMOG00000005719
takifugu_rubripes ENSTRUG00000004398
xiphophorus_couchianus ENSXCOG00000005545
poecilia_latipinna ENSPLAG00000012584
fundulus_heteroclitus ENSFHEG00000018112
amphiprion_percula ENSAPEG00000013307
pundamilia_nyererei ENSPNYG00000016708
maylandia_zebra ENSMZEG00005023762
neolamprologus_brichardi ENSNBRG00000016235
anabas_testudineus ENSATEG00000005155
mastacembelus_armatus ENSMAMG00000006018
seriola_dumerili ENSSDUG00000017751
hippocampus_comes ENSHCOG00000011092
periophthalmus_magnuspinnatus ENSPMGG00000013776
gadus_morhua ENSGMOG00000012367
danio_rerio ENSDARG00000096920
pongo_abelii ENSPPYG00000017469
