chelonoidis_abingdonii ENSCABG00000016974
gopherus_agassizii ENSGAGG00000007312
chrysemys_picta_bellii ENSCPBG00000021518
pelodiscus_sinensis ENSPSIG00000008238
apteryx_rowi ENSARWG00000001500
dromaius_novaehollandiae ENSDNVG00000001541
anas_platyrhynchos_platyrhynchos ENSAPLG00000002469
anser_brachyrhynchus ENSABRG00000015440
coturnix_japonica ENSCJPG00005017520
meleagris_gallopavo ENSMGAG00000011888
gallus_gallus ENSGALG00000033259
numida_meleagris ENSNMEG00000020122
lepidothrix_coronata ENSLCOG00000008771
manacus_vitellinus ENSMVIG00005011253
parus_major ENSPMJG00000015056
cyanistes_caeruleus ENSCCEG00000014298
junco_hyemalis ENSJHYG00000003543
zonotrichia_albicollis ENSZALG00000006764
serinus_canaria ENSSCAG00000013188
ficedula_albicollis ENSFALG00000005098
lonchura_striata_domestica ENSLSDG00000010781
melopsittacus_undulatus ENSMUNG00000010150
calidris_pugnax ENSCPUG00000007626
calidris_pygmaea ENSCPGG00000007446
apteryx_owenii ENSAOWG00000017085
apteryx_haastii ENSAHAG00000012517
nothoprocta_perdicaria ENSNPEG00000008361
taeniopygia_guttata ENSTGUG00000011492
anolis_carolinensis ENSACAG00000029015
pogona_vitticeps ENSPVIG00000012938
notechis_scutatus ENSNSUG00000017672
salvator_merianae ENSSMRG00000009581
sphenodon_punctatus ENSSPUG00000002052
xenopus_tropicalis ENSXETG00000017937
latimeria_chalumnae ENSLACG00000017874
scleropages_formosus ENSSFOG00015008377
paramormyrops_kingsleyae ENSPKIG00000002054
gasterosteus_aculeatus ENSGACG00000011761
labrus_bergylta ENSLBEG00000017153
scophthalmus_maximus ENSSMAG00000010899
cynoglossus_semilaevis ENSCSEG00000008109
fundulus_heteroclitus ENSFHEG00000003955
cyprinodon_variegatus ENSCVAG00000016982
poecilia_formosa ENSPFOG00000022993
poecilia_latipinna ENSPLAG00000005508
poecilia_mexicana ENSPMEG00000016339
poecilia_reticulata ENSPREG00000018091
xiphophorus_maculatus ENSXMAG00000012823
xiphophorus_couchianus ENSXCOG00000015338
gambusia_affinis ENSGAFG00000018237
kryptolebias_marmoratus ENSKMAG00000014937
oryzias_latipes_asm223467v1 ENSORLG00000009268
oryzias_latipes_asm223471v1 ENSORLG00020003281
oryzias_latipes_asm223469v1 ENSORLG00015023075
oryzias_melastigma ENSOMEG00000000628
amphiprion_percula ENSAPEG00000009297
amphiprion_ocellaris ENSAOCG00000014967
acanthochromis_polyacanthus ENSAPOG00000017395
stegastes_partitus ENSSPAG00000002821
astatotilapia_calliptera ENSACLG00000027166
maylandia_zebra ENSMZEG00005010485
haplochromis_burtoni ENSHBUG00000014048
pundamilia_nyererei ENSPNYG00000021245
neolamprologus_brichardi ENSNBRG00000000771
oreochromis_niloticus ENSONIG00000019583
amphilophus_citrinellus ENSACIG00000011892
mastacembelus_armatus ENSMAMG00000000192
monopterus_albus ENSMALG00000021194
anabas_testudineus ENSATEG00000000198
seriola_lalandi_dorsalis ENSSLDG00000004146
seriola_dumerili ENSSDUG00000006103
mola_mola ENSMMOG00000009793
takifugu_rubripes ENSTRUG00000022908
hippocampus_comes ENSHCOG00000017557
periophthalmus_magnuspinnatus ENSPMGG00000020125
gadus_morhua ENSGMOG00000000869
esox_lucius ENSELUG00000020439
astyanax_mexicanus ENSAMXG00000030476
pygocentrus_nattereri ENSPNAG00000021333
ictalurus_punctatus ENSIPUG00000003439
danio_rerio ENSDARG00000029818
lepisosteus_oculatus ENSLOCG00000014075
ciona_savignyi ENSCSAVG00000011376
