anolis_carolinensis ENSACAG00000016943
pogona_vitticeps ENSPVIG00000023104
notechis_scutatus ENSNSUG00000017558
salvator_merianae ENSSMRG00000017664
lepidothrix_coronata ENSLCOG00000012952
manacus_vitellinus ENSMVIG00005016201
anser_brachyrhynchus ENSABRG00000003593
anas_platyrhynchos_platyrhynchos ENSAPLG00000001598
lonchura_striata_domestica ENSLSDG00000009653
serinus_canaria ENSSCAG00000005346
junco_hyemalis ENSJHYG00000006416
zonotrichia_albicollis ENSZALG00000016940
cyanistes_caeruleus ENSCCEG00000024142
parus_major ENSPMJG00000010875
meleagris_gallopavo ENSMGAG00000001149
coturnix_japonica ENSCJPG00005009764
gallus_gallus ENSGALG00000049273
numida_meleagris ENSNMEG00000008040
melopsittacus_undulatus ENSMUNG00000000670
calidris_pygmaea ENSCPGG00000002432
calidris_pygmaea ENSCPGG00000012310
calidris_pugnax ENSCPUG00000007598
apteryx_rowi ENSARWG00000010849
apteryx_haastii ENSAHAG00000004007
apteryx_owenii ENSAOWG00000013267
dromaius_novaehollandiae ENSDNVG00000013168
nothoprocta_perdicaria ENSNPEG00000001934
crocodylus_porosus ENSCPRG00005011634
gopherus_agassizii ENSGAGG00000017698
chelonoidis_abingdonii ENSCABG00000003199
chrysemys_picta_bellii ENSCPBG00000010918
pelodiscus_sinensis ENSPSIG00000009258
sphenodon_punctatus ENSSPUG00000009724
octodon_degus ENSODEG00000016327
cavia_porcellus ENSCPOG00000019813
chinchilla_lanigera ENSCLAG00000009496
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013141
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015732
fukomys_damarensis ENSFDAG00000015050
marmota_marmota_marmota ENSMMMG00000018836
urocitellus_parryii ENSUPAG00010023633
spermophilus_dauricus ENSSDAG00000009224
ictidomys_tridecemlineatus ENSSTOG00000002814
castor_canadensis ENSCCNG00000025652
dipodomys_ordii ENSDORG00000016204
nannospalax_galili ENSNGAG00000021672
nannospalax_galili ENSNGAG00000018074
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016715
cricetulus_griseus_crigri_1.0 ENSCGRG00000011845
cricetulus_griseus_crigri-picr ENSCGRG00015002407
mesocricetus_auratus ENSMAUG00000000125
microtus_ochrogaster ENSMOCG00000005993
peromyscus_maniculatus_bairdii ENSPEMG00000009993
meriones_unguiculatus ENSMUGG00000018118
meriones_unguiculatus ENSMUGG00000018123
meriones_unguiculatus ENSMUGG00000005916
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049760
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022692
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021781
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020770
jaculus_jaculus ENSJJAG00000023960
jaculus_jaculus ENSJJAG00000001229
tupaia_belangeri ENSTBEG00000013386
pongo_abelii ENSPPYG00000009429
chlorocebus_sabaeus ENSCSAG00000009934
saimiri_boliviensis_boliviensis ENSSBOG00000027644
pan_troglodytes ENSPTRG00000010336
pan_paniscus ENSPPAG00000039035
gorilla_gorilla ENSGGOG00000011081
homo_sapiens ENSG00000174917
macaca_fascicularis ENSMFAG00000034498
macaca_mulatta ENSMMUG00000028920
macaca_nemestrina ENSMNEG00000027324
theropithecus_gelada ENSTGEG00000018295
papio_anubis ENSPANG00000017471
cercocebus_atys ENSCATG00000018927
mandrillus_leucophaeus ENSMLEG00000029750
piliocolobus_tephrosceles ENSPTEG00000025762
colobus_angolensis_palliatus ENSCANG00000031352
rhinopithecus_bieti ENSRBIG00000039787
rhinopithecus_roxellana ENSRROG00000031692
cebus_capucinus_imitator ENSCCAG00000036233
callithrix_jacchus ENSCJAG00000017076
saimiri_boliviensis_boliviensis ENSSBOG00000014431
aotus_nancymaae ENSANAG00000021680
nomascus_leucogenys ENSNLEG00000013676
carlito_syrichta ENSTSYG00000026439
carlito_syrichta ENSTSYG00000014018
propithecus_coquereli ENSPCOG00000019276
prolemur_simus ENSPSMG00000001966
propithecus_coquereli ENSPCOG00000000945
microcebus_murinus ENSMICG00000007026
otolemur_garnettii ENSOGAG00000026645
oryctolagus_cuniculus ENSOCUG00000023982
mus_spicilegus ENSMSIG00000022566
ursus_americanus ENSUAMG00000024539
vulpes_vulpes ENSVVUG00000013735
equus_caballus ENSECAG00000012658
ovis_aries ENSOARG00000007562
capra_hircus ENSCHIG00000024328
bos_taurus ENSBTAG00000001792
bos_mutus ENSBMUG00000025934
bison_bison_bison ENSBBBG00000021662
capra_hircus ENSCHIG00000025054
tursiops_truncatus ENSTTRG00000013590
equus_asinus_asinus ENSEASG00005023043
ailuropoda_melanoleuca ENSAMEG00000012320
ursus_maritimus ENSUMAG00000010279
canis_lupus_dingo ENSCAFG00020018951
canis_lupus_familiaris ENSCAFG00000018796
mustela_putorius_furo ENSMPUG00000006136
neovison_vison ENSNVIG00000014403
felis_catus ENSFCAG00000032863
panthera_pardus ENSPPRG00000017500
panthera_tigris_altaica ENSPTIG00000012971
panthera_pardus ENSPPRG00000018391
felis_catus ENSFCAG00000011836
sus_scrofa ENSSSCG00000013524
myotis_lucifugus ENSMLUG00000028421
pteropus_vampyrus ENSPVAG00000004919
dasypus_novemcinctus ENSDNOG00000034352
dasypus_novemcinctus ENSDNOG00000031429
loxodonta_africana ENSLAFG00000026050
procavia_capensis ENSPCAG00000006583
sorex_araneus ENSSARG00000009094
phascolarctos_cinereus ENSPCIG00000009497
sarcophilus_harrisii ENSSHAG00000013452
monodelphis_domestica ENSMODG00000001268
latimeria_chalumnae ENSLACG00000005045
takifugu_rubripes ENSTRUG00000024935
tetraodon_nigroviridis ENSTNIG00000010637
mola_mola ENSMMOG00000000605
labrus_bergylta ENSLBEG00000016628
seriola_dumerili ENSSDUG00000004915
seriola_lalandi_dorsalis ENSSLDG00000009936
scophthalmus_maximus ENSSMAG00000011802
mastacembelus_armatus ENSMAMG00000019404
monopterus_albus ENSMALG00000017928
anabas_testudineus ENSATEG00000024121
cynoglossus_semilaevis ENSCSEG00000002761
fundulus_heteroclitus ENSFHEG00000012877
cyprinodon_variegatus ENSCVAG00000017193
poecilia_formosa ENSPFOG00000003587
poecilia_latipinna ENSPLAG00000011539
poecilia_mexicana ENSPMEG00000011564
poecilia_reticulata ENSPREG00000008162
