pan_paniscus ENSPPAG00000043234
pan_troglodytes ENSPTRG00000050942
homo_sapiens ENSG00000283428
gorilla_gorilla ENSGGOG00000039251
nomascus_leucogenys ENSNLEG00000029222
rhinopithecus_bieti ENSRBIG00000037530
rhinopithecus_roxellana ENSRROG00000037146
piliocolobus_tephrosceles ENSPTEG00000039651
colobus_angolensis_palliatus ENSCANG00000041349
theropithecus_gelada ENSTGEG00000014642
papio_anubis ENSPANG00000032998
mandrillus_leucophaeus ENSMLEG00000008972
macaca_fascicularis ENSMFAG00000039663
macaca_nemestrina ENSMNEG00000028482
cercocebus_atys ENSCATG00000026924
cebus_capucinus_imitator ENSCCAG00000035815
saimiri_boliviensis_boliviensis ENSSBOG00000029682
callithrix_jacchus ENSCJAG00000040006
aotus_nancymaae ENSANAG00000024813
carlito_syrichta ENSTSYG00000034722
propithecus_coquereli ENSPCOG00000000729
microcebus_murinus ENSMICG00000043514
prolemur_simus ENSPSMG00000007901
mus_spicilegus ENSMSIG00000017173
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000110100
meriones_unguiculatus ENSMUGG00000007076
cricetulus_griseus_crigri-picr ENSCGRG00015006749
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024178
cricetulus_griseus_crigri_1.0 ENSCGRG00000000473
mesocricetus_auratus ENSMAUG00000014171
peromyscus_maniculatus_bairdii ENSPEMG00000011756
microtus_ochrogaster ENSMOCG00000009083
nannospalax_galili ENSNGAG00000022903
jaculus_jaculus ENSJJAG00000020759
urocitellus_parryii ENSUPAG00010013906
spermophilus_dauricus ENSSDAG00000018265
ictidomys_tridecemlineatus ENSSTOG00000034827
octodon_degus ENSODEG00000005812
chinchilla_lanigera ENSCLAG00000008945
dipodomys_ordii ENSDORG00000029247
panthera_pardus ENSPPRG00000018234
panthera_tigris_altaica ENSPTIG00000010623
felis_catus ENSFCAG00000041367
neovison_vison ENSNVIG00000000671
bos_mutus ENSBMUG00000007498
bison_bison_bison ENSBBBG00000023305
