anolis_carolinensis ENSACAG00000013955
pogona_vitticeps ENSPVIG00000020365
notechis_scutatus ENSNSUG00000005311
salvator_merianae ENSSMRG00000021742
sphenodon_punctatus ENSSPUG00000009262
gopherus_agassizii ENSGAGG00000025742
chelonoidis_abingdonii ENSCABG00000018634
chrysemys_picta_bellii ENSCPBG00000006694
xenopus_tropicalis ENSXETG00000031241
latimeria_chalumnae ENSLACG00000017138
scophthalmus_maximus ENSSMAG00000014984
cynoglossus_semilaevis ENSCSEG00000011820
oryzias_latipes_asm223467v1 ENSORLG00000025519
oryzias_latipes_asm223469v1 ENSORLG00015010289
oryzias_latipes_asm223471v1 ENSORLG00020017977
oryzias_melastigma ENSOMEG00000000343
labrus_bergylta ENSLBEG00000003132
astatotilapia_calliptera ENSACLG00000011249
haplochromis_burtoni ENSHBUG00000018763
pundamilia_nyererei ENSPNYG00000003468
maylandia_zebra ENSMZEG00005022866
oreochromis_niloticus ENSONIG00000007797
amphilophus_citrinellus ENSACIG00000017824
monopterus_albus ENSMALG00000002696
amphiprion_ocellaris ENSAOCG00000012766
amphiprion_percula ENSAPEG00000002251
acanthochromis_polyacanthus ENSAPOG00000011964
stegastes_partitus ENSSPAG00000004878
anabas_testudineus ENSATEG00000008400
poecilia_mexicana ENSPMEG00000000572
poecilia_formosa ENSPFOG00000008890
poecilia_latipinna ENSPLAG00000009163
poecilia_reticulata ENSPREG00000006363
gambusia_affinis ENSGAFG00000010541
xiphophorus_couchianus ENSXCOG00000007650
xiphophorus_maculatus ENSXMAG00000025428
fundulus_heteroclitus ENSFHEG00000019147
cyprinodon_variegatus ENSCVAG00000002761
kryptolebias_marmoratus ENSKMAG00000020733
seriola_dumerili ENSSDUG00000018001
seriola_lalandi_dorsalis ENSSLDG00000010044
mastacembelus_armatus ENSMAMG00000004106
gasterosteus_aculeatus ENSGACG00000004844
hippocampus_comes ENSHCOG00000010826
gadus_morhua ENSGMOG00000004491
esox_lucius ENSELUG00000005079
astyanax_mexicanus ENSAMXG00000010334
pygocentrus_nattereri ENSPNAG00000018361
ictalurus_punctatus ENSIPUG00000006702
danio_rerio ENSDARG00000006553
scleropages_formosus ENSSFOG00015005953
paramormyrops_kingsleyae ENSPKIG00000019373
macaca_mulatta ENSMMUG00000028733
macaca_fascicularis ENSMFAG00000029942
macaca_nemestrina ENSMNEG00000032590
theropithecus_gelada ENSTGEG00000026517
papio_anubis ENSPANG00000015923
mandrillus_leucophaeus ENSMLEG00000025479
cercocebus_atys ENSCATG00000007379
chlorocebus_sabaeus ENSCSAG00000002482
rhinopithecus_bieti ENSRBIG00000044344
rhinopithecus_roxellana ENSRROG00000019886
piliocolobus_tephrosceles ENSPTEG00000000553
piliocolobus_tephrosceles ENSPTEG00000000462
piliocolobus_tephrosceles ENSPTEG00000000313
piliocolobus_tephrosceles ENSPTEG00000000434
colobus_angolensis_palliatus ENSCANG00000031563
pan_paniscus ENSPPAG00000033675
pan_troglodytes ENSPTRG00000011307
homo_sapiens ENSG00000126458
gorilla_gorilla ENSGGOG00000038961
pongo_abelii ENSPPYG00000010258
nomascus_leucogenys ENSNLEG00000005258
cebus_capucinus_imitator ENSCCAG00000026694
callithrix_jacchus ENSCJAG00000003614
saimiri_boliviensis_boliviensis ENSSBOG00000021255
aotus_nancymaae ENSANAG00000031347
carlito_syrichta ENSTSYG00000011908
propithecus_coquereli ENSPCOG00000018040
microcebus_murinus ENSMICG00000001757
prolemur_simus ENSPSMG00000022293
otolemur_garnettii ENSOGAG00000010243
cricetulus_griseus_crigri-picr ENSCGRG00015018575
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019817
cricetulus_griseus_crigri_1.0 ENSCGRG00000006997
mesocricetus_auratus ENSMAUG00000022179
microtus_ochrogaster ENSMOCG00000002251
peromyscus_maniculatus_bairdii ENSPEMG00000017709
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038387
mus_spicilegus ENSMSIG00000020541
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030789
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029691
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012916
rattus_norvegicus ENSRNOG00000037247
meriones_unguiculatus ENSMUGG00000010725
meriones_unguiculatus ENSMUGG00000005896
nannospalax_galili ENSNGAG00000015476
jaculus_jaculus ENSJJAG00000000707
ictidomys_tridecemlineatus ENSSTOG00000001860
urocitellus_parryii ENSUPAG00010013833
spermophilus_dauricus ENSSDAG00000003027
marmota_marmota_marmota ENSMMMG00000008947
castor_canadensis ENSCCNG00000029568
dipodomys_ordii ENSDORG00000014918
cavia_porcellus ENSCPOG00000033433
cavia_aperea ENSCAPG00000012353
octodon_degus ENSODEG00000016763
chinchilla_lanigera ENSCLAG00000004920
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015281
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019186
fukomys_damarensis ENSFDAG00000008536
capra_hircus ENSCHIG00000025071
ovis_aries ENSOARG00000013273
bos_taurus ENSBTAG00000020983
bos_mutus ENSBMUG00000004017
tursiops_truncatus ENSTTRG00000005524
sus_scrofa ENSSSCG00000003183
pteropus_vampyrus ENSPVAG00000010966
sorex_araneus ENSSARG00000002297
vicugna_pacos ENSVPAG00000000849
myotis_lucifugus ENSMLUG00000023392
ursus_americanus ENSUAMG00000007370
ursus_maritimus ENSUMAG00000002464
ailuropoda_melanoleuca ENSAMEG00000013931
mustela_putorius_furo ENSMPUG00000002515
neovison_vison ENSNVIG00000013892
canis_lupus_familiaris ENSCAFG00000003604
canis_lupus_dingo ENSCAFG00020024879
vulpes_vulpes ENSVVUG00000022504
panthera_pardus ENSPPRG00000020676
panthera_tigris_altaica ENSPTIG00000011339
felis_catus ENSFCAG00000024840
equus_asinus_asinus ENSEASG00005005083
equus_caballus ENSECAG00000016716
