takifugu_rubripes ENSTRUG00000019634
tetraodon_nigroviridis ENSTNIG00000010425
mola_mola ENSMMOG00000011084
gasterosteus_aculeatus ENSGACG00000010816
labrus_bergylta ENSLBEG00000021399
poecilia_formosa ENSPFOG00000005395
poecilia_latipinna ENSPLAG00000002333
poecilia_mexicana ENSPMEG00000011038
poecilia_reticulata ENSPREG00000003663
xiphophorus_couchianus ENSXCOG00000010825
xiphophorus_maculatus ENSXMAG00000012777
gambusia_affinis ENSGAFG00000004387
cyprinodon_variegatus ENSCVAG00000003304
fundulus_heteroclitus ENSFHEG00000013111
kryptolebias_marmoratus ENSKMAG00000012047
oryzias_latipes_asm223471v1 ENSORLG00020022277
oryzias_latipes_asm223467v1 ENSORLG00000028087
oryzias_latipes_asm223469v1 ENSORLG00015011354
oryzias_melastigma ENSOMEG00000007351
cynoglossus_semilaevis ENSCSEG00000011208
mastacembelus_armatus ENSMAMG00000021054
monopterus_albus ENSMALG00000000452
anabas_testudineus ENSATEG00000024042
amphiprion_ocellaris ENSAOCG00000020459
amphiprion_percula ENSAPEG00000005115
acanthochromis_polyacanthus ENSAPOG00000010799
stegastes_partitus ENSSPAG00000010500
maylandia_zebra ENSMZEG00005021719
haplochromis_burtoni ENSHBUG00000000104
astatotilapia_calliptera ENSACLG00000023789
pundamilia_nyererei ENSPNYG00000009614
neolamprologus_brichardi ENSNBRG00000021751
oreochromis_niloticus ENSONIG00000005445
amphilophus_citrinellus ENSACIG00000010344
seriola_dumerili ENSSDUG00000013226
seriola_lalandi_dorsalis ENSSLDG00000022804
scophthalmus_maximus ENSSMAG00000001212
periophthalmus_magnuspinnatus ENSPMGG00000007170
gadus_morhua ENSGMOG00000011639
esox_lucius ENSELUG00000012325
scophthalmus_maximus ENSSMAG00000006681
gadus_morhua ENSGMOG00000005523
pygocentrus_nattereri ENSPNAG00000023287
astyanax_mexicanus ENSAMXG00000035430
ictalurus_punctatus ENSIPUG00000004111
danio_rerio ENSDARG00000099149
