chelonoidis_abingdonii ENSCABG00000011355
gopherus_agassizii ENSGAGG00000021876
chrysemys_picta_bellii ENSCPBG00000005794
crocodylus_porosus ENSCPRG00005003161
anolis_carolinensis ENSACAG00000017866
pogona_vitticeps ENSPVIG00000016502
salvator_merianae ENSSMRG00000004542
sphenodon_punctatus ENSSPUG00000013794
pelodiscus_sinensis ENSPSIG00000002596
pelodiscus_sinensis ENSPSIG00000002598
pogona_vitticeps ENSPVIG00000016489
notechis_scutatus ENSNSUG00000008397
xenopus_tropicalis ENSXETG00000021341
notechis_scutatus ENSNSUG00000008385
ursus_maritimus ENSUMAG00000018128
ursus_americanus ENSUAMG00000027917
ailuropoda_melanoleuca ENSAMEG00000008309
neovison_vison ENSNVIG00000001720
mustela_putorius_furo ENSMPUG00000014625
canis_lupus_familiaris ENSCAFG00000016004
canis_lupus_dingo ENSCAFG00020018578
vulpes_vulpes ENSVVUG00000024314
panthera_pardus ENSPPRG00000022420
panthera_tigris_altaica ENSPTIG00000006986
felis_catus ENSFCAG00000002020
equus_caballus ENSECAG00000018999
equus_asinus_asinus ENSEASG00005003707
pteropus_vampyrus ENSPVAG00000011370
myotis_lucifugus ENSMLUG00000003072
erinaceus_europaeus ENSEEUG00000000041
bos_mutus ENSBMUG00000007467
bos_taurus ENSBTAG00000015518
bison_bison_bison ENSBBBG00000025119
ovis_aries ENSOARG00000015409
capra_hircus ENSCHIG00000018097
sus_scrofa ENSSSCG00000017460
tursiops_truncatus ENSTTRG00000003254
vicugna_pacos ENSVPAG00000000988
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017961
mus_spicilegus ENSMSIG00000025906
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020912
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017117
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018246
rattus_norvegicus ENSRNOG00000011986
meriones_unguiculatus ENSMUGG00000022610
peromyscus_maniculatus_bairdii ENSPEMG00000012317
microtus_ochrogaster ENSMOCG00000001503
cricetulus_griseus_crigri-picr ENSCGRG00015004573
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000815
mesocricetus_auratus ENSMAUG00000021614
nannospalax_galili ENSNGAG00000017518
jaculus_jaculus ENSJJAG00000021975
dipodomys_ordii ENSDORG00000001618
urocitellus_parryii ENSUPAG00010008495
ictidomys_tridecemlineatus ENSSTOG00000013295
marmota_marmota_marmota ENSMMMG00000007259
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014783
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001823
fukomys_damarensis ENSFDAG00000015075
chinchilla_lanigera ENSCLAG00000015867
octodon_degus ENSODEG00000017798
cavia_aperea ENSCAPG00000012511
cavia_porcellus ENSCPOG00000034129
ochotona_princeps ENSOPRG00000009810
oryctolagus_cuniculus ENSOCUG00000017689
tupaia_belangeri ENSTBEG00000016553
propithecus_coquereli ENSPCOG00000013217
prolemur_simus ENSPSMG00000010461
microcebus_murinus ENSMICG00000009875
otolemur_garnettii ENSOGAG00000003076
pan_troglodytes ENSPTRG00000009134
pan_paniscus ENSPPAG00000034686
homo_sapiens ENSG00000187242
gorilla_gorilla ENSGGOG00000004274
nomascus_leucogenys ENSNLEG00000002251
rhinopithecus_roxellana ENSRROG00000036947
rhinopithecus_bieti ENSRBIG00000028260
colobus_angolensis_palliatus ENSCANG00000040430
piliocolobus_tephrosceles ENSPTEG00000012289
theropithecus_gelada ENSTGEG00000007256
papio_anubis ENSPANG00000021563
cercocebus_atys ENSCATG00000039373
macaca_fascicularis ENSMFAG00000003650
macaca_mulatta ENSMMUG00000001502
macaca_nemestrina ENSMNEG00000004668
mandrillus_leucophaeus ENSMLEG00000035998
chlorocebus_sabaeus ENSCSAG00000002838
cebus_capucinus_imitator ENSCCAG00000032972
saimiri_boliviensis_boliviensis ENSSBOG00000020046
callithrix_jacchus ENSCJAG00000013609
aotus_nancymaae ENSANAG00000031208
carlito_syrichta ENSTSYG00000010990
cricetulus_griseus_crigri_1.0 ENSCGRG00000000746
loxodonta_africana ENSLAFG00000015639
procavia_capensis ENSPCAG00000001107
echinops_telfairi ENSETEG00000019820
choloepus_hoffmanni ENSCHOG00000007575
dasypus_novemcinctus ENSDNOG00000017007
sorex_araneus ENSSARG00000003265
notamacropus_eugenii ENSMEUG00000003605
phascolarctos_cinereus ENSPCIG00000025781
sarcophilus_harrisii ENSSHAG00000007542
monodelphis_domestica ENSMODG00000013554
ornithorhynchus_anatinus ENSOANG00000014773
vicugna_pacos ENSVPAG00000000981
anser_brachyrhynchus ENSABRG00000016217
anas_platyrhynchos_platyrhynchos ENSAPLG00000008362
gallus_gallus ENSGALG00000019715
meleagris_gallopavo ENSMGAG00000017405
numida_meleagris ENSNMEG00000006941
calidris_pygmaea ENSCPGG00000011386
calidris_pugnax ENSCPUG00000000427
melopsittacus_undulatus ENSMUNG00000001573
lonchura_striata_domestica ENSLSDG00000007372
taeniopygia_guttata ENSTGUG00000002372
serinus_canaria ENSSCAG00000007734
zonotrichia_albicollis ENSZALG00000005202
junco_hyemalis ENSJHYG00000015413
cyanistes_caeruleus ENSCCEG00000021717
parus_major ENSPMJG00000000279
ficedula_albicollis ENSFALG00000000351
manacus_vitellinus ENSMVIG00005003557
lepidothrix_coronata ENSLCOG00000003173
apteryx_owenii ENSAOWG00000009671
apteryx_haastii ENSAHAG00000015076
apteryx_rowi ENSARWG00000001749
dromaius_novaehollandiae ENSDNVG00000011565
nothoprocta_perdicaria ENSNPEG00000010017
coturnix_japonica ENSCJPG00005004575
xenopus_tropicalis ENSXETG00000025340
xenopus_tropicalis ENSXETG00000031491
xenopus_tropicalis ENSXETG00000031985
xenopus_tropicalis ENSXETG00000025339
xenopus_tropicalis ENSXETG00000025338
xenopus_tropicalis ENSXETG00000033788
xenopus_tropicalis ENSXETG00000025345
xenopus_tropicalis ENSXETG00000025341
