pan_troglodytes ENSPTRG00000001170
pan_paniscus ENSPPAG00000033918
homo_sapiens ENSG00000155761
gorilla_gorilla ENSGGOG00000012975
pongo_abelii ENSPPYG00000000969
nomascus_leucogenys ENSNLEG00000033248
piliocolobus_tephrosceles ENSPTEG00000033586
colobus_angolensis_palliatus ENSCANG00000035029
rhinopithecus_roxellana ENSRROG00000042762
rhinopithecus_bieti ENSRBIG00000041783
cercocebus_atys ENSCATG00000033246
mandrillus_leucophaeus ENSMLEG00000043640
theropithecus_gelada ENSTGEG00000008277
papio_anubis ENSPANG00000003307
macaca_fascicularis ENSMFAG00000043409
macaca_mulatta ENSMMUG00000008519
macaca_nemestrina ENSMNEG00000037993
chlorocebus_sabaeus ENSCSAG00000001708
cebus_capucinus_imitator ENSCCAG00000023412
saimiri_boliviensis_boliviensis ENSSBOG00000019394
callithrix_jacchus ENSCJAG00000005692
aotus_nancymaae ENSANAG00000023109
carlito_syrichta ENSTSYG00000002160
prolemur_simus ENSPSMG00000015573
microcebus_murinus ENSMICG00000001795
propithecus_coquereli ENSPCOG00000023855
otolemur_garnettii ENSOGAG00000007408
tupaia_belangeri ENSTBEG00000004266
urocitellus_parryii ENSUPAG00010013436
marmota_marmota_marmota ENSMMMG00000015354
ictidomys_tridecemlineatus ENSSTOG00000003532
spermophilus_dauricus ENSSDAG00000020392
castor_canadensis ENSCCNG00000014924
peromyscus_maniculatus_bairdii ENSPEMG00000012291
microtus_ochrogaster ENSMOCG00000001590
cricetulus_griseus_crigri_1.0 ENSCGRG00000002514
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013560
cricetulus_griseus_crigri-picr ENSCGRG00015025578
mesocricetus_auratus ENSMAUG00000008022
mus_spicilegus ENSMSIG00000003885
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026370
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027867
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025420
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026864
rattus_norvegicus ENSRNOG00000037196
jaculus_jaculus ENSJJAG00000008428
chinchilla_lanigera ENSCLAG00000006388
cavia_porcellus ENSCPOG00000011317
octodon_degus ENSODEG00000000456
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009162
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010411
fukomys_damarensis ENSFDAG00000008098
oryctolagus_cuniculus ENSOCUG00000007586
ochotona_princeps ENSOPRG00000001903
myotis_lucifugus ENSMLUG00000000696
pteropus_vampyrus ENSPVAG00000011850
equus_caballus ENSECAG00000024156
equus_asinus_asinus ENSEASG00005006400
bos_mutus ENSBMUG00000012756
bos_taurus ENSBTAG00000001080
bison_bison_bison ENSBBBG00000001749
ovis_aries ENSOARG00000020356
capra_hircus ENSCHIG00000014664
tursiops_truncatus ENSTTRG00000003848
sus_scrofa ENSSSCG00000006726
vicugna_pacos ENSVPAG00000000074
ursus_maritimus ENSUMAG00000000594
ursus_americanus ENSUAMG00000023131
ailuropoda_melanoleuca ENSAMEG00000004302
mustela_putorius_furo ENSMPUG00000001553
neovison_vison ENSNVIG00000017552
canis_lupus_familiaris ENSCAFG00000009951
canis_lupus_dingo ENSCAFG00020020597
vulpes_vulpes ENSVVUG00000010690
panthera_tigris_altaica ENSPTIG00000018997
panthera_pardus ENSPPRG00000023948
erinaceus_europaeus ENSEEUG00000002285
sorex_araneus ENSSARG00000002321
choloepus_hoffmanni ENSCHOG00000005780
dasypus_novemcinctus ENSDNOG00000018120
loxodonta_africana ENSLAFG00000012115
procavia_capensis ENSPCAG00000001410
echinops_telfairi ENSETEG00000001530
dipodomys_ordii ENSDORG00000011032
phascolarctos_cinereus ENSPCIG00000000977
notamacropus_eugenii ENSMEUG00000003541
sarcophilus_harrisii ENSSHAG00000005600
monodelphis_domestica ENSMODG00000005306
ornithorhynchus_anatinus ENSOANG00000003071
anolis_carolinensis ENSACAG00000008182
pogona_vitticeps ENSPVIG00000025253
notechis_scutatus ENSNSUG00000018918
salvator_merianae ENSSMRG00000019411
sphenodon_punctatus ENSSPUG00000005488
gopherus_agassizii ENSGAGG00000023100
chelonoidis_abingdonii ENSCABG00000018635
chrysemys_picta_bellii ENSCPBG00000001368
pelodiscus_sinensis ENSPSIG00000017489
crocodylus_porosus ENSCPRG00005001326
dromaius_novaehollandiae ENSDNVG00000004082
gadus_morhua ENSGMOG00000013365
gallus_gallus ENSGALG00000043190
danio_rerio ENSDARG00000058280
anas_platyrhynchos_platyrhynchos ENSAPLG00000009356
anser_brachyrhynchus ENSABRG00000004198
meleagris_gallopavo ENSMGAG00000016854
meleagris_gallopavo ENSMGAG00000014237
gallus_gallus ENSGALG00000035228
coturnix_japonica ENSCJPG00005017163
numida_meleagris ENSNMEG00000016926
calidris_pugnax ENSCPUG00000006065
calidris_pygmaea ENSCPGG00000006467
parus_major ENSPMJG00000010301
cyanistes_caeruleus ENSCCEG00000015135
ficedula_albicollis ENSFALG00000005067
zonotrichia_albicollis ENSZALG00000018022
junco_hyemalis ENSJHYG00000009000
apteryx_haastii ENSAHAG00000006948
apteryx_owenii ENSAOWG00000005534
apteryx_rowi ENSARWG00000010138
nothoprocta_perdicaria ENSNPEG00000009141
manacus_vitellinus ENSMVIG00005012162
ciona_intestinalis ENSCING00000013476
xenopus_tropicalis ENSXETG00000020893
takifugu_rubripes ENSTRUG00000008474
mola_mola ENSMMOG00000011793
seriola_lalandi_dorsalis ENSSLDG00000006218
seriola_dumerili ENSSDUG00000006372
monopterus_albus ENSMALG00000018128
poecilia_formosa ENSPFOG00000000033
poecilia_mexicana ENSPMEG00000024437
poecilia_formosa ENSPFOG00000023534
amphiprion_ocellaris ENSAOCG00000015360
amphiprion_percula ENSAPEG00000009908
stegastes_partitus ENSSPAG00000017997
acanthochromis_polyacanthus ENSAPOG00000018734
maylandia_zebra ENSMZEG00005002614
astatotilapia_calliptera ENSACLG00000022234
oreochromis_niloticus ENSONIG00000013476
oryzias_latipes_asm223469v1 ENSORLG00015010827
oryzias_latipes_asm223469v1 ENSORLG00015010868
oryzias_latipes_asm223471v1 ENSORLG00020013038
oryzias_latipes_asm223467v1 ENSORLG00000005265
anabas_testudineus ENSATEG00000015771
mastacembelus_armatus ENSMAMG00000006360
labrus_bergylta ENSLBEG00000014847
scophthalmus_maximus ENSSMAG00000018168
gasterosteus_aculeatus ENSGACG00000019701
periophthalmus_magnuspinnatus ENSPMGG00000005119
hippocampus_comes ENSHCOG00000001442
esox_lucius ENSELUG00000012538
pygocentrus_nattereri ENSPNAG00000024672
astyanax_mexicanus ENSAMXG00000030820
scleropages_formosus ENSSFOG00015000604
paramormyrops_kingsleyae ENSPKIG00000024882
lepisosteus_oculatus ENSLOCG00000011031
petromyzon_marinus ENSPMAG00000008955
eptatretus_burgeri ENSEBUG00000004795
ciona_intestinalis ENSCING00000008840
ciona_savignyi ENSCSAVG00000005112
latimeria_chalumnae ENSLACG00000012767
