chelonoidis_abingdonii ENSCABG00000011811
gopherus_agassizii ENSGAGG00000007668
chrysemys_picta_bellii ENSCPBG00000002499
notechis_scutatus ENSNSUG00000003333
latimeria_chalumnae ENSLACG00000014763
latimeria_chalumnae ENSLACG00000003924
takifugu_rubripes ENSTRUG00000011989
tetraodon_nigroviridis ENSTNIG00000009007
mola_mola ENSMMOG00000009209
gasterosteus_aculeatus ENSGACG00000018390
hippocampus_comes ENSHCOG00000006331
periophthalmus_magnuspinnatus ENSPMGG00000007451
mastacembelus_armatus ENSMAMG00000011896
monopterus_albus ENSMALG00000004477
anabas_testudineus ENSATEG00000002252
amphiprion_ocellaris ENSAOCG00000008960
amphiprion_percula ENSAPEG00000012324
acanthochromis_polyacanthus ENSAPOG00000017147
stegastes_partitus ENSSPAG00000020667
xiphophorus_maculatus ENSXMAG00000029089
gambusia_affinis ENSGAFG00000006595
poecilia_formosa ENSPFOG00000002270
poecilia_latipinna ENSPLAG00000003903
poecilia_mexicana ENSPMEG00000003239
poecilia_reticulata ENSPREG00000006355
fundulus_heteroclitus ENSFHEG00000007887
cyprinodon_variegatus ENSCVAG00000013542
kryptolebias_marmoratus ENSKMAG00000018241
oryzias_latipes_asm223467v1 ENSORLG00000022255
oryzias_latipes_asm223471v1 ENSORLG00020007099
oryzias_latipes_asm223469v1 ENSORLG00015005866
oryzias_melastigma ENSOMEG00000010828
haplochromis_burtoni ENSHBUG00000004454
pundamilia_nyererei ENSPNYG00000000189
astatotilapia_calliptera ENSACLG00000002395
maylandia_zebra ENSMZEG00005009289
neolamprologus_brichardi ENSNBRG00000015951
oreochromis_niloticus ENSONIG00000017711
amphilophus_citrinellus ENSACIG00000009444
scophthalmus_maximus ENSSMAG00000008556
cynoglossus_semilaevis ENSCSEG00000016183
seriola_lalandi_dorsalis ENSSLDG00000004624
seriola_dumerili ENSSDUG00000009275
gadus_morhua ENSGMOG00000006967
esox_lucius ENSELUG00000019985
pygocentrus_nattereri ENSPNAG00000019498
astyanax_mexicanus ENSAMXG00000032534
ictalurus_punctatus ENSIPUG00000005988
danio_rerio ENSDARG00000036117
scleropages_formosus ENSSFOG00015015247
paramormyrops_kingsleyae ENSPKIG00000016013
lepisosteus_oculatus ENSLOCG00000011843
