drosophila_melanogaster FBgn0033607
caenorhabditis_elegans_strain_n2 WBGene00009441
petromyzon_marinus ENSPMAG00000007215
eptatretus_burgeri ENSEBUG00000011328
takifugu_rubripes ENSTRUG00000006525
tetraodon_nigroviridis ENSTNIG00000007917
mola_mola ENSMMOG00000013488
gasterosteus_aculeatus ENSGACG00000012625
labrus_bergylta ENSLBEG00000003484
neolamprologus_brichardi ENSNBRG00000016326
neolamprologus_brichardi ENSNBRG00000016299
maylandia_zebra ENSMZEG00005011470
astatotilapia_calliptera ENSACLG00000018554
haplochromis_burtoni ENSHBUG00000023018
pundamilia_nyererei ENSPNYG00000017261
oreochromis_niloticus ENSONIG00000015628
amphilophus_citrinellus ENSACIG00000010825
amphiprion_percula ENSAPEG00000021361
acanthochromis_polyacanthus ENSAPOG00000010625
fundulus_heteroclitus ENSFHEG00000018394
cyprinodon_variegatus ENSCVAG00000015450
poecilia_mexicana ENSPMEG00000007385
poecilia_latipinna ENSPLAG00000022122
poecilia_formosa ENSPFOG00000015559
xiphophorus_maculatus ENSXMAG00000011491
xiphophorus_couchianus ENSXCOG00000012002
gambusia_affinis ENSGAFG00000016497
poecilia_reticulata ENSPREG00000021626
poecilia_reticulata ENSPREG00000021620
xiphophorus_couchianus ENSXCOG00000007870
kryptolebias_marmoratus ENSKMAG00000019529
oryzias_latipes_asm223469v1 ENSORLG00015003218
oryzias_latipes_asm223467v1 ENSORLG00000011723
oryzias_latipes_asm223471v1 ENSORLG00020008618
oryzias_melastigma ENSOMEG00000011918
cynoglossus_semilaevis ENSCSEG00000009078
seriola_lalandi_dorsalis ENSSLDG00000003419
seriola_dumerili ENSSDUG00000001411
stegastes_partitus ENSSPAG00000002976
scophthalmus_maximus ENSSMAG00000013263
mastacembelus_armatus ENSMAMG00000016995
monopterus_albus ENSMALG00000012483
anabas_testudineus ENSATEG00000006052
periophthalmus_magnuspinnatus ENSPMGG00000019494
hippocampus_comes ENSHCOG00000015401
gadus_morhua ENSGMOG00000004400
esox_lucius ENSELUG00000000595
pygocentrus_nattereri ENSPNAG00000025589
astyanax_mexicanus ENSAMXG00000019327
ictalurus_punctatus ENSIPUG00000008547
danio_rerio ENSDARG00000038543
scleropages_formosus ENSSFOG00015023810
paramormyrops_kingsleyae ENSPKIG00000014276
pygocentrus_nattereri ENSPNAG00000027133
astyanax_mexicanus ENSAMXG00000021376
ictalurus_punctatus ENSIPUG00000024758
danio_rerio ENSDARG00000102302
danio_rerio ENSDARG00000102734
esox_lucius ENSELUG00000018099
apteryx_haastii ENSAHAG00000008359
apteryx_owenii ENSAOWG00000003137
apteryx_rowi ENSARWG00000004346
dromaius_novaehollandiae ENSDNVG00000018944
nothoprocta_perdicaria ENSNPEG00000008045
anser_brachyrhynchus ENSABRG00000020466
anas_platyrhynchos_platyrhynchos ENSAPLG00000012688
meleagris_gallopavo ENSMGAG00000003904
gallus_gallus ENSGALG00000006052
coturnix_japonica ENSCJPG00005010964
numida_meleagris ENSNMEG00000005617
calidris_pygmaea ENSCPGG00000016058
calidris_pugnax ENSCPUG00000019170
melopsittacus_undulatus ENSMUNG00000004185
