mola_mola ENSMMOG00000002844
takifugu_rubripes ENSTRUG00000016795
seriola_dumerili ENSSDUG00000005043
seriola_lalandi_dorsalis ENSSLDG00000003878
tetraodon_nigroviridis ENSTNIG00000012881
tetraodon_nigroviridis ENSTNIG00000012882
oryzias_melastigma ENSOMEG00000006365
anabas_testudineus ENSATEG00000013111
gambusia_affinis ENSGAFG00000010915
xiphophorus_maculatus ENSXMAG00000014874
poecilia_mexicana ENSPMEG00000008438
poecilia_formosa ENSPFOG00000013464
poecilia_reticulata ENSPREG00000004527
poecilia_latipinna ENSPLAG00000011775
fundulus_heteroclitus ENSFHEG00000019458
cyprinodon_variegatus ENSCVAG00000006396
kryptolebias_marmoratus ENSKMAG00000008577
oryzias_latipes_asm223467v1 ENSORLG00000026136
oryzias_latipes_asm223469v1 ENSORLG00015020626
oryzias_latipes_asm223471v1 ENSORLG00020004735
astatotilapia_calliptera ENSACLG00000015104
haplochromis_burtoni ENSHBUG00000021507
maylandia_zebra ENSMZEG00005008720
pundamilia_nyererei ENSPNYG00000019852
neolamprologus_brichardi ENSNBRG00000020300
oreochromis_niloticus ENSONIG00000019835
amphilophus_citrinellus ENSACIG00000002715
amphiprion_ocellaris ENSAOCG00000008583
amphiprion_percula ENSAPEG00000000356
acanthochromis_polyacanthus ENSAPOG00000003573
stegastes_partitus ENSSPAG00000009149
scophthalmus_maximus ENSSMAG00000010144
cynoglossus_semilaevis ENSCSEG00000000706
monopterus_albus ENSMALG00000016972
mastacembelus_armatus ENSMAMG00000007060
esox_lucius ENSELUG00000017896
pygocentrus_nattereri ENSPNAG00000009511
astyanax_mexicanus ENSAMXG00000007832
ictalurus_punctatus ENSIPUG00000003032
danio_rerio ENSDARG00000051891
scleropages_formosus ENSSFOG00015022037
paramormyrops_kingsleyae ENSPKIG00000008571
