takifugu_rubripes ENSTRUG00000007784
tetraodon_nigroviridis ENSTNIG00000007929
mola_mola ENSMMOG00000013381
labrus_bergylta ENSLBEG00000002878
labrus_bergylta ENSLBEG00000003343
mastacembelus_armatus ENSMAMG00000016525
monopterus_albus ENSMALG00000011787
anabas_testudineus ENSATEG00000006953
seriola_dumerili ENSSDUG00000000746
seriola_lalandi_dorsalis ENSSLDG00000001814
scophthalmus_maximus ENSSMAG00000013893
astatotilapia_calliptera ENSACLG00000019471
haplochromis_burtoni ENSHBUG00000023705
maylandia_zebra ENSMZEG00005011962
pundamilia_nyererei ENSPNYG00000017824
neolamprologus_brichardi ENSNBRG00000017343
oreochromis_niloticus ENSONIG00000015590
amphilophus_citrinellus ENSACIG00000006804
amphiprion_ocellaris ENSAOCG00000017037
amphiprion_percula ENSAPEG00000020498
acanthochromis_polyacanthus ENSAPOG00000015862
stegastes_partitus ENSSPAG00000022926
cyprinodon_variegatus ENSCVAG00000005955
fundulus_heteroclitus ENSFHEG00000017709
xiphophorus_maculatus ENSXMAG00000000320
xiphophorus_couchianus ENSXCOG00000007850
gambusia_affinis ENSGAFG00000015233
poecilia_latipinna ENSPLAG00000017398
poecilia_latipinna ENSPLAG00000000080
poecilia_formosa ENSPFOG00000016084
poecilia_formosa ENSPFOG00000016284
poecilia_mexicana ENSPMEG00000006639
poecilia_reticulata ENSPREG00000021799
kryptolebias_marmoratus ENSKMAG00000020012
oryzias_melastigma ENSOMEG00000012535
periophthalmus_magnuspinnatus ENSPMGG00000019788
gasterosteus_aculeatus ENSGACG00000014131
gadus_morhua ENSGMOG00000015233
esox_lucius ENSELUG00000006129
seriola_lalandi_dorsalis ENSSLDG00000007845
seriola_dumerili ENSSDUG00000006747
scophthalmus_maximus ENSSMAG00000020293
gasterosteus_aculeatus ENSGACG00000002069
amphiprion_ocellaris ENSAOCG00000010082
amphiprion_percula ENSAPEG00000008927
acanthochromis_polyacanthus ENSAPOG00000017716
stegastes_partitus ENSSPAG00000005510
poecilia_formosa ENSPFOG00000009195
poecilia_latipinna ENSPLAG00000019067
poecilia_mexicana ENSPMEG00000011099
xiphophorus_couchianus ENSXCOG00000005029
xiphophorus_maculatus ENSXMAG00000006441
poecilia_reticulata ENSPREG00000010456
gambusia_affinis ENSGAFG00000017210
fundulus_heteroclitus ENSFHEG00000020449
cyprinodon_variegatus ENSCVAG00000012092
kryptolebias_marmoratus ENSKMAG00000017515
oryzias_latipes_asm223467v1 ENSORLG00000005799
oryzias_latipes_asm223471v1 ENSORLG00020005278
oryzias_latipes_asm223469v1 ENSORLG00015002038
oryzias_melastigma ENSOMEG00000017549
haplochromis_burtoni ENSHBUG00000015643
pundamilia_nyererei ENSPNYG00000020731
astatotilapia_calliptera ENSACLG00000014290
maylandia_zebra ENSMZEG00005020201
neolamprologus_brichardi ENSNBRG00000012046
oreochromis_niloticus ENSONIG00000004731
amphilophus_citrinellus ENSACIG00000021165
anabas_testudineus ENSATEG00000021139
labrus_bergylta ENSLBEG00000025198
hippocampus_comes ENSHCOG00000017031
gadus_morhua ENSGMOG00000017113
esox_lucius ENSELUG00000002200
danio_rerio ENSDARG00000087277
scleropages_formosus ENSSFOG00015008263
lepisosteus_oculatus ENSLOCG00000007922
latimeria_chalumnae ENSLACG00000007512
