anolis_carolinensis ENSACAG00000001570
pogona_vitticeps ENSPVIG00000015842
salvator_merianae ENSSMRG00000010330
notechis_scutatus ENSNSUG00000004336
sphenodon_punctatus ENSSPUG00000005596
gopherus_agassizii ENSGAGG00000019191
chelonoidis_abingdonii ENSCABG00000000611
chrysemys_picta_bellii ENSCPBG00000023467
pelodiscus_sinensis ENSPSIG00000015969
periophthalmus_magnuspinnatus ENSPMGG00000009315
gasterosteus_aculeatus ENSGACG00000020282
labrus_bergylta ENSLBEG00000002660
periophthalmus_magnuspinnatus ENSPMGG00000010338
seriola_lalandi_dorsalis ENSSLDG00000018536
seriola_dumerili ENSSDUG00000016118
xiphophorus_maculatus ENSXMAG00000005116
xiphophorus_couchianus ENSXCOG00000005831
gambusia_affinis ENSGAFG00000013384
poecilia_formosa ENSPFOG00000018988
poecilia_latipinna ENSPLAG00000010647
poecilia_mexicana ENSPMEG00000001268
poecilia_reticulata ENSPREG00000011792
fundulus_heteroclitus ENSFHEG00000005798
cyprinodon_variegatus ENSCVAG00000018286
kryptolebias_marmoratus ENSKMAG00000011464
oryzias_latipes_asm223467v1 ENSORLG00000010660
oryzias_latipes_asm223471v1 ENSORLG00020020004
oryzias_latipes_asm223469v1 ENSORLG00015002640
oryzias_melastigma ENSOMEG00000008136
amphiprion_ocellaris ENSAOCG00000022741
amphiprion_percula ENSAPEG00000009362
acanthochromis_polyacanthus ENSAPOG00000004492
stegastes_partitus ENSSPAG00000005049
astatotilapia_calliptera ENSACLG00000009678
maylandia_zebra ENSMZEG00005013306
haplochromis_burtoni ENSHBUG00000021614
pundamilia_nyererei ENSPNYG00000023153
neolamprologus_brichardi ENSNBRG00000012641
oreochromis_niloticus ENSONIG00000001757
amphilophus_citrinellus ENSACIG00000015102
takifugu_rubripes ENSTRUG00000001570
tetraodon_nigroviridis ENSTNIG00000010793
mola_mola ENSMMOG00000006616
mastacembelus_armatus ENSMAMG00000008532
monopterus_albus ENSMALG00000014848
anabas_testudineus ENSATEG00000008165
scophthalmus_maximus ENSSMAG00000019600
cynoglossus_semilaevis ENSCSEG00000015359
hippocampus_comes ENSHCOG00000020263
esox_lucius ENSELUG00000015498
periophthalmus_magnuspinnatus ENSPMGG00000013524
stegastes_partitus ENSSPAG00000010722
gadus_morhua ENSGMOG00000006312
astyanax_mexicanus ENSAMXG00000007314
pygocentrus_nattereri ENSPNAG00000012101
ictalurus_punctatus ENSIPUG00000021015
danio_rerio ENSDARG00000055154
paramormyrops_kingsleyae ENSPKIG00000024887
scleropages_formosus ENSSFOG00015008306
paramormyrops_kingsleyae ENSPKIG00000007179
scleropages_formosus ENSSFOG00015018478
gadus_morhua ENSGMOG00000000139
stegastes_partitus ENSSPAG00000017208
labrus_bergylta ENSLBEG00000016129
mola_mola ENSMMOG00000014223
hippocampus_comes ENSHCOG00000017673
amphilophus_citrinellus ENSACIG00000000335
mastacembelus_armatus ENSMAMG00000008734
monopterus_albus ENSMALG00000018926
fundulus_heteroclitus ENSFHEG00000005105
cyprinodon_variegatus ENSCVAG00000016400
xiphophorus_maculatus ENSXMAG00000008678
xiphophorus_couchianus ENSXCOG00000005022
gambusia_affinis ENSGAFG00000015077
poecilia_latipinna ENSPLAG00000021506
poecilia_formosa ENSPFOG00000007726
poecilia_mexicana ENSPMEG00000016970
poecilia_reticulata ENSPREG00000020294
takifugu_rubripes ENSTRUG00000006626
tetraodon_nigroviridis ENSTNIG00000013836
amphiprion_ocellaris ENSAOCG00000020686
amphiprion_percula ENSAPEG00000020954
acanthochromis_polyacanthus ENSAPOG00000024121
maylandia_zebra ENSMZEG00005003054
maylandia_zebra ENSMZEG00005003115
astatotilapia_calliptera ENSACLG00000021477
haplochromis_burtoni ENSHBUG00000016783
pundamilia_nyererei ENSPNYG00000021147
neolamprologus_brichardi ENSNBRG00000006527
oreochromis_niloticus ENSONIG00000013515
oryzias_latipes_asm223471v1 ENSORLG00020012468
oryzias_latipes_asm223467v1 ENSORLG00000005496
oryzias_latipes_asm223469v1 ENSORLG00015010297
oryzias_melastigma ENSOMEG00000008263
kryptolebias_marmoratus ENSKMAG00000007333
seriola_dumerili ENSSDUG00000021324
seriola_lalandi_dorsalis ENSSLDG00000000316
scophthalmus_maximus ENSSMAG00000017761
anabas_testudineus ENSATEG00000016105
cynoglossus_semilaevis ENSCSEG00000016919
gasterosteus_aculeatus ENSGACG00000019764
esox_lucius ENSELUG00000011930
pygocentrus_nattereri ENSPNAG00000001488
astyanax_mexicanus ENSAMXG00000017614
ictalurus_punctatus ENSIPUG00000001549
danio_rerio ENSDARG00000037145
lepisosteus_oculatus ENSLOCG00000001997
latimeria_chalumnae ENSLACG00000011133
xenopus_tropicalis ENSXETG00000007204
ciona_intestinalis ENSCING00000006261
ciona_savignyi ENSCSAVG00000005145
caenorhabditis_elegans_strain_n2 WBGene00003567
drosophila_melanogaster FBgn0013995
