labrus_bergylta ENSLBEG00000006517
gasterosteus_aculeatus ENSGACG00000005967
takifugu_rubripes ENSTRUG00000020274
tetraodon_nigroviridis ENSTNIG00000019089
mola_mola ENSMMOG00000006751
monopterus_albus ENSMALG00000004527
mastacembelus_armatus ENSMAMG00000024080
anabas_testudineus ENSATEG00000024422
scophthalmus_maximus ENSSMAG00000006833
cynoglossus_semilaevis ENSCSEG00000003720
seriola_dumerili ENSSDUG00000011912
seriola_lalandi_dorsalis ENSSLDG00000013776
xiphophorus_couchianus ENSXCOG00000016592
xiphophorus_maculatus ENSXMAG00000008830
poecilia_mexicana ENSPMEG00000004041
poecilia_formosa ENSPFOG00000023213
poecilia_reticulata ENSPREG00000013665
gambusia_affinis ENSGAFG00000000116
poecilia_latipinna ENSPLAG00000005591
poecilia_latipinna ENSPLAG00000008237
gambusia_affinis ENSGAFG00000006761
xiphophorus_maculatus ENSXMAG00000008883
xiphophorus_couchianus ENSXCOG00000009279
fundulus_heteroclitus ENSFHEG00000016175
cyprinodon_variegatus ENSCVAG00000004456
kryptolebias_marmoratus ENSKMAG00000021480
oryzias_latipes_asm223467v1 ENSORLG00000006016
oryzias_latipes_asm223469v1 ENSORLG00015003779
oryzias_latipes_asm223471v1 ENSORLG00020019285
oryzias_melastigma ENSOMEG00000016981
astatotilapia_calliptera ENSACLG00000021302
maylandia_zebra ENSMZEG00005006658
haplochromis_burtoni ENSHBUG00000000293
pundamilia_nyererei ENSPNYG00000023832
neolamprologus_brichardi ENSNBRG00000009813
oreochromis_niloticus ENSONIG00000007257
amphilophus_citrinellus ENSACIG00000019542
amphiprion_ocellaris ENSAOCG00000016350
amphiprion_percula ENSAPEG00000018067
acanthochromis_polyacanthus ENSAPOG00000015757
stegastes_partitus ENSSPAG00000020798
hippocampus_comes ENSHCOG00000000777
periophthalmus_magnuspinnatus ENSPMGG00000016904
gadus_morhua ENSGMOG00000013801
esox_lucius ENSELUG00000022334
astyanax_mexicanus ENSAMXG00000016559
astyanax_mexicanus ENSAMXG00000043657
pygocentrus_nattereri ENSPNAG00000027781
ictalurus_punctatus ENSIPUG00000022971
danio_rerio ENSDARG00000039913
paramormyrops_kingsleyae ENSPKIG00000025560
scleropages_formosus ENSSFOG00015018915
lepisosteus_oculatus ENSLOCG00000003521
anolis_carolinensis ENSACAG00000010132
pogona_vitticeps ENSPVIG00000024894
notechis_scutatus ENSNSUG00000016057
salvator_merianae ENSSMRG00000011680
gopherus_agassizii ENSGAGG00000004176
chelonoidis_abingdonii ENSCABG00000023044
chrysemys_picta_bellii ENSCPBG00000022807
pelodiscus_sinensis ENSPSIG00000008309
phascolarctos_cinereus ENSPCIG00000035118
notamacropus_eugenii ENSMEUG00000008562
sarcophilus_harrisii ENSSHAG00000008214
monodelphis_domestica ENSMODG00000013908
ochotona_princeps ENSOPRG00000004298
oryctolagus_cuniculus ENSOCUG00000010924
ovis_aries ENSOARG00000004856
capra_hircus ENSCHIG00000022872
bos_taurus ENSBTAG00000015920
bos_mutus ENSBMUG00000016771
bison_bison_bison ENSBBBG00000023470
bison_bison_bison ENSBBBG00000023857
bos_taurus ENSBTAG00000003258
bos_mutus ENSBMUG00000006641
sus_scrofa ENSSSCG00000040012
tursiops_truncatus ENSTTRG00000015114
ursus_americanus ENSUAMG00000020726
ursus_maritimus ENSUMAG00000018584
ailuropoda_melanoleuca ENSAMEG00000000375
mustela_putorius_furo ENSMPUG00000006709
neovison_vison ENSNVIG00000017907
canis_lupus_dingo ENSCAFG00020019089
canis_lupus_familiaris ENSCAFG00000006960
vulpes_vulpes ENSVVUG00000015138
ursus_americanus ENSUAMG00000024203
ursus_maritimus ENSUMAG00000022738
panthera_pardus ENSPPRG00000024420
panthera_tigris_altaica ENSPTIG00000017455
felis_catus ENSFCAG00000006373
equus_caballus ENSECAG00000011975
equus_asinus_asinus ENSEASG00005000848
pteropus_vampyrus ENSPVAG00000012168
myotis_lucifugus ENSMLUG00000016383
erinaceus_europaeus ENSEEUG00000014499
sorex_araneus ENSSARG00000010975
carlito_syrichta ENSTSYG00000008207
otolemur_garnettii ENSOGAG00000009495
peromyscus_maniculatus_bairdii ENSPEMG00000002799
mesocricetus_auratus ENSMAUG00000018820
microtus_ochrogaster ENSMOCG00000016161
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009966
cricetulus_griseus_crigri_1.0 ENSCGRG00000004408
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030637
mus_spicilegus ENSMSIG00000006914
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029541
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000006315
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012775
rattus_norvegicus ENSRNOG00000021006
meriones_unguiculatus ENSMUGG00000013472
nannospalax_galili ENSNGAG00000000571
jaculus_jaculus ENSJJAG00000017979
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014796
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018035
fukomys_damarensis ENSFDAG00000009987
chinchilla_lanigera ENSCLAG00000017174
octodon_degus ENSODEG00000014601
cavia_porcellus ENSCPOG00000032771
cavia_aperea ENSCAPG00000009908
ictidomys_tridecemlineatus ENSSTOG00000007378
urocitellus_parryii ENSUPAG00010011488
spermophilus_dauricus ENSSDAG00000008519
marmota_marmota_marmota ENSMMMG00000005820
castor_canadensis ENSCCNG00000008497
dipodomys_ordii ENSDORG00000000803
prolemur_simus ENSPSMG00000000061
microcebus_murinus ENSMICG00000010909
propithecus_coquereli ENSPCOG00000022068
macaca_nemestrina ENSMNEG00000040363
macaca_mulatta ENSMMUG00000000841
macaca_fascicularis ENSMFAG00000038699
cercocebus_atys ENSCATG00000043274
papio_anubis ENSPANG00000030080
mandrillus_leucophaeus ENSMLEG00000031407
theropithecus_gelada ENSTGEG00000010343
chlorocebus_sabaeus ENSCSAG00000004481
rhinopithecus_bieti ENSRBIG00000027818
rhinopithecus_roxellana ENSRROG00000031378
colobus_angolensis_palliatus ENSCANG00000030457
pan_troglodytes ENSPTRG00000010849
pan_paniscus ENSPPAG00000039925
gorilla_gorilla ENSGGOG00000000129
homo_sapiens ENSG00000105677
pongo_abelii ENSPPYG00000009868
nomascus_leucogenys ENSNLEG00000011234
piliocolobus_tephrosceles ENSPTEG00000016176
cricetulus_griseus_crigri-picr ENSCGRG00015012482
cebus_capucinus_imitator ENSCCAG00000023504
callithrix_jacchus ENSCJAG00000010306
saimiri_boliviensis_boliviensis ENSSBOG00000021745
aotus_nancymaae ENSANAG00000023589
loxodonta_africana ENSLAFG00000021600
dasypus_novemcinctus ENSDNOG00000004059
echinops_telfairi ENSETEG00000000586
sphenodon_punctatus ENSSPUG00000011332
xenopus_tropicalis ENSXETG00000006827
latimeria_chalumnae ENSLACG00000004245
serinus_canaria ENSSCAG00000000577
lonchura_striata_domestica ENSLSDG00000002953
cyanistes_caeruleus ENSCCEG00000001504
petromyzon_marinus ENSPMAG00000004491
eptatretus_burgeri ENSEBUG00000002874
ciona_savignyi ENSCSAVG00000006407
ciona_intestinalis ENSCING00000006844
drosophila_melanogaster FBgn0015338
caenorhabditis_elegans_strain_n2 WBGene00022734
