takifugu_rubripes ENSTRUG00000010553
tetraodon_nigroviridis ENSTNIG00000008390
mola_mola ENSMMOG00000003672
gasterosteus_aculeatus ENSGACG00000010672
poecilia_formosa ENSPFOG00000003699
poecilia_mexicana ENSPMEG00000006359
poecilia_latipinna ENSPLAG00000021197
poecilia_reticulata ENSPREG00000008761
xiphophorus_maculatus ENSXMAG00000003228
gambusia_affinis ENSGAFG00000019625
fundulus_heteroclitus ENSFHEG00000002067
cyprinodon_variegatus ENSCVAG00000016520
kryptolebias_marmoratus ENSKMAG00000017704
oryzias_latipes_asm223471v1 ENSORLG00020005950
oryzias_latipes_asm223469v1 ENSORLG00015019988
oryzias_latipes_asm223467v1 ENSORLG00000007645
oryzias_melastigma ENSOMEG00000022897
cynoglossus_semilaevis ENSCSEG00000003311
seriola_lalandi_dorsalis ENSSLDG00000024852
seriola_dumerili ENSSDUG00000009660
scophthalmus_maximus ENSSMAG00000016190
mastacembelus_armatus ENSMAMG00000007895
anabas_testudineus ENSATEG00000007268
amphiprion_ocellaris ENSAOCG00000000264
amphiprion_percula ENSAPEG00000018998
acanthochromis_polyacanthus ENSAPOG00000006043
stegastes_partitus ENSSPAG00000021438
labrus_bergylta ENSLBEG00000017808
haplochromis_burtoni ENSHBUG00000014749
astatotilapia_calliptera ENSACLG00000018812
pundamilia_nyererei ENSPNYG00000011932
neolamprologus_brichardi ENSNBRG00000018565
oreochromis_niloticus ENSONIG00000015289
amphilophus_citrinellus ENSACIG00000001239
maylandia_zebra ENSMZEG00005022429
monopterus_albus ENSMALG00000010169
hippocampus_comes ENSHCOG00000012546
periophthalmus_magnuspinnatus ENSPMGG00000007710
gadus_morhua ENSGMOG00000006930
astyanax_mexicanus ENSAMXG00000000403
pygocentrus_nattereri ENSPNAG00000013783
ictalurus_punctatus ENSIPUG00000021153
danio_rerio ENSDARG00000031768
esox_lucius ENSELUG00000018082
paramormyrops_kingsleyae ENSPKIG00000001338
scleropages_formosus ENSSFOG00015020988
xiphophorus_couchianus ENSXCOG00000020088
labrus_bergylta ENSLBEG00000013464
paramormyrops_kingsleyae ENSPKIG00000008173
astatotilapia_calliptera ENSACLG00000004213
pundamilia_nyererei ENSPNYG00000023725
maylandia_zebra ENSMZEG00005016547
haplochromis_burtoni ENSHBUG00000018963
