capra_hircus ENSCHIG00000018555
bison_bison_bison ENSBBBG00000019483
bos_mutus ENSBMUG00000002793
bos_mutus ENSBMUG00000007854
bos_taurus ENSBTAG00000049311
bos_taurus ENSBTAG00000055021
bos_taurus ENSBTAG00000050903
bos_taurus ENSBTAG00000048795
bos_taurus ENSBTAG00000049320
bos_taurus ENSBTAG00000048690
bos_taurus ENSBTAG00000049338
bos_taurus ENSBTAG00000049340
bos_taurus ENSBTAG00000048985
bos_mutus ENSBMUG00000024686
ovis_aries ENSOARG00000015071
ovis_aries ENSOARG00000013503
bos_taurus ENSBTAG00000048551
bos_taurus ENSBTAG00000052874
bos_mutus ENSBMUG00000010462
bos_mutus ENSBMUG00000001304
bos_mutus ENSBMUG00000000288
bos_mutus ENSBMUG00000021657
bos_mutus ENSBMUG00000016289
bos_mutus ENSBMUG00000017652
bos_taurus ENSBTAG00000053291
bos_taurus ENSBTAG00000051441
bos_taurus ENSBTAG00000049344
bos_taurus ENSBTAG00000050561
bos_taurus ENSBTAG00000049312
bos_mutus ENSBMUG00000026588
bos_mutus ENSBMUG00000022018
bos_mutus ENSBMUG00000020349
bos_mutus ENSBMUG00000025378
bos_mutus ENSBMUG00000024048
bos_mutus ENSBMUG00000024027
bos_taurus ENSBTAG00000049926
bos_mutus ENSBMUG00000017170
bos_taurus ENSBTAG00000055193
bos_taurus ENSBTAG00000048491
bos_mutus ENSBMUG00000021298
bos_mutus ENSBMUG00000018327
bos_mutus ENSBMUG00000005647
bos_taurus ENSBTAG00000049636
bos_taurus ENSBTAG00000054936
bos_mutus ENSBMUG00000006923
bos_taurus ENSBTAG00000053518
bos_taurus ENSBTAG00000050289
bos_taurus ENSBTAG00000053784
bos_taurus ENSBTAG00000048627
bos_taurus ENSBTAG00000053253
bos_mutus ENSBMUG00000010036
bos_mutus ENSBMUG00000015150
bison_bison_bison ENSBBBG00000019461
bos_mutus ENSBMUG00000017281
bos_mutus ENSBMUG00000003346
bison_bison_bison ENSBBBG00000005229
bos_mutus ENSBMUG00000016859
sus_scrofa ENSSSCG00000036486
sus_scrofa ENSSSCG00000037786
sus_scrofa ENSSSCG00000034267
sus_scrofa ENSSSCG00000032855
sus_scrofa ENSSSCG00000035655
sus_scrofa ENSSSCG00000034962
sus_scrofa ENSSSCG00000039120
sus_scrofa ENSSSCG00000037349
sus_scrofa ENSSSCG00000033683
sus_scrofa ENSSSCG00000037437
sus_scrofa ENSSSCG00000036856
sus_scrofa ENSSSCG00000040198
sus_scrofa ENSSSCG00000038906
sus_scrofa ENSSSCG00000039685
sus_scrofa ENSSSCG00000033619
sus_scrofa ENSSSCG00000038837
sus_scrofa ENSSSCG00000034091
sus_scrofa ENSSSCG00000036134
sus_scrofa ENSSSCG00000035367
sus_scrofa ENSSSCG00000038985
sus_scrofa ENSSSCG00000040767
sus_scrofa ENSSSCG00000034391
sus_scrofa ENSSSCG00000040285
sus_scrofa ENSSSCG00000036978
sus_scrofa ENSSSCG00000034750
sus_scrofa ENSSSCG00000032719
sus_scrofa ENSSSCG00000035734
sus_scrofa ENSSSCG00000038647
sus_scrofa ENSSSCG00000035722
sus_scrofa ENSSSCG00000033328
sus_scrofa ENSSSCG00000040293
equus_caballus ENSECAG00000029408
equus_caballus ENSECAG00000001493
equus_caballus ENSECAG00000030059
canis_lupus_dingo ENSCAFG00020019395
canis_lupus_familiaris ENSCAFG00000030230
vulpes_vulpes ENSVVUG00000011745
vulpes_vulpes ENSVVUG00000010655
vulpes_vulpes ENSVVUG00000011946
vulpes_vulpes ENSVVUG00000006932
vulpes_vulpes ENSVVUG00000002351
vulpes_vulpes ENSVVUG00000020659
vulpes_vulpes ENSVVUG00000010859
vulpes_vulpes ENSVVUG00000020228
vulpes_vulpes ENSVVUG00000018488
vulpes_vulpes ENSVVUG00000008872
vulpes_vulpes ENSVVUG00000008177
mustela_putorius_furo ENSMPUG00000019825
ursus_maritimus ENSUMAG00000021199
equus_caballus ENSECAG00000032813
equus_caballus ENSECAG00000036053
equus_caballus ENSECAG00000005193
equus_caballus ENSECAG00000035069
equus_caballus ENSECAG00000034207
equus_caballus ENSECAG00000033131
equus_caballus ENSECAG00000032781
equus_caballus ENSECAG00000034060
equus_caballus ENSECAG00000031292
equus_caballus ENSECAG00000035420
equus_caballus ENSECAG00000028123
equus_caballus ENSECAG00000003335
equus_asinus_asinus ENSEASG00005014131
equus_caballus ENSECAG00000004383
equus_caballus ENSECAG00000002373
equus_caballus ENSECAG00000032660
equus_caballus ENSECAG00000028610
equus_caballus ENSECAG00000004018
equus_caballus ENSECAG00000004787
equus_caballus ENSECAG00000032640
equus_caballus ENSECAG00000033864
castor_canadensis ENSCCNG00000013528
castor_canadensis ENSCCNG00000014682
castor_canadensis ENSCCNG00000025161
castor_canadensis ENSCCNG00000023291
castor_canadensis ENSCCNG00000009266
castor_canadensis ENSCCNG00000005081
castor_canadensis ENSCCNG00000010437
castor_canadensis ENSCCNG00000006394
castor_canadensis ENSCCNG00000013631
castor_canadensis ENSCCNG00000027961
castor_canadensis ENSCCNG00000031590
castor_canadensis ENSCCNG00000031808
castor_canadensis ENSCCNG00000013806
cricetulus_griseus_crigri-picr ENSCGRG00015012696
cricetulus_griseus_crigri-picr ENSCGRG00015023671
cricetulus_griseus_crigri-picr ENSCGRG00015020776
cricetulus_griseus_crigri-picr ENSCGRG00015003896
cricetulus_griseus_crigri-picr ENSCGRG00015010701
cricetulus_griseus_crigri-picr ENSCGRG00015026909
cricetulus_griseus_crigri-picr ENSCGRG00015027077
cricetulus_griseus_crigri-picr ENSCGRG00015025868
cricetulus_griseus_crigri-picr ENSCGRG00015014348
cricetulus_griseus_crigri-picr ENSCGRG00015009758
