anolis_carolinensis ENSACAG00000016567
pogona_vitticeps ENSPVIG00000005127
sphenodon_punctatus ENSSPUG00000000481
gopherus_agassizii ENSGAGG00000011516
chelonoidis_abingdonii ENSCABG00000017725
chrysemys_picta_bellii ENSCPBG00000020803
pelodiscus_sinensis ENSPSIG00000003976
meleagris_gallopavo ENSMGAG00000003356
meleagris_gallopavo ENSMGAG00000001875
numida_meleagris ENSNMEG00000014057
anser_brachyrhynchus ENSABRG00000016362
calidris_pugnax ENSCPUG00000003910
melopsittacus_undulatus ENSMUNG00000006094
apteryx_owenii ENSAOWG00000012448
apteryx_rowi ENSARWG00000010323
dromaius_novaehollandiae ENSDNVG00000011980
nothoprocta_perdicaria ENSNPEG00000014478
monodelphis_domestica ENSMODG00000014594
monodelphis_domestica ENSMODG00000029438
sarcophilus_harrisii ENSSHAG00000011132
notamacropus_eugenii ENSMEUG00000015270
phascolarctos_cinereus ENSPCIG00000004702
ornithorhynchus_anatinus ENSOANG00000005135
castor_canadensis ENSCCNG00000018495
castor_canadensis ENSCCNG00000018485
dipodomys_ordii ENSDORG00000007490
mus_spicilegus ENSMSIG00000005292
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000052142
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022297
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021383
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020390
rattus_norvegicus ENSRNOG00000006167
meriones_unguiculatus ENSMUGG00000005669
peromyscus_maniculatus_bairdii ENSPEMG00000008310
microtus_ochrogaster ENSMOCG00000000323
cricetulus_griseus_crigri_1.0 ENSCGRG00000010965
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023853
cricetulus_griseus_crigri-picr ENSCGRG00015008652
mesocricetus_auratus ENSMAUG00000010568
nannospalax_galili ENSNGAG00000015073
jaculus_jaculus ENSJJAG00000014593
chinchilla_lanigera ENSCLAG00000011595
octodon_degus ENSODEG00000011358
cavia_porcellus ENSCPOG00000003039
cavia_aperea ENSCAPG00000014266
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014513
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010964
urocitellus_parryii ENSUPAG00010000678
ictidomys_tridecemlineatus ENSSTOG00000024022
marmota_marmota_marmota ENSMMMG00000022474
ochotona_princeps ENSOPRG00000003806
ochotona_princeps ENSOPRG00000018259
oryctolagus_cuniculus ENSOCUG00000024629
pan_troglodytes ENSPTRG00000033776
pan_paniscus ENSPPAG00000041913
homo_sapiens ENSG00000105122
gorilla_gorilla ENSGGOG00000000560
pongo_abelii ENSPPYG00000029373
nomascus_leucogenys ENSNLEG00000005323
rhinopithecus_roxellana ENSRROG00000030890
rhinopithecus_bieti ENSRBIG00000015805
colobus_angolensis_palliatus ENSCANG00000035843
macaca_fascicularis ENSMFAG00000045433
macaca_nemestrina ENSMNEG00000043636
theropithecus_gelada ENSTGEG00000008837
cercocebus_atys ENSCATG00000031261
chlorocebus_sabaeus ENSCSAG00000006077
macaca_mulatta ENSMMUG00000003030
piliocolobus_tephrosceles ENSPTEG00000035174
mandrillus_leucophaeus ENSMLEG00000040923
papio_anubis ENSPANG00000006034
saimiri_boliviensis_boliviensis ENSSBOG00000002508
cebus_capucinus_imitator ENSCCAG00000029864
callithrix_jacchus ENSCJAG00000002291
aotus_nancymaae ENSANAG00000022383
carlito_syrichta ENSTSYG00000029192
propithecus_coquereli ENSPCOG00000027582
prolemur_simus ENSPSMG00000009096
microcebus_murinus ENSMICG00000032437
otolemur_garnettii ENSOGAG00000033656
sorex_araneus ENSSARG00000000675
pteropus_vampyrus ENSPVAG00000016919
myotis_lucifugus ENSMLUG00000027885
equus_caballus ENSECAG00000009236
equus_asinus_asinus ENSEASG00005003674
ursus_americanus ENSUAMG00000000071
ursus_maritimus ENSUMAG00000001780
ailuropoda_melanoleuca ENSAMEG00000002217
mustela_putorius_furo ENSMPUG00000016066
neovison_vison ENSNVIG00000011824
neovison_vison ENSNVIG00000011832
canis_lupus_familiaris ENSCAFG00000015976
canis_lupus_dingo ENSCAFG00020009538
vulpes_vulpes ENSVVUG00000020370
panthera_pardus ENSPPRG00000004906
panthera_tigris_altaica ENSPTIG00000012857
felis_catus ENSFCAG00000018305
capra_hircus ENSCHIG00000018235
ovis_aries ENSOARG00000003099
bos_taurus ENSBTAG00000011602
bos_mutus ENSBMUG00000011972
bison_bison_bison ENSBBBG00000019162
sus_scrofa ENSSSCG00000013839
dasypus_novemcinctus ENSDNOG00000044197
loxodonta_africana ENSLAFG00000020948
procavia_capensis ENSPCAG00000003275
xenopus_tropicalis ENSXETG00000013023
