latimeria_chalumnae ENSLACG00000018780
xenopus_tropicalis ENSXETG00000010172
pygocentrus_nattereri ENSPNAG00000003284
astyanax_mexicanus ENSAMXG00000038372
ictalurus_punctatus ENSIPUG00000022559
danio_rerio ENSDARG00000095750
astatotilapia_calliptera ENSACLG00000027415
astatotilapia_calliptera ENSACLG00000020497
maylandia_zebra ENSMZEG00005018799
pundamilia_nyererei ENSPNYG00000012981
haplochromis_burtoni ENSHBUG00000003489
neolamprologus_brichardi ENSNBRG00000006939
oreochromis_niloticus ENSONIG00000004939
amphilophus_citrinellus ENSACIG00000004208
gasterosteus_aculeatus ENSGACG00000020639
monopterus_albus ENSMALG00000007153
mastacembelus_armatus ENSMAMG00000018674
anabas_testudineus ENSATEG00000020757
labrus_bergylta ENSLBEG00000016100
seriola_dumerili ENSSDUG00000004461
seriola_lalandi_dorsalis ENSSLDG00000017388
scophthalmus_maximus ENSSMAG00000010250
amphiprion_percula ENSAPEG00000023857
amphiprion_ocellaris ENSAOCG00000007455
acanthochromis_polyacanthus ENSAPOG00000009726
acanthochromis_polyacanthus ENSAPOG00000009041
stegastes_partitus ENSSPAG00000007903
takifugu_rubripes ENSTRUG00000017134
tetraodon_nigroviridis ENSTNIG00000009977
mola_mola ENSMMOG00000018749
poecilia_mexicana ENSPMEG00000002110
poecilia_latipinna ENSPLAG00000019966
poecilia_formosa ENSPFOG00000022156
poecilia_reticulata ENSPREG00000017453
xiphophorus_maculatus ENSXMAG00000010929
xiphophorus_couchianus ENSXCOG00000007930
gambusia_affinis ENSGAFG00000001162
cyprinodon_variegatus ENSCVAG00000013005
fundulus_heteroclitus ENSFHEG00000016602
kryptolebias_marmoratus ENSKMAG00000022235
oryzias_latipes_asm223467v1 ENSORLG00000005838
oryzias_latipes_asm223471v1 ENSORLG00020008420
oryzias_latipes_asm223469v1 ENSORLG00015014160
oryzias_melastigma ENSOMEG00000019353
periophthalmus_magnuspinnatus ENSPMGG00000004912
hippocampus_comes ENSHCOG00000018986
cynoglossus_semilaevis ENSCSEG00000006964
gadus_morhua ENSGMOG00000002516
esox_lucius ENSELUG00000011250
scleropages_formosus ENSSFOG00015009862
paramormyrops_kingsleyae ENSPKIG00000009407
lepisosteus_oculatus ENSLOCG00000001403
pogona_vitticeps ENSPVIG00000006099
notechis_scutatus ENSNSUG00000004027
salvator_merianae ENSSMRG00000021294
sphenodon_punctatus ENSSPUG00000010598
calidris_pugnax ENSCPUG00000006214
calidris_pygmaea ENSCPGG00000019455
melopsittacus_undulatus ENSMUNG00000009188
anser_brachyrhynchus ENSABRG00000003945
anas_platyrhynchos_platyrhynchos ENSAPLG00000004681
gallus_gallus ENSGALG00000007967
coturnix_japonica ENSCJPG00005013911
numida_meleagris ENSNMEG00000003539
parus_major ENSPMJG00000008567
ficedula_albicollis ENSFALG00000006177
junco_hyemalis ENSJHYG00000006026
taeniopygia_guttata ENSTGUG00000000326
lonchura_striata_domestica ENSLSDG00000006392
lepidothrix_coronata ENSLCOG00000004245
apteryx_owenii ENSAOWG00000000795
apteryx_haastii ENSAHAG00000014438
apteryx_rowi ENSARWG00000003520
dromaius_novaehollandiae ENSDNVG00000011077
crocodylus_porosus ENSCPRG00005004219
chelonoidis_abingdonii ENSCABG00000019372
gopherus_agassizii ENSGAGG00000020645
chrysemys_picta_bellii ENSCPBG00000009087
capra_hircus ENSCHIG00000017261
ovis_aries ENSOARG00000015064
bos_mutus ENSBMUG00000013308
bos_taurus ENSBTAG00000004949
bison_bison_bison ENSBBBG00000023474
tursiops_truncatus ENSTTRG00000010496
sus_scrofa ENSSSCG00000021871
vicugna_pacos ENSVPAG00000000044
equus_caballus ENSECAG00000009561
equus_asinus_asinus ENSEASG00005007198
ursus_maritimus ENSUMAG00000006940
ursus_americanus ENSUAMG00000018595
neovison_vison ENSNVIG00000001602
mustela_putorius_furo ENSMPUG00000003585
