apteryx_owenii ENSAOWG00000011351
apteryx_rowi ENSARWG00000005258
apteryx_haastii ENSAHAG00000014867
dromaius_novaehollandiae ENSDNVG00000017434
nothoprocta_perdicaria ENSNPEG00000002553
anser_brachyrhynchus ENSABRG00000011880
anas_platyrhynchos_platyrhynchos ENSAPLG00000007797
meleagris_gallopavo ENSMGAG00000014164
coturnix_japonica ENSCJPG00005016769
gallus_gallus ENSGALG00000014680
numida_meleagris ENSNMEG00000016613
calidris_pygmaea ENSCPGG00000004628
calidris_pugnax ENSCPUG00000005782
melopsittacus_undulatus ENSMUNG00000001419
taeniopygia_guttata ENSTGUG00000013252
taeniopygia_guttata ENSTGUG00000016553
lonchura_striata_domestica ENSLSDG00000012263
junco_hyemalis ENSJHYG00000010776
zonotrichia_albicollis ENSZALG00000017350
serinus_canaria ENSSCAG00000014859
ficedula_albicollis ENSFALG00000004595
parus_major ENSPMJG00000006899
cyanistes_caeruleus ENSCCEG00000002042
lepidothrix_coronata ENSLCOG00000005618
manacus_vitellinus ENSMVIG00005013652
crocodylus_porosus ENSCPRG00005004743
gopherus_agassizii ENSGAGG00000020984
chelonoidis_abingdonii ENSCABG00000000684
chrysemys_picta_bellii ENSCPBG00000005241
pelodiscus_sinensis ENSPSIG00000006175
pogona_vitticeps ENSPVIG00000012570
anolis_carolinensis ENSACAG00000007618
notechis_scutatus ENSNSUG00000018901
salvator_merianae ENSSMRG00000019308
sphenodon_punctatus ENSSPUG00000014290
eptatretus_burgeri ENSEBUG00000015197
