labrus_bergylta ENSLBEG00000017936
cynoglossus_semilaevis ENSCSEG00000007945
seriola_lalandi_dorsalis ENSSLDG00000022880
seriola_dumerili ENSSDUG00000003637
seriola_lalandi_dorsalis ENSSLDG00000011056
scophthalmus_maximus ENSSMAG00000000858
poecilia_latipinna ENSPLAG00000019384
poecilia_mexicana ENSPMEG00000000555
poecilia_reticulata ENSPREG00000012590
xiphophorus_couchianus ENSXCOG00000013542
xiphophorus_maculatus ENSXMAG00000024082
gambusia_affinis ENSGAFG00000009146
cyprinodon_variegatus ENSCVAG00000011192
fundulus_heteroclitus ENSFHEG00000020689
kryptolebias_marmoratus ENSKMAG00000015818
oryzias_latipes_asm223471v1 ENSORLG00020015455
oryzias_latipes_asm223469v1 ENSORLG00015014239
oryzias_latipes_asm223467v1 ENSORLG00000014552
oryzias_melastigma ENSOMEG00000000198
amphiprion_percula ENSAPEG00000005588
amphiprion_ocellaris ENSAOCG00000024427
stegastes_partitus ENSSPAG00000008771
astatotilapia_calliptera ENSACLG00000024453
maylandia_zebra ENSMZEG00005006765
haplochromis_burtoni ENSHBUG00000008932
pundamilia_nyererei ENSPNYG00000021049
neolamprologus_brichardi ENSNBRG00000005166
amphilophus_citrinellus ENSACIG00000019956
monopterus_albus ENSMALG00000013855
mastacembelus_armatus ENSMAMG00000010989
anabas_testudineus ENSATEG00000017369
mola_mola ENSMMOG00000002159
takifugu_rubripes ENSTRUG00000022098
periophthalmus_magnuspinnatus ENSPMGG00000011100
hippocampus_comes ENSHCOG00000004504
pygocentrus_nattereri ENSPNAG00000008254
astyanax_mexicanus ENSAMXG00000039051
ictalurus_punctatus ENSIPUG00000021324
danio_rerio ENSDARG00000089640
