apteryx_owenii ENSAOWG00000009123
apteryx_haastii ENSAHAG00000019231
apteryx_rowi ENSARWG00000014090
dromaius_novaehollandiae ENSDNVG00000008506
nothoprocta_perdicaria ENSNPEG00000014729
cyanistes_caeruleus ENSCCEG00000015991
parus_major ENSPMJG00000012001
ficedula_albicollis ENSFALG00000006323
serinus_canaria ENSSCAG00000016698
lonchura_striata_domestica ENSLSDG00000002153
junco_hyemalis ENSJHYG00000009700
zonotrichia_albicollis ENSZALG00000015405
taeniopygia_guttata ENSTGUG00000013587
taeniopygia_guttata ENSTGUG00000016100
lepidothrix_coronata ENSLCOG00000011035
manacus_vitellinus ENSMVIG00005001617
melopsittacus_undulatus ENSMUNG00000005784
calidris_pygmaea ENSCPGG00000016223
calidris_pugnax ENSCPUG00000012718
anas_platyrhynchos_platyrhynchos ENSAPLG00000004961
anser_brachyrhynchus ENSABRG00000003819
gallus_gallus ENSGALG00000015821
meleagris_gallopavo ENSMGAG00000014505
coturnix_japonica ENSCJPG00005004846
numida_meleagris ENSNMEG00000010724
crocodylus_porosus ENSCPRG00005013638
gopherus_agassizii ENSGAGG00000004131
chelonoidis_abingdonii ENSCABG00000021372
chrysemys_picta_bellii ENSCPBG00000006647
pelodiscus_sinensis ENSPSIG00000016718
sphenodon_punctatus ENSSPUG00000011304
bos_mutus ENSBMUG00000016335
bos_taurus ENSBTAG00000039130
bos_mutus ENSBMUG00000004691
bos_taurus ENSBTAG00000014233
bison_bison_bison ENSBBBG00000006884
ovis_aries ENSOARG00000014500
tursiops_truncatus ENSTTRG00000006721
sus_scrofa ENSSSCG00000026761
equus_caballus ENSECAG00000011457
ailuropoda_melanoleuca ENSAMEG00000008165
neovison_vison ENSNVIG00000004044
vulpes_vulpes ENSVVUG00000013161
panthera_pardus ENSPPRG00000019231
panthera_tigris_altaica ENSPTIG00000010697
echinops_telfairi ENSETEG00000010859
phascolarctos_cinereus ENSPCIG00000014147
notamacropus_eugenii ENSMEUG00000016642
monodelphis_domestica ENSMODG00000020993
prolemur_simus ENSPSMG00000005354
propithecus_coquereli ENSPCOG00000025167
otolemur_garnettii ENSOGAG00000004672
cercocebus_atys ENSCATG00000035792
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010065
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011384
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019677
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004163
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001962
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013866
fukomys_damarensis ENSFDAG00000010009
octodon_degus ENSODEG00000001931
pan_troglodytes ENSPTRG00000048063
pan_paniscus ENSPPAG00000025556
homo_sapiens ENSG00000156261
gorilla_gorilla ENSGGOG00000006344
pongo_abelii ENSPPYG00000011318
gorilla_gorilla ENSGGOG00000039475
nomascus_leucogenys ENSNLEG00000003195
chlorocebus_sabaeus ENSCSAG00000009176
macaca_mulatta ENSMMUG00000003023
colobus_angolensis_palliatus ENSCANG00000030028
mandrillus_leucophaeus ENSMLEG00000036118
cercocebus_atys ENSCATG00000038849
theropithecus_gelada ENSTGEG00000028199
piliocolobus_tephrosceles ENSPTEG00000026290
rhinopithecus_bieti ENSRBIG00000036660
cebus_capucinus_imitator ENSCCAG00000029857
saimiri_boliviensis_boliviensis ENSSBOG00000031141
callithrix_jacchus ENSCJAG00000008503
aotus_nancymaae ENSANAG00000020085
pteropus_vampyrus ENSPVAG00000003582
procavia_capensis ENSPCAG00000015227
sarcophilus_harrisii ENSSHAG00000011096
peromyscus_maniculatus_bairdii ENSPEMG00000022823
peromyscus_maniculatus_bairdii ENSPEMG00000023889
microtus_ochrogaster ENSMOCG00000003099
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001310
cricetulus_griseus_crigri-picr ENSCGRG00015000260
cricetulus_griseus_crigri_1.0 ENSCGRG00000015104
mesocricetus_auratus ENSMAUG00000017585
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025613
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021806
mus_spicilegus ENSMSIG00000012682
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020900
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016604
rattus_norvegicus ENSRNOG00000001592
meriones_unguiculatus ENSMUGG00000012016
nannospalax_galili ENSNGAG00000017322
jaculus_jaculus ENSJJAG00000024238
jaculus_jaculus ENSJJAG00000002822
castor_canadensis ENSCCNG00000021648
ictidomys_tridecemlineatus ENSSTOG00000007020
marmota_marmota_marmota ENSMMMG00000017642
spermophilus_dauricus ENSSDAG00000016969
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007064
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000099
fukomys_damarensis ENSFDAG00000001011
octodon_degus ENSODEG00000002909
ochotona_princeps ENSOPRG00000017223
carlito_syrichta ENSTSYG00000008145
sorex_araneus ENSSARG00000008412
erinaceus_europaeus ENSEEUG00000011415
myotis_lucifugus ENSMLUG00000000366
oryctolagus_cuniculus ENSOCUG00000002641
cavia_aperea ENSCAPG00000015119
tupaia_belangeri ENSTBEG00000007949
