labrus_bergylta ENSLBEG00000028131
mola_mola ENSMMOG00000012884
gasterosteus_aculeatus ENSGACG00000019078
monopterus_albus ENSMALG00000015830
mastacembelus_armatus ENSMAMG00000014772
anabas_testudineus ENSATEG00000002628
anabas_testudineus ENSATEG00000002666
seriola_lalandi_dorsalis ENSSLDG00000006000
seriola_dumerili ENSSDUG00000007611
haplochromis_burtoni ENSHBUG00000021027
maylandia_zebra ENSMZEG00005020929
astatotilapia_calliptera ENSACLG00000013671
pundamilia_nyererei ENSPNYG00000021388
neolamprologus_brichardi ENSNBRG00000003791
takifugu_rubripes ENSTRUG00000023081
tetraodon_nigroviridis ENSTNIG00000003251
hippocampus_comes ENSHCOG00000012345
cynoglossus_semilaevis ENSCSEG00000003959
fundulus_heteroclitus ENSFHEG00000000455
cyprinodon_variegatus ENSCVAG00000014214
xiphophorus_couchianus ENSXCOG00000009024
xiphophorus_maculatus ENSXMAG00000027596
gambusia_affinis ENSGAFG00000002602
poecilia_formosa ENSPFOG00000005458
poecilia_mexicana ENSPMEG00000012563
poecilia_latipinna ENSPLAG00000004400
poecilia_reticulata ENSPREG00000003401
kryptolebias_marmoratus ENSKMAG00000000924
oryzias_latipes_asm223471v1 ENSORLG00020000121
oryzias_latipes_asm223467v1 ENSORLG00000029894
oryzias_latipes_asm223469v1 ENSORLG00015003236
oryzias_melastigma ENSOMEG00000016466
amphiprion_ocellaris ENSAOCG00000002993
amphiprion_percula ENSAPEG00000003679
amphiprion_ocellaris ENSAOCG00000002855
amphiprion_percula ENSAPEG00000022325
acanthochromis_polyacanthus ENSAPOG00000007385
stegastes_partitus ENSSPAG00000004700
periophthalmus_magnuspinnatus ENSPMGG00000006457
gadus_morhua ENSGMOG00000012885
esox_lucius ENSELUG00000004332
astyanax_mexicanus ENSAMXG00000036344
pygocentrus_nattereri ENSPNAG00000020610
ictalurus_punctatus ENSIPUG00000008220
danio_rerio ENSDARG00000102776
scleropages_formosus ENSSFOG00015021359
