pan_troglodytes ENSPTRG00000012371
pan_paniscus ENSPPAG00000032352
homo_sapiens ENSG00000115008
gorilla_gorilla ENSGGOG00000003528
pongo_abelii ENSPPYG00000012173
nomascus_leucogenys ENSNLEG00000001878
colobus_angolensis_palliatus ENSCANG00000041194
piliocolobus_tephrosceles ENSPTEG00000017659
rhinopithecus_roxellana ENSRROG00000017354
rhinopithecus_bieti ENSRBIG00000041576
macaca_mulatta ENSMMUG00000019777
macaca_fascicularis ENSMFAG00000004069
macaca_nemestrina ENSMNEG00000040187
theropithecus_gelada ENSTGEG00000028653
papio_anubis ENSPANG00000009536
mandrillus_leucophaeus ENSMLEG00000031807
cercocebus_atys ENSCATG00000040848
chlorocebus_sabaeus ENSCSAG00000016761
cebus_capucinus_imitator ENSCCAG00000035876
saimiri_boliviensis_boliviensis ENSSBOG00000032234
callithrix_jacchus ENSCJAG00000016368
aotus_nancymaae ENSANAG00000003468
carlito_syrichta ENSTSYG00000012203
propithecus_coquereli ENSPCOG00000018177
microcebus_murinus ENSMICG00000033464
prolemur_simus ENSPSMG00000016393
otolemur_garnettii ENSOGAG00000005382
tupaia_belangeri ENSTBEG00000013652
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008789
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005385
fukomys_damarensis ENSFDAG00000016609
chinchilla_lanigera ENSCLAG00000004178
cavia_porcellus ENSCPOG00000026158
ictidomys_tridecemlineatus ENSSTOG00000002285
spermophilus_dauricus ENSSDAG00000017270
urocitellus_parryii ENSUPAG00010009852
marmota_marmota_marmota ENSMMMG00000002589
mus_spicilegus ENSMSIG00000017806
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027399
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025205
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024285
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025730
rattus_norvegicus ENSRNOG00000004575
meriones_unguiculatus ENSMUGG00000022199
microtus_ochrogaster ENSMOCG00000021509
peromyscus_maniculatus_bairdii ENSPEMG00000011300
cricetulus_griseus_crigri_1.0 ENSCGRG00000009365
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005306
cricetulus_griseus_crigri-picr ENSCGRG00015014217
mesocricetus_auratus ENSMAUG00000018533
nannospalax_galili ENSNGAG00000014112
jaculus_jaculus ENSJJAG00000010242
castor_canadensis ENSCCNG00000019763
dipodomys_ordii ENSDORG00000024572
oryctolagus_cuniculus ENSOCUG00000008771
ochotona_princeps ENSOPRG00000012810
vicugna_pacos ENSVPAG00000011123
sus_scrofa ENSSSCG00000008090
bos_taurus ENSBTAG00000010349
bos_mutus ENSBMUG00000007911
bison_bison_bison ENSBBBG00000004101
ovis_aries ENSOARG00000020877
capra_hircus ENSCHIG00000011256
tursiops_truncatus ENSTTRG00000011060
myotis_lucifugus ENSMLUG00000000166
pteropus_vampyrus ENSPVAG00000014232
equus_caballus ENSECAG00000023727
equus_asinus_asinus ENSEASG00005006521
ursus_maritimus ENSUMAG00000008557
ursus_americanus ENSUAMG00000025122
ailuropoda_melanoleuca ENSAMEG00000010754
neovison_vison ENSNVIG00000017331
mustela_putorius_furo ENSMPUG00000009737
canis_lupus_familiaris ENSCAFG00000007245
canis_lupus_dingo ENSCAFG00020017011
vulpes_vulpes ENSVVUG00000028682
panthera_tigris_altaica ENSPTIG00000011532
panthera_pardus ENSPPRG00000005848
felis_catus ENSFCAG00000008095
erinaceus_europaeus ENSEEUG00000013976
loxodonta_africana ENSLAFG00000001246
procavia_capensis ENSPCAG00000006015
echinops_telfairi ENSETEG00000017641
dasypus_novemcinctus ENSDNOG00000004310
choloepus_hoffmanni ENSCHOG00000009369
sorex_araneus ENSSARG00000013016
monodelphis_domestica ENSMODG00000013821
sarcophilus_harrisii ENSSHAG00000008360
