calidris_pygmaea ENSCPGG00000001769
lepidothrix_coronata ENSLCOG00000008481
numida_meleagris ENSNMEG00000007076
nothoprocta_perdicaria ENSNPEG00000016115
gopherus_agassizii ENSGAGG00000019226
sphenodon_punctatus ENSSPUG00000018044
notechis_scutatus ENSNSUG00000003253
equus_asinus_asinus ENSEASG00005006931
ursus_maritimus ENSUMAG00000008794
bos_taurus ENSBTAG00000053188
dasypus_novemcinctus ENSDNOG00000035465
anser_brachyrhynchus ENSABRG00000017272
latimeria_chalumnae ENSLACG00000022580
periophthalmus_magnuspinnatus ENSPMGG00000023459
