calidris_pygmaea ENSCPGG00000001665
calidris_pugnax ENSCPUG00000004835
melopsittacus_undulatus ENSMUNG00000005219
serinus_canaria ENSSCAG00000009042
taeniopygia_guttata ENSTGUG00000013438
zonotrichia_albicollis ENSZALG00000015127
junco_hyemalis ENSJHYG00000017845
parus_major ENSPMJG00000011116
cyanistes_caeruleus ENSCCEG00000006796
ficedula_albicollis ENSFALG00000005755
lepidothrix_coronata ENSLCOG00000008904
coturnix_japonica ENSCJPG00005017482
numida_meleagris ENSNMEG00000017243
nothoprocta_perdicaria ENSNPEG00000005029
crocodylus_porosus ENSCPRG00005004288
macaca_fascicularis ENSMFAG00000042516
macaca_mulatta ENSMMUG00000016905
cercocebus_atys ENSCATG00000032574
papio_anubis ENSPANG00000012432
chlorocebus_sabaeus ENSCSAG00000001699
piliocolobus_tephrosceles ENSPTEG00000033174
microcebus_murinus ENSMICG00000009715
meriones_unguiculatus ENSMUGG00000011426
rattus_norvegicus ENSRNOG00000057761
peromyscus_maniculatus_bairdii ENSPEMG00000010451
cavia_porcellus ENSCPOG00000000605
ursus_americanus ENSUAMG00000026131
ursus_maritimus ENSUMAG00000004514
ailuropoda_melanoleuca ENSAMEG00000005220
vulpes_vulpes ENSVVUG00000010407
panthera_pardus ENSPPRG00000002352
dasypus_novemcinctus ENSDNOG00000018667
latimeria_chalumnae ENSLACG00000014714
paramormyrops_kingsleyae ENSPKIG00000011691
oryzias_latipes_asm223467v1 ENSORLG00000012855
caenorhabditis_elegans_strain_n2 WBGene00020742
caenorhabditis_elegans_strain_n2 WBGene00010061
