drosophila_melanogaster FBgn0267350
caenorhabditis_elegans_strain_n2 WBGene00013557
danio_rerio ENSDARG00000116796
danio_rerio ENSDARG00000114976
danio_rerio ENSDARG00000062823
anabas_testudineus ENSATEG00000002181
eptatretus_burgeri ENSEBUG00000010227
periophthalmus_magnuspinnatus ENSPMGG00000013198
periophthalmus_magnuspinnatus ENSPMGG00000013194
takifugu_rubripes ENSTRUG00000021279
tetraodon_nigroviridis ENSTNIG00000015389
takifugu_rubripes ENSTRUG00000012559
mola_mola ENSMMOG00000012916
labrus_bergylta ENSLBEG00000024337
gasterosteus_aculeatus ENSGACG00000004240
monopterus_albus ENSMALG00000021227
mastacembelus_armatus ENSMAMG00000013495
anabas_testudineus ENSATEG00000021117
hippocampus_comes ENSHCOG00000007144
hippocampus_comes ENSHCOG00000007194
seriola_lalandi_dorsalis ENSSLDG00000008549
seriola_dumerili ENSSDUG00000022824
scophthalmus_maximus ENSSMAG00000006945
poecilia_mexicana ENSPMEG00000020353
poecilia_latipinna ENSPLAG00000014961
poecilia_formosa ENSPFOG00000013937
poecilia_reticulata ENSPREG00000010519
xiphophorus_maculatus ENSXMAG00000014261
xiphophorus_couchianus ENSXCOG00000001552
gambusia_affinis ENSGAFG00000018032
fundulus_heteroclitus ENSFHEG00000007087
cyprinodon_variegatus ENSCVAG00000019178
kryptolebias_marmoratus ENSKMAG00000004404
oryzias_melastigma ENSOMEG00000000422
oryzias_melastigma ENSOMEG00000016693
oryzias_melastigma ENSOMEG00000016702
oryzias_latipes_asm223471v1 ENSORLG00020006510
amphiprion_ocellaris ENSAOCG00000003085
amphiprion_percula ENSAPEG00000016643
acanthochromis_polyacanthus ENSAPOG00000005676
stegastes_partitus ENSSPAG00000007946
astatotilapia_calliptera ENSACLG00000010239
pundamilia_nyererei ENSPNYG00000007420
maylandia_zebra ENSMZEG00005010344
haplochromis_burtoni ENSHBUG00000013182
neolamprologus_brichardi ENSNBRG00000020474
oreochromis_niloticus ENSONIG00000014336
amphilophus_citrinellus ENSACIG00000018730
cynoglossus_semilaevis ENSCSEG00000019881
gadus_morhua ENSGMOG00000011672
oryzias_latipes_asm223467v1 ENSORLG00000025725
oryzias_latipes_asm223467v1 ENSORLG00000002217
oryzias_latipes_asm223469v1 ENSORLG00015016259
oryzias_latipes_asm223469v1 ENSORLG00015016229
esox_lucius ENSELUG00000021172
astyanax_mexicanus ENSAMXG00000015625
pygocentrus_nattereri ENSPNAG00000011235
scleropages_formosus ENSSFOG00015015366
paramormyrops_kingsleyae ENSPKIG00000002055
paramormyrops_kingsleyae ENSPKIG00000017878
scleropages_formosus ENSSFOG00015015982
castor_canadensis ENSCCNG00000025968
dipodomys_ordii ENSDORG00000014233
mus_spicilegus ENSMSIG00000018157
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041720
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021407
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020512
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016217
rattus_norvegicus ENSRNOG00000060045
meriones_unguiculatus ENSMUGG00000009164
cricetulus_griseus_crigri-picr ENSCGRG00015009027
cricetulus_griseus_crigri_1.0 ENSCGRG00000016805
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012372
mesocricetus_auratus ENSMAUG00000009972
peromyscus_maniculatus_bairdii ENSPEMG00000018625
microtus_ochrogaster ENSMOCG00000012094
nannospalax_galili ENSNGAG00000018388
jaculus_jaculus ENSJJAG00000011936
urocitellus_parryii ENSUPAG00010013241
spermophilus_dauricus ENSSDAG00000007580
marmota_marmota_marmota ENSMMMG00000000976
ictidomys_tridecemlineatus ENSSTOG00000014951
cavia_porcellus ENSCPOG00000027466
cavia_aperea ENSCAPG00000008083
octodon_degus ENSODEG00000016908
chinchilla_lanigera ENSCLAG00000016938
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010502
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001184
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004034
fukomys_damarensis ENSFDAG00000003036
oryctolagus_cuniculus ENSOCUG00000009010
ochotona_princeps ENSOPRG00000003000
pan_troglodytes ENSPTRG00000048284
pan_troglodytes ENSPTRG00000048348
pan_paniscus ENSPPAG00000026052
pan_paniscus ENSPPAG00000035807
gorilla_gorilla ENSGGOG00000034851
pan_paniscus ENSPPAG00000028293
pan_troglodytes ENSPTRG00000014090
gorilla_gorilla ENSGGOG00000015922
homo_sapiens ENSG00000241973
gorilla_gorilla ENSGGOG00000042498
pongo_abelii ENSPPYG00000012025
nomascus_leucogenys ENSNLEG00000000110
mandrillus_leucophaeus ENSMLEG00000030325
cercocebus_atys ENSCATG00000041568
theropithecus_gelada ENSTGEG00000006226
papio_anubis ENSPANG00000026010
macaca_mulatta ENSMMUG00000022167
macaca_fascicularis ENSMFAG00000001389
macaca_nemestrina ENSMNEG00000032454
chlorocebus_sabaeus ENSCSAG00000013299
piliocolobus_tephrosceles ENSPTEG00000034687
colobus_angolensis_palliatus ENSCANG00000031320
rhinopithecus_bieti ENSRBIG00000003045
rhinopithecus_roxellana ENSRROG00000036035
saimiri_boliviensis_boliviensis ENSSBOG00000020419
cebus_capucinus_imitator ENSCCAG00000020718
callithrix_jacchus ENSCJAG00000015845
aotus_nancymaae ENSANAG00000026291
carlito_syrichta ENSTSYG00000003154
prolemur_simus ENSPSMG00000014463
propithecus_coquereli ENSPCOG00000018150
microcebus_murinus ENSMICG00000011230
otolemur_garnettii ENSOGAG00000000663
tupaia_belangeri ENSTBEG00000014905
myotis_lucifugus ENSMLUG00000011267
pteropus_vampyrus ENSPVAG00000011771
equus_caballus ENSECAG00000023152
equus_asinus_asinus ENSEASG00005022384
ursus_americanus ENSUAMG00000007043
ursus_maritimus ENSUMAG00000003606
ailuropoda_melanoleuca ENSAMEG00000008729
neovison_vison ENSNVIG00000021712
mustela_putorius_furo ENSMPUG00000003207
canis_lupus_familiaris ENSCAFG00000015248
canis_lupus_dingo ENSCAFG00020012386
vulpes_vulpes ENSVVUG00000020743
panthera_tigris_altaica ENSPTIG00000017070
panthera_pardus ENSPPRG00000015271
felis_catus ENSFCAG00000006001
sorex_araneus ENSSARG00000013170
erinaceus_europaeus ENSEEUG00000006798
bos_taurus ENSBTAG00000013971
bos_mutus ENSBMUG00000019260
bison_bison_bison ENSBBBG00000023806
capra_hircus ENSCHIG00000008439
ovis_aries ENSOARG00000016148
tursiops_truncatus ENSTTRG00000009035
sus_scrofa ENSSSCG00000010092
dasypus_novemcinctus ENSDNOG00000000006
choloepus_hoffmanni ENSCHOG00000003531
loxodonta_africana ENSLAFG00000002714
procavia_capensis ENSPCAG00000000221
echinops_telfairi ENSETEG00000015213
phascolarctos_cinereus ENSPCIG00000018352
notamacropus_eugenii ENSMEUG00000001094
sarcophilus_harrisii ENSSHAG00000002571
sarcophilus_harrisii ENSSHAG00000003866
monodelphis_domestica ENSMODG00000017648
anolis_carolinensis ENSACAG00000001761
pogona_vitticeps ENSPVIG00000011718
salvator_merianae ENSSMRG00000009668
sphenodon_punctatus ENSSPUG00000015792
junco_hyemalis ENSJHYG00000014424
zonotrichia_albicollis ENSZALG00000009483
serinus_canaria ENSSCAG00000004590
taeniopygia_guttata ENSTGUG00000008700
taeniopygia_guttata ENSTGUG00000016814
lonchura_striata_domestica ENSLSDG00000004674
ficedula_albicollis ENSFALG00000007861
cyanistes_caeruleus ENSCCEG00000016762
parus_major ENSPMJG00000014298
manacus_vitellinus ENSMVIG00005014528
lepidothrix_coronata ENSLCOG00000012507
melopsittacus_undulatus ENSMUNG00000013367
calidris_pygmaea ENSCPGG00000012558
calidris_pugnax ENSCPUG00000006476
anser_brachyrhynchus ENSABRG00000007175
anas_platyrhynchos_platyrhynchos ENSAPLG00000003021
gallus_gallus ENSGALG00000040756
coturnix_japonica ENSCJPG00005018836
meleagris_gallopavo ENSMGAG00000000844
numida_meleagris ENSNMEG00000004312
apteryx_owenii ENSAOWG00000006568
apteryx_rowi ENSARWG00000009439
apteryx_haastii ENSAHAG00000018597
