pan_troglodytes ENSPTRG00000022299
pan_paniscus ENSPPAG00000029362
homo_sapiens ENSG00000173275
gorilla_gorilla ENSGGOG00000000032
pongo_abelii ENSPPYG00000020749
nomascus_leucogenys ENSNLEG00000035002
papio_anubis ENSPANG00000012789
theropithecus_gelada ENSTGEG00000002061
mandrillus_leucophaeus ENSMLEG00000033456
cercocebus_atys ENSCATG00000010617
macaca_fascicularis ENSMFAG00000033980
macaca_mulatta ENSMMUG00000008108
macaca_nemestrina ENSMNEG00000044510
chlorocebus_sabaeus ENSCSAG00000007689
rhinopithecus_roxellana ENSRROG00000030254
rhinopithecus_bieti ENSRBIG00000039521
colobus_angolensis_palliatus ENSCANG00000041650
piliocolobus_tephrosceles ENSPTEG00000012198
saimiri_boliviensis_boliviensis ENSSBOG00000017006
cebus_capucinus_imitator ENSCCAG00000027470
callithrix_jacchus ENSCJAG00000043390
aotus_nancymaae ENSANAG00000027911
carlito_syrichta ENSTSYG00000036099
propithecus_coquereli ENSPCOG00000016510
microcebus_murinus ENSMICG00000003164
prolemur_simus ENSPSMG00000011856
otolemur_garnettii ENSOGAG00000003684
chinchilla_lanigera ENSCLAG00000000059
octodon_degus ENSODEG00000003900
cavia_porcellus ENSCPOG00000031888
cavia_aperea ENSCAPG00000009006
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012791
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000039
fukomys_damarensis ENSFDAG00000017747
urocitellus_parryii ENSUPAG00010019450
ictidomys_tridecemlineatus ENSSTOG00000024213
spermophilus_dauricus ENSSDAG00000006818
marmota_marmota_marmota ENSMMMG00000013446
castor_canadensis ENSCCNG00000017022
dipodomys_ordii ENSDORG00000003522
mus_spicilegus ENSMSIG00000030217
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034239
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000073176
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033083
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031625
rattus_norvegicus ENSRNOG00000050562
meriones_unguiculatus ENSMUGG00000002788
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000044
cricetulus_griseus_crigri_1.0 ENSCGRG00000007159
cricetulus_griseus_crigri-picr ENSCGRG00015009255
mesocricetus_auratus ENSMAUG00000018623
peromyscus_maniculatus_bairdii ENSPEMG00000027225
microtus_ochrogaster ENSMOCG00000021000
nannospalax_galili ENSNGAG00000018421
jaculus_jaculus ENSJJAG00000000511
oryctolagus_cuniculus ENSOCUG00000014649
ochotona_princeps ENSOPRG00000013550
vicugna_pacos ENSVPAG00000002342
sus_scrofa ENSSSCG00000012691
ovis_aries ENSOARG00000011892
capra_hircus ENSCHIG00000024504
bos_taurus ENSBTAG00000049495
bos_taurus ENSBTAG00000018090
bos_mutus ENSBMUG00000011480
bison_bison_bison ENSBBBG00000019243
tursiops_truncatus ENSTTRG00000010555
pteropus_vampyrus ENSPVAG00000006757
myotis_lucifugus ENSMLUG00000011856
neovison_vison ENSNVIG00000003219
mustela_putorius_furo ENSMPUG00000012654
ursus_americanus ENSUAMG00000001174
ursus_maritimus ENSUMAG00000010482
ailuropoda_melanoleuca ENSAMEG00000011267
canis_lupus_familiaris ENSCAFG00000018905
canis_lupus_dingo ENSCAFG00020026591
vulpes_vulpes ENSVVUG00000010495
panthera_pardus ENSPPRG00000007931
panthera_tigris_altaica ENSPTIG00000013391
felis_catus ENSFCAG00000044419
felis_catus ENSFCAG00000046638
equus_caballus ENSECAG00000003581
erinaceus_europaeus ENSEEUG00000003860
erinaceus_europaeus ENSEEUG00000014358
sorex_araneus ENSSARG00000013788
dasypus_novemcinctus ENSDNOG00000046250
dasypus_novemcinctus ENSDNOG00000046165
choloepus_hoffmanni ENSCHOG00000000188
dasypus_novemcinctus ENSDNOG00000043375
myotis_lucifugus ENSMLUG00000026241
myotis_lucifugus ENSMLUG00000029835
equus_caballus ENSECAG00000006425
equus_caballus ENSECAG00000006447
ailuropoda_melanoleuca ENSAMEG00000011269
spermophilus_dauricus ENSSDAG00000024799
urocitellus_parryii ENSUPAG00010000309
marmota_marmota_marmota ENSMMMG00000013454
castor_canadensis ENSCCNG00000017010
castor_canadensis ENSCCNG00000023841
fukomys_damarensis ENSFDAG00000016828
dasypus_novemcinctus ENSDNOG00000015861
rhinopithecus_bieti ENSRBIG00000030905
loxodonta_africana ENSLAFG00000017131
procavia_capensis ENSPCAG00000012115
echinops_telfairi ENSETEG00000009064
loxodonta_africana ENSLAFG00000032582
loxodonta_africana ENSLAFG00000026954
echinops_telfairi ENSETEG00000018691
loxodonta_africana ENSLAFG00000030515
loxodonta_africana ENSLAFG00000029351
echinops_telfairi ENSETEG00000017348
