phascolarctos_cinereus ENSPCIG00000010627
notamacropus_eugenii ENSMEUG00000015436
sarcophilus_harrisii ENSSHAG00000018818
monodelphis_domestica ENSMODG00000006374
chinchilla_lanigera ENSCLAG00000006640
octodon_degus ENSODEG00000015486
oryctolagus_cuniculus ENSOCUG00000017496
ochotona_princeps ENSOPRG00000004633
tupaia_belangeri ENSTBEG00000009134
carlito_syrichta ENSTSYG00000004403
pan_paniscus ENSPPAG00000028020
pteropus_vampyrus ENSPVAG00000000647
myotis_lucifugus ENSMLUG00000010090
sorex_araneus ENSSARG00000014036
bos_taurus ENSBTAG00000014632
bos_mutus ENSBMUG00000007282
bison_bison_bison ENSBBBG00000014020
capra_hircus ENSCHIG00000015233
ovis_aries ENSOARG00000000992
tursiops_truncatus ENSTTRG00000006446
sus_scrofa ENSSSCG00000002363
equus_asinus_asinus ENSEASG00005011673
equus_caballus ENSECAG00000023780
ursus_americanus ENSUAMG00000009005
ailuropoda_melanoleuca ENSAMEG00000018271
mustela_putorius_furo ENSMPUG00000009490
neovison_vison ENSNVIG00000016140
canis_lupus_dingo ENSCAFG00020003629
canis_lupus_familiaris ENSCAFG00000016913
vulpes_vulpes ENSVVUG00000005042
panthera_pardus ENSPPRG00000014452
panthera_tigris_altaica ENSPTIG00000016197
felis_catus ENSFCAG00000041695
echinops_telfairi ENSETEG00000017478
propithecus_coquereli ENSPCOG00000020252
prolemur_simus ENSPSMG00000017773
microcebus_murinus ENSMICG00000037778
otolemur_garnettii ENSOGAG00000013552
macaca_mulatta ENSMMUG00000029272
macaca_fascicularis ENSMFAG00000043695
macaca_nemestrina ENSMNEG00000041246
chlorocebus_sabaeus ENSCSAG00000012566
cercocebus_atys ENSCATG00000042328
theropithecus_gelada ENSTGEG00000023966
papio_anubis ENSPANG00000012707
mandrillus_leucophaeus ENSMLEG00000003115
piliocolobus_tephrosceles ENSPTEG00000027711
colobus_angolensis_palliatus ENSCANG00000041003
rhinopithecus_roxellana ENSRROG00000035399
rhinopithecus_bieti ENSRBIG00000030815
pan_troglodytes ENSPTRG00000006532
gorilla_gorilla ENSGGOG00000002583
homo_sapiens ENSG00000119614
pongo_abelii ENSPPYG00000005982
nomascus_leucogenys ENSNLEG00000016214
saimiri_boliviensis_boliviensis ENSSBOG00000031713
callithrix_jacchus ENSCJAG00000020442
cebus_capucinus_imitator ENSCCAG00000023324
