mola_mola ENSMMOG00000007037
cynoglossus_semilaevis ENSCSEG00000004674
fundulus_heteroclitus ENSFHEG00000003517
cyprinodon_variegatus ENSCVAG00000015932
xiphophorus_maculatus ENSXMAG00000017346
gambusia_affinis ENSGAFG00000016291
poecilia_latipinna ENSPLAG00000022021
poecilia_formosa ENSPFOG00000017952
poecilia_mexicana ENSPMEG00000015477
poecilia_reticulata ENSPREG00000007077
kryptolebias_marmoratus ENSKMAG00000013026
oryzias_latipes_asm223469v1 ENSORLG00015007840
oryzias_latipes_asm223467v1 ENSORLG00000016457
oryzias_latipes_asm223471v1 ENSORLG00020008665
oryzias_melastigma ENSOMEG00000003398
amphiprion_percula ENSAPEG00000021705
amphiprion_ocellaris ENSAOCG00000014578
acanthochromis_polyacanthus ENSAPOG00000007991
labrus_bergylta ENSLBEG00000009853
seriola_dumerili ENSSDUG00000016645
seriola_lalandi_dorsalis ENSSLDG00000004566
scophthalmus_maximus ENSSMAG00000005145
gasterosteus_aculeatus ENSGACG00000020045
maylandia_zebra ENSMZEG00005001242
haplochromis_burtoni ENSHBUG00000008599
pundamilia_nyererei ENSPNYG00000022167
astatotilapia_calliptera ENSACLG00000016788
neolamprologus_brichardi ENSNBRG00000011099
oreochromis_niloticus ENSONIG00000017803
amphilophus_citrinellus ENSACIG00000013691
stegastes_partitus ENSSPAG00000003701
mastacembelus_armatus ENSMAMG00000016003
monopterus_albus ENSMALG00000011926
tetraodon_nigroviridis ENSTNIG00000012664
takifugu_rubripes ENSTRUG00000014361
anabas_testudineus ENSATEG00000022956
periophthalmus_magnuspinnatus ENSPMGG00000023504
hippocampus_comes ENSHCOG00000018307
gadus_morhua ENSGMOG00000001191
esox_lucius ENSELUG00000003382
pygocentrus_nattereri ENSPNAG00000015453
astyanax_mexicanus ENSAMXG00000042706
ictalurus_punctatus ENSIPUG00000024120
danio_rerio ENSDARG00000029944
scleropages_formosus ENSSFOG00015001286
paramormyrops_kingsleyae ENSPKIG00000006315
lepisosteus_oculatus ENSLOCG00000015177
pogona_vitticeps ENSPVIG00000014317
anolis_carolinensis ENSACAG00000029455
notechis_scutatus ENSNSUG00000013531
salvator_merianae ENSSMRG00000015974
sphenodon_punctatus ENSSPUG00000007136
junco_hyemalis ENSJHYG00000007563
zonotrichia_albicollis ENSZALG00000015062
serinus_canaria ENSSCAG00000010265
lonchura_striata_domestica ENSLSDG00000014938
taeniopygia_guttata ENSTGUG00000011294
