latimeria_chalumnae ENSLACG00000014724
xenopus_tropicalis ENSXETG00000033540
pogona_vitticeps ENSPVIG00000020560
anolis_carolinensis ENSACAG00000011951
notechis_scutatus ENSNSUG00000017514
salvator_merianae ENSSMRG00000016566
sphenodon_punctatus ENSSPUG00000011308
sphenodon_punctatus ENSSPUG00000011318
chrysemys_picta_bellii ENSCPBG00000018971
gopherus_agassizii ENSGAGG00000009709
pelodiscus_sinensis ENSPSIG00000001079
gallus_gallus ENSGALG00000050372
coturnix_japonica ENSCJPG00005006502
numida_meleagris ENSNMEG00000005157
anas_platyrhynchos_platyrhynchos ENSAPLG00000018250
melopsittacus_undulatus ENSMUNG00000000510
melopsittacus_undulatus ENSMUNG00000001558
calidris_pygmaea ENSCPGG00000005394
lonchura_striata_domestica ENSLSDG00000004350
junco_hyemalis ENSJHYG00000002237
parus_major ENSPMJG00000002143
lepidothrix_coronata ENSLCOG00000013752
apteryx_rowi ENSARWG00000009857
apteryx_owenii ENSAOWG00000000881
apteryx_haastii ENSAHAG00000005677
nothoprocta_perdicaria ENSNPEG00000000536
cricetulus_griseus_crigri-picr ENSCGRG00015025905
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009732
mesocricetus_auratus ENSMAUG00000013624
peromyscus_maniculatus_bairdii ENSPEMG00000005780
microtus_ochrogaster ENSMOCG00000015903
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030548
mus_spicilegus ENSMSIG00000000534
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000084174
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029452
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012686
rattus_norvegicus ENSRNOG00000019879
nannospalax_galili ENSNGAG00000019277
jaculus_jaculus ENSJJAG00000018087
meriones_unguiculatus ENSMUGG00000023435
castor_canadensis ENSCCNG00000011070
urocitellus_parryii ENSUPAG00010009499
marmota_marmota_marmota ENSMMMG00000000128
ictidomys_tridecemlineatus ENSSTOG00000000873
octodon_degus ENSODEG00000016530
chinchilla_lanigera ENSCLAG00000014890
tupaia_belangeri ENSTBEG00000002933
microcebus_murinus ENSMICG00000030399
prolemur_simus ENSPSMG00000023378
otolemur_garnettii ENSOGAG00000012191
cebus_capucinus_imitator ENSCCAG00000024440
saimiri_boliviensis_boliviensis ENSSBOG00000025887
callithrix_jacchus ENSCJAG00000014058
aotus_nancymaae ENSANAG00000029479
pan_troglodytes ENSPTRG00000010954
homo_sapiens ENSG00000179751
gorilla_gorilla ENSGGOG00000006768
pongo_abelii ENSPPYG00000009957
nomascus_leucogenys ENSNLEG00000014514
papio_anubis ENSPANG00000005590
theropithecus_gelada ENSTGEG00000002778
macaca_fascicularis ENSMFAG00000032892
macaca_nemestrina ENSMNEG00000015392
cercocebus_atys ENSCATG00000032618
chlorocebus_sabaeus ENSCSAG00000018538
rhinopithecus_roxellana ENSRROG00000038594
rhinopithecus_bieti ENSRBIG00000044169
colobus_angolensis_palliatus ENSCANG00000029647
piliocolobus_tephrosceles ENSPTEG00000037966
sus_scrofa ENSSSCG00000021959
tursiops_truncatus ENSTTRG00000014977
capra_hircus ENSCHIG00000026169
ovis_aries ENSOARG00000011330
bos_mutus ENSBMUG00000014904
bos_taurus ENSBTAG00000045930
bison_bison_bison ENSBBBG00000018949
myotis_lucifugus ENSMLUG00000002170
myotis_lucifugus ENSMLUG00000024346
canis_lupus_familiaris ENSCAFG00000005592
canis_lupus_dingo ENSCAFG00020016193
vulpes_vulpes ENSVVUG00000006358
ursus_americanus ENSUAMG00000002534
mustela_putorius_furo ENSMPUG00000017742
neovison_vison ENSNVIG00000010199
panthera_pardus ENSPPRG00000007972
felis_catus ENSFCAG00000042995
echinops_telfairi ENSETEG00000010314
notamacropus_eugenii ENSMEUG00000001937
phascolarctos_cinereus ENSPCIG00000010501
sarcophilus_harrisii ENSSHAG00000000230
xenopus_tropicalis ENSXETG00000005318
pygocentrus_nattereri ENSPNAG00000016918
astyanax_mexicanus ENSAMXG00000025948
ictalurus_punctatus ENSIPUG00000024731
scleropages_formosus ENSSFOG00015006712
paramormyrops_kingsleyae ENSPKIG00000016677
danio_rerio ENSDARG00000103687
danio_rerio ENSDARG00000090469
danio_rerio ENSDARG00000090899
lepisosteus_oculatus ENSLOCG00000017727
