gopherus_agassizii ENSGAGG00000019422
anas_platyrhynchos_platyrhynchos ENSAPLG00000004341
piliocolobus_tephrosceles ENSPTEG00000025311
cebus_capucinus_imitator ENSCCAG00000021460
carlito_syrichta ENSTSYG00000034753
urocitellus_parryii ENSUPAG00010008025
spermophilus_dauricus ENSSDAG00000006887
mus_spicilegus ENSMSIG00000029696
castor_canadensis ENSCCNG00000012925
castor_canadensis ENSCCNG00000022168
capra_hircus ENSCHIG00000016121
capra_hircus ENSCHIG00000009691
ursus_americanus ENSUAMG00000007768
panthera_tigris_altaica ENSPTIG00000014158
rhinopithecus_bieti ENSRBIG00000008848
piliocolobus_tephrosceles ENSPTEG00000029691
theropithecus_gelada ENSTGEG00000012516
mus_spicilegus ENSMSIG00000003661
mus_spicilegus ENSMSIG00000005626
ursus_americanus ENSUAMG00000002036
ursus_americanus ENSUAMG00000013843
echinops_telfairi ENSETEG00000009230
phascolarctos_cinereus ENSPCIG00000007180
