gopherus_agassizii ENSGAGG00000006937
chrysemys_picta_bellii ENSCPBG00000012251
parus_major ENSPMJG00000003864
lepidothrix_coronata ENSLCOG00000004411
junco_hyemalis ENSJHYG00000008842
serinus_canaria ENSSCAG00000009098
lonchura_striata_domestica ENSLSDG00000013010
melopsittacus_undulatus ENSMUNG00000007281
apteryx_rowi ENSARWG00000004181
anser_brachyrhynchus ENSABRG00000017424
anas_platyrhynchos_platyrhynchos ENSAPLG00000022316
coturnix_japonica ENSCJPG00005007151
gallus_gallus ENSGALG00000031243
ficedula_albicollis ENSFALG00000008317
anolis_carolinensis ENSACAG00000003754
pogona_vitticeps ENSPVIG00000021208
salvator_merianae ENSSMRG00000001196
loxodonta_africana ENSLAFG00000008773
procavia_capensis ENSPCAG00000007148
echinops_telfairi ENSETEG00000017047
dasypus_novemcinctus ENSDNOG00000032182
choloepus_hoffmanni ENSCHOG00000011793
pteropus_vampyrus ENSPVAG00000007090
myotis_lucifugus ENSMLUG00000014699
capra_hircus ENSCHIG00000023427
ovis_aries ENSOARG00000002397
bos_mutus ENSBMUG00000003486
bos_taurus ENSBTAG00000007759
bison_bison_bison ENSBBBG00000015114
tursiops_truncatus ENSTTRG00000000843
sus_scrofa ENSSSCG00000027986
equus_asinus_asinus ENSEASG00005004594
equus_caballus ENSECAG00000009774
ursus_americanus ENSUAMG00000022758
ursus_maritimus ENSUMAG00000016697
ailuropoda_melanoleuca ENSAMEG00000013860
neovison_vison ENSNVIG00000001850
mustela_putorius_furo ENSMPUG00000008082
canis_lupus_dingo ENSCAFG00020006413
canis_lupus_familiaris ENSCAFG00000004698
vulpes_vulpes ENSVVUG00000008449
panthera_pardus ENSPPRG00000008733
panthera_tigris_altaica ENSPTIG00000012586
felis_catus ENSFCAG00000013195
sorex_araneus ENSSARG00000009154
cavia_porcellus ENSCPOG00000004392
cavia_aperea ENSCAPG00000007188
chinchilla_lanigera ENSCLAG00000001197
octodon_degus ENSODEG00000010807
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015152
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010591
fukomys_damarensis ENSFDAG00000007311
ictidomys_tridecemlineatus ENSSTOG00000000898
urocitellus_parryii ENSUPAG00010006736
spermophilus_dauricus ENSSDAG00000019158
marmota_marmota_marmota ENSMMMG00000006147
castor_canadensis ENSCCNG00000006884
dipodomys_ordii ENSDORG00000006543
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028004
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028973
mus_spicilegus ENSMSIG00000004031
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027008
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021781
rattus_norvegicus ENSRNOG00000008557
meriones_unguiculatus ENSMUGG00000009468
peromyscus_maniculatus_bairdii ENSPEMG00000014335
microtus_ochrogaster ENSMOCG00000001257
cricetulus_griseus_crigri_1.0 ENSCGRG00000015543
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020904
cricetulus_griseus_crigri-picr ENSCGRG00015007060
mesocricetus_auratus ENSMAUG00000020986
nannospalax_galili ENSNGAG00000023058
jaculus_jaculus ENSJJAG00000012342
oryctolagus_cuniculus ENSOCUG00000008682
ochotona_princeps ENSOPRG00000003774
pan_paniscus ENSPPAG00000031904
pan_troglodytes ENSPTRG00000019870
homo_sapiens ENSG00000197150
gorilla_gorilla ENSGGOG00000016858
pongo_abelii ENSPPYG00000018180
nomascus_leucogenys ENSNLEG00000004032
macaca_fascicularis ENSMFAG00000037503
macaca_mulatta ENSMMUG00000020442
macaca_nemestrina ENSMNEG00000043332
cercocebus_atys ENSCATG00000031257
papio_anubis ENSPANG00000010540
theropithecus_gelada ENSTGEG00000004414
mandrillus_leucophaeus ENSMLEG00000033124
chlorocebus_sabaeus ENSCSAG00000006735
colobus_angolensis_palliatus ENSCANG00000034633
piliocolobus_tephrosceles ENSPTEG00000001231
rhinopithecus_roxellana ENSRROG00000038648
rhinopithecus_bieti ENSRBIG00000002318
saimiri_boliviensis_boliviensis ENSSBOG00000028867
callithrix_jacchus ENSCJAG00000020233
