pan_paniscus ENSPPAG00000024900
pan_troglodytes ENSPTRG00000049828
gorilla_gorilla ENSGGOG00000037292
pongo_abelii ENSPPYG00000012065
nomascus_leucogenys ENSNLEG00000029718
rhinopithecus_roxellana ENSRROG00000039718
rhinopithecus_bieti ENSRBIG00000030416
colobus_angolensis_palliatus ENSCANG00000037972
piliocolobus_tephrosceles ENSPTEG00000039222
cercocebus_atys ENSCATG00000011738
papio_anubis ENSPANG00000032502
macaca_nemestrina ENSMNEG00000000258
macaca_fascicularis ENSMFAG00000015175
macaca_mulatta ENSMMUG00000044065
mandrillus_leucophaeus ENSMLEG00000005772
cebus_capucinus_imitator ENSCCAG00000028570
saimiri_boliviensis_boliviensis ENSSBOG00000020235
