drosophila_melanogaster FBgn0037555
caenorhabditis_elegans_strain_n2 WBGene00017967
paramormyrops_kingsleyae ENSPKIG00000017247
scleropages_formosus ENSSFOG00015020604
tetraodon_nigroviridis ENSTNIG00000017726
takifugu_rubripes ENSTRUG00000009280
oryzias_latipes_asm223467v1 ENSORLG00000010683
oryzias_latipes_asm223471v1 ENSORLG00020014362
oryzias_latipes_asm223469v1 ENSORLG00015015609
oryzias_melastigma ENSOMEG00000003482
xiphophorus_couchianus ENSXCOG00000001228
xiphophorus_maculatus ENSXMAG00000025422
xiphophorus_couchianus ENSXCOG00000005678
gambusia_affinis ENSGAFG00000010755
poecilia_formosa ENSPFOG00000010609
poecilia_latipinna ENSPLAG00000004170
poecilia_mexicana ENSPMEG00000003973
poecilia_reticulata ENSPREG00000004900
cyprinodon_variegatus ENSCVAG00000014300
fundulus_heteroclitus ENSFHEG00000008937
kryptolebias_marmoratus ENSKMAG00000003540
amphiprion_ocellaris ENSAOCG00000010803
amphiprion_percula ENSAPEG00000015831
acanthochromis_polyacanthus ENSAPOG00000006327
stegastes_partitus ENSSPAG00000009669
astatotilapia_calliptera ENSACLG00000012565
maylandia_zebra ENSMZEG00005008903
haplochromis_burtoni ENSHBUG00000000912
pundamilia_nyererei ENSPNYG00000019931
neolamprologus_brichardi ENSNBRG00000011228
oreochromis_niloticus ENSONIG00000001519
amphilophus_citrinellus ENSACIG00000012268
mola_mola ENSMMOG00000000590
gasterosteus_aculeatus ENSGACG00000000960
monopterus_albus ENSMALG00000019157
mastacembelus_armatus ENSMAMG00000003674
anabas_testudineus ENSATEG00000020341
seriola_dumerili ENSSDUG00000017344
seriola_lalandi_dorsalis ENSSLDG00000017525
scophthalmus_maximus ENSSMAG00000013588
labrus_bergylta ENSLBEG00000011733
cynoglossus_semilaevis ENSCSEG00000019295
hippocampus_comes ENSHCOG00000015953
gadus_morhua ENSGMOG00000019352
esox_lucius ENSELUG00000011240
astyanax_mexicanus ENSAMXG00000026278
pygocentrus_nattereri ENSPNAG00000014455
ictalurus_punctatus ENSIPUG00000003015
danio_rerio ENSDARG00000003769
lepisosteus_oculatus ENSLOCG00000010175
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014191
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017272
fukomys_damarensis ENSFDAG00000007960
chinchilla_lanigera ENSCLAG00000014444
octodon_degus ENSODEG00000009529
cavia_porcellus ENSCPOG00000035453
cavia_aperea ENSCAPG00000012311
dipodomys_ordii ENSDORG00000029869
procavia_capensis ENSPCAG00000011292
echinops_telfairi ENSETEG00000006156
loxodonta_africana ENSLAFG00000002587
ornithorhynchus_anatinus ENSOANG00000014275
ornithorhynchus_anatinus ENSOANG00000029446
bos_taurus ENSBTAG00000010185
bison_bison_bison ENSBBBG00000016405
capra_hircus ENSCHIG00000017445
ovis_aries ENSOARG00000011534
ovis_aries ENSOARG00000011821
capra_hircus ENSCHIG00000023680
capra_hircus ENSCHIG00000000356
bos_mutus ENSBMUG00000026681
bos_taurus ENSBTAG00000045569
sus_scrofa ENSSSCG00000029624
tursiops_truncatus ENSTTRG00000015007
vicugna_pacos ENSVPAG00000006416
panthera_tigris_altaica ENSPTIG00000005032
panthera_pardus ENSPPRG00000004710
felis_catus ENSFCAG00000010027
ursus_americanus ENSUAMG00000023194
ursus_maritimus ENSUMAG00000010984
ailuropoda_melanoleuca ENSAMEG00000008308
neovison_vison ENSNVIG00000006308
mustela_putorius_furo ENSMPUG00000010456
canis_lupus_dingo ENSCAFG00020014977
canis_lupus_familiaris ENSCAFG00000014357
vulpes_vulpes ENSVVUG00000000081
pteropus_vampyrus ENSPVAG00000012060
myotis_lucifugus ENSMLUG00000008967
microcebus_murinus ENSMICG00000033119
propithecus_coquereli ENSPCOG00000002766
prolemur_simus ENSPSMG00000025851
otolemur_garnettii ENSOGAG00000006693
pan_paniscus ENSPPAG00000034890
pan_troglodytes ENSPTRG00000015893
homo_sapiens ENSG00000173011
gorilla_gorilla ENSGGOG00000016386
pongo_abelii ENSPPYG00000014574
nomascus_leucogenys ENSNLEG00000011820
rhinopithecus_roxellana ENSRROG00000028976
rhinopithecus_bieti ENSRBIG00000040499
colobus_angolensis_palliatus ENSCANG00000039649
macaca_nemestrina ENSMNEG00000044586
macaca_mulatta ENSMMUG00000017002
macaca_fascicularis ENSMFAG00000002501
mandrillus_leucophaeus ENSMLEG00000039869
cercocebus_atys ENSCATG00000042413
papio_anubis ENSPANG00000007240
theropithecus_gelada ENSTGEG00000024754
chlorocebus_sabaeus ENSCSAG00000016045
callithrix_jacchus ENSCJAG00000004932
callithrix_jacchus ENSCJAG00000004147
saimiri_boliviensis_boliviensis ENSSBOG00000033366
cebus_capucinus_imitator ENSCCAG00000027900
aotus_nancymaae ENSANAG00000031434
tupaia_belangeri ENSTBEG00000006168
ictidomys_tridecemlineatus ENSSTOG00000027035
ictidomys_tridecemlineatus ENSSTOG00000027412
spermophilus_dauricus ENSSDAG00000013447
marmota_marmota_marmota ENSMMMG00000015003
urocitellus_parryii ENSUPAG00010004566
castor_canadensis ENSCCNG00000031557
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028153
