phascolarctos_cinereus ENSPCIG00000005889
notamacropus_eugenii ENSMEUG00000002622
sarcophilus_harrisii ENSSHAG00000014608
monodelphis_domestica ENSMODG00000009472
pan_troglodytes ENSPTRG00000007277
pan_paniscus ENSPPAG00000039225
homo_sapiens ENSG00000179361
gorilla_gorilla ENSGGOG00000001766
pongo_abelii ENSPPYG00000006640
macaca_mulatta ENSMMUG00000001568
macaca_nemestrina ENSMNEG00000044521
macaca_fascicularis ENSMFAG00000033841
cercocebus_atys ENSCATG00000040733
mandrillus_leucophaeus ENSMLEG00000030678
papio_anubis ENSPANG00000016010
theropithecus_gelada ENSTGEG00000028225
chlorocebus_sabaeus ENSCSAG00000014226
rhinopithecus_roxellana ENSRROG00000045051
rhinopithecus_bieti ENSRBIG00000044852
piliocolobus_tephrosceles ENSPTEG00000023657
colobus_angolensis_palliatus ENSCANG00000035177
nomascus_leucogenys ENSNLEG00000014530
cebus_capucinus_imitator ENSCCAG00000027273
saimiri_boliviensis_boliviensis ENSSBOG00000025744
callithrix_jacchus ENSCJAG00000017758
aotus_nancymaae ENSANAG00000037592
aotus_nancymaae ENSANAG00000024002
carlito_syrichta ENSTSYG00000013728
propithecus_coquereli ENSPCOG00000013432
propithecus_coquereli ENSPCOG00000027588
microcebus_murinus ENSMICG00000009542
prolemur_simus ENSPSMG00000007196
otolemur_garnettii ENSOGAG00000014431
urocitellus_parryii ENSUPAG00010005354
spermophilus_dauricus ENSSDAG00000017319
ictidomys_tridecemlineatus ENSSTOG00000013927
marmota_marmota_marmota ENSMMMG00000002986
pteropus_vampyrus ENSPVAG00000014726
myotis_lucifugus ENSMLUG00000013261
canis_lupus_familiaris ENSCAFG00000017932
canis_lupus_dingo ENSCAFG00020003926
vulpes_vulpes ENSVVUG00000018572
mustela_putorius_furo ENSMPUG00000017290
neovison_vison ENSNVIG00000012792
ailuropoda_melanoleuca ENSAMEG00000009014
panthera_pardus ENSPPRG00000005154
panthera_tigris_altaica ENSPTIG00000016914
felis_catus ENSFCAG00000002012
bos_mutus ENSBMUG00000014949
bos_taurus ENSBTAG00000011828
bison_bison_bison ENSBBBG00000010001
capra_hircus ENSCHIG00000017971
ovis_aries ENSOARG00000003574
vicugna_pacos ENSVPAG00000003483
tursiops_truncatus ENSTTRG00000007975
sus_scrofa ENSSSCG00000001905
equus_asinus_asinus ENSEASG00005005082
equus_caballus ENSECAG00000013123
nannospalax_galili ENSNGAG00000022924
nannospalax_galili ENSNGAG00000023836
