calidris_pygmaea ENSCPGG00000008620
melopsittacus_undulatus ENSMUNG00000012369
numida_meleagris ENSNMEG00000022637
chelonoidis_abingdonii ENSCABG00000011850
anas_platyrhynchos_platyrhynchos ENSAPLG00000022242
chrysemys_picta_bellii ENSCPBG00000013210
chelonoidis_abingdonii ENSCABG00000010279
gopherus_agassizii ENSGAGG00000009855
gopherus_agassizii ENSGAGG00000014061
chelonoidis_abingdonii ENSCABG00000013211
chrysemys_picta_bellii ENSCPBG00000013221
salvator_merianae ENSSMRG00000007069
salvator_merianae ENSSMRG00000007060
salvator_merianae ENSSMRG00000007064
pogona_vitticeps ENSPVIG00000004970
