apteryx_owenii ENSAOWG00000015014
apteryx_haastii ENSAHAG00000000765
apteryx_rowi ENSARWG00000011503
dromaius_novaehollandiae ENSDNVG00000003786
nothoprocta_perdicaria ENSNPEG00000008932
calidris_pygmaea ENSCPGG00000015532
calidris_pugnax ENSCPUG00000004301
lepidothrix_coronata ENSLCOG00000010716
manacus_vitellinus ENSMVIG00005000756
parus_major ENSPMJG00000011910
cyanistes_caeruleus ENSCCEG00000015799
ficedula_albicollis ENSFALG00000006371
taeniopygia_guttata ENSTGUG00000013604
taeniopygia_guttata ENSTGUG00000013606
lonchura_striata_domestica ENSLSDG00000014035
serinus_canaria ENSSCAG00000016905
zonotrichia_albicollis ENSZALG00000017177
junco_hyemalis ENSJHYG00000017486
melopsittacus_undulatus ENSMUNG00000015622
meleagris_gallopavo ENSMGAG00000014389
coturnix_japonica ENSCJPG00005017645
gallus_gallus ENSGALG00000015360
numida_meleagris ENSNMEG00000009885
anser_brachyrhynchus ENSABRG00000004745
anas_platyrhynchos_platyrhynchos ENSAPLG00000013921
crocodylus_porosus ENSCPRG00005010087
gopherus_agassizii ENSGAGG00000004458
chelonoidis_abingdonii ENSCABG00000022120
chrysemys_picta_bellii ENSCPBG00000005195
pelodiscus_sinensis ENSPSIG00000016895
anolis_carolinensis ENSACAG00000007867
pogona_vitticeps ENSPVIG00000007999
notechis_scutatus ENSNSUG00000015955
salvator_merianae ENSSMRG00000003526
sphenodon_punctatus ENSSPUG00000019244
notamacropus_eugenii ENSMEUG00000009651
sarcophilus_harrisii ENSSHAG00000015364
monodelphis_domestica ENSMODG00000018072
castor_canadensis ENSCCNG00000007080
dipodomys_ordii ENSDORG00000004112
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000033031
mus_spicilegus ENSMSIG00000008261
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021697
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020798
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016495
rattus_norvegicus ENSRNOG00000039183
meriones_unguiculatus ENSMUGG00000022036
cricetulus_griseus_crigri-picr ENSCGRG00015013770
cricetulus_griseus_crigri_1.0 ENSCGRG00000003223
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020735
mesocricetus_auratus ENSMAUG00000000178
microtus_ochrogaster ENSMOCG00000002988
peromyscus_maniculatus_bairdii ENSPEMG00000017928
nannospalax_galili ENSNGAG00000022301
jaculus_jaculus ENSJJAG00000000422
