eptatretus_burgeri ENSEBUG00000004118
petromyzon_marinus ENSPMAG00000008429
pogona_vitticeps ENSPVIG00000007246
notechis_scutatus ENSNSUG00000015284
anolis_carolinensis ENSACAG00000002976
salvator_merianae ENSSMRG00000018677
sphenodon_punctatus ENSSPUG00000017517
gopherus_agassizii ENSGAGG00000023632
chelonoidis_abingdonii ENSCABG00000014458
chrysemys_picta_bellii ENSCPBG00000013440
pelodiscus_sinensis ENSPSIG00000006432
dromaius_novaehollandiae ENSDNVG00000011656
apteryx_haastii ENSAHAG00000019558
apteryx_owenii ENSAOWG00000005288
apteryx_rowi ENSARWG00000005070
nothoprocta_perdicaria ENSNPEG00000016218
calidris_pugnax ENSCPUG00000015547
calidris_pygmaea ENSCPGG00000001949
melopsittacus_undulatus ENSMUNG00000002721
lepidothrix_coronata ENSLCOG00000008996
manacus_vitellinus ENSMVIG00005004852
lonchura_striata_domestica ENSLSDG00000012188
taeniopygia_guttata ENSTGUG00000001779
serinus_canaria ENSSCAG00000004225
junco_hyemalis ENSJHYG00000001626
zonotrichia_albicollis ENSZALG00000010218
parus_major ENSPMJG00000005728
cyanistes_caeruleus ENSCCEG00000004412
anas_platyrhynchos_platyrhynchos ENSAPLG00000002813
anser_brachyrhynchus ENSABRG00000019632
meleagris_gallopavo ENSMGAG00000005098
gallus_gallus ENSGALG00000010298
coturnix_japonica ENSCJPG00005008972
numida_meleagris ENSNMEG00000014389
echinops_telfairi ENSETEG00000012307
procavia_capensis ENSPCAG00000009097
dasypus_novemcinctus ENSDNOG00000039427
dasypus_novemcinctus ENSDNOG00000037495
choloepus_hoffmanni ENSCHOG00000002554
capra_hircus ENSCHIG00000020652
ovis_aries ENSOARG00000010351
bos_taurus ENSBTAG00000000744
bos_mutus ENSBMUG00000014725
bison_bison_bison ENSBBBG00000021119
tursiops_truncatus ENSTTRG00000012439
sus_scrofa ENSSSCG00000038895
vicugna_pacos ENSVPAG00000004770
equus_caballus ENSECAG00000022136
equus_asinus_asinus ENSEASG00005016965
pteropus_vampyrus ENSPVAG00000016671
myotis_lucifugus ENSMLUG00000028330
ursus_americanus ENSUAMG00000025142
ursus_maritimus ENSUMAG00000007352
ailuropoda_melanoleuca ENSAMEG00000001497
mustela_putorius_furo ENSMPUG00000011347
neovison_vison ENSNVIG00000006540
canis_lupus_dingo ENSCAFG00020001017
canis_lupus_familiaris ENSCAFG00000006518
vulpes_vulpes ENSVVUG00000019760
panthera_pardus ENSPPRG00000007370
panthera_tigris_altaica ENSPTIG00000018684
felis_catus ENSFCAG00000000133
felis_catus ENSFCAG00000013842
panthera_pardus ENSPPRG00000023069
felis_catus ENSFCAG00000028915
ursus_americanus ENSUAMG00000014425
ursus_maritimus ENSUMAG00000008669
panthera_pardus ENSPPRG00000022826
panthera_pardus ENSPPRG00000013351
mustela_putorius_furo ENSMPUG00000014208
erinaceus_europaeus ENSEEUG00000008292
sorex_araneus ENSSARG00000013141
prolemur_simus ENSPSMG00000005446
microcebus_murinus ENSMICG00000006096
prolemur_simus ENSPSMG00000000915
propithecus_coquereli ENSPCOG00000017597
otolemur_garnettii ENSOGAG00000003603
carlito_syrichta ENSTSYG00000013306
carlito_syrichta ENSTSYG00000030715
urocitellus_parryii ENSUPAG00010016743
ictidomys_tridecemlineatus ENSSTOG00000011527
marmota_marmota_marmota ENSMMMG00000014013
spermophilus_dauricus ENSSDAG00000011474
spermophilus_dauricus ENSSDAG00000023669
marmota_marmota_marmota ENSMMMG00000007221
urocitellus_parryii ENSUPAG00010005331
pan_paniscus ENSPPAG00000035745
gorilla_gorilla ENSGGOG00000013074
homo_sapiens ENSG00000104671
pongo_abelii ENSPPYG00000018486
nomascus_leucogenys ENSNLEG00000011906
rhinopithecus_roxellana ENSRROG00000038808
rhinopithecus_bieti ENSRBIG00000019701
piliocolobus_tephrosceles ENSPTEG00000031709
papio_anubis ENSPANG00000008817
theropithecus_gelada ENSTGEG00000004859
mandrillus_leucophaeus ENSMLEG00000042120
macaca_fascicularis ENSMFAG00000041261
macaca_mulatta ENSMMUG00000013735
macaca_nemestrina ENSMNEG00000042347
cercocebus_atys ENSCATG00000038873
chlorocebus_sabaeus ENSCSAG00000015839
pan_troglodytes ENSPTRG00000020134
colobus_angolensis_palliatus ENSCANG00000039207
macaca_nemestrina ENSMNEG00000033718
macaca_mulatta ENSMMUG00000039558
macaca_fascicularis ENSMFAG00000041374
theropithecus_gelada ENSTGEG00000025128
papio_anubis ENSPANG00000030129
colobus_angolensis_palliatus ENSCANG00000032868
rhinopithecus_bieti ENSRBIG00000043249
nomascus_leucogenys ENSNLEG00000013489
callithrix_jacchus ENSCJAG00000012338
saimiri_boliviensis_boliviensis ENSSBOG00000027970
cebus_capucinus_imitator ENSCCAG00000026928
aotus_nancymaae ENSANAG00000024624
dipodomys_ordii ENSDORG00000000033
propithecus_coquereli ENSPCOG00000025003
chinchilla_lanigera ENSCLAG00000001329
cavia_aperea ENSCAPG00000008289
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032088
mus_spicilegus ENSMSIG00000002475
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031516
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030971
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021440
octodon_degus ENSODEG00000018436
octodon_degus ENSODEG00000019355
octodon_degus ENSODEG00000006428
cavia_porcellus ENSCPOG00000011021
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008953
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001627
fukomys_damarensis ENSFDAG00000014500
meriones_unguiculatus ENSMUGG00000002907
rattus_norvegicus ENSRNOG00000013254
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001182
cricetulus_griseus_crigri-picr ENSCGRG00015024863
cricetulus_griseus_crigri_1.0 ENSCGRG00000013958
mesocricetus_auratus ENSMAUG00000008454
peromyscus_maniculatus_bairdii ENSPEMG00000013551
peromyscus_maniculatus_bairdii ENSPEMG00000021943
microtus_ochrogaster ENSMOCG00000018050
nannospalax_galili ENSNGAG00000002881
nannospalax_galili ENSNGAG00000006685
jaculus_jaculus ENSJJAG00000009554
castor_canadensis ENSCCNG00000020668
ochotona_princeps ENSOPRG00000004704
ochotona_princeps ENSOPRG00000005061
ochotona_princeps ENSOPRG00000002703
oryctolagus_cuniculus ENSOCUG00000010968
loxodonta_africana ENSLAFG00000017860
phascolarctos_cinereus ENSPCIG00000002984
phascolarctos_cinereus ENSPCIG00000022565
monodelphis_domestica ENSMODG00000019010
sarcophilus_harrisii ENSSHAG00000011698
ornithorhynchus_anatinus ENSOANG00000004843
xenopus_tropicalis ENSXETG00000010252
latimeria_chalumnae ENSLACG00000005604
poecilia_latipinna ENSPLAG00000020962
poecilia_formosa ENSPFOG00000016433
poecilia_mexicana ENSPMEG00000012404
poecilia_reticulata ENSPREG00000010472
xiphophorus_maculatus ENSXMAG00000023015
xiphophorus_couchianus ENSXCOG00000013682
gambusia_affinis ENSGAFG00000006042
fundulus_heteroclitus ENSFHEG00000015367
cyprinodon_variegatus ENSCVAG00000013460
kryptolebias_marmoratus ENSKMAG00000000386
astatotilapia_calliptera ENSACLG00000011976
maylandia_zebra ENSMZEG00005023748
pundamilia_nyererei ENSPNYG00000015135
haplochromis_burtoni ENSHBUG00000014920
neolamprologus_brichardi ENSNBRG00000017226
oreochromis_niloticus ENSONIG00000008868
amphilophus_citrinellus ENSACIG00000014499
tetraodon_nigroviridis ENSTNIG00000005141
takifugu_rubripes ENSTRUG00000004797
mastacembelus_armatus ENSMAMG00000002028
monopterus_albus ENSMALG00000002045
anabas_testudineus ENSATEG00000021125
seriola_dumerili ENSSDUG00000003551
seriola_lalandi_dorsalis ENSSLDG00000024624
amphiprion_ocellaris ENSAOCG00000003326
