eptatretus_burgeri ENSEBUG00000012054
petromyzon_marinus ENSPMAG00000000762
paramormyrops_kingsleyae ENSPKIG00000022723
scleropages_formosus ENSSFOG00015001856
scleropages_formosus ENSSFOG00015012309
paramormyrops_kingsleyae ENSPKIG00000019865
labrus_bergylta ENSLBEG00000016832
gasterosteus_aculeatus ENSGACG00000004444
takifugu_rubripes ENSTRUG00000017479
tetraodon_nigroviridis ENSTNIG00000016960
mola_mola ENSMMOG00000000494
monopterus_albus ENSMALG00000009895
mastacembelus_armatus ENSMAMG00000006371
anabas_testudineus ENSATEG00000015253
scophthalmus_maximus ENSSMAG00000015285
cynoglossus_semilaevis ENSCSEG00000005635
seriola_dumerili ENSSDUG00000000434
seriola_lalandi_dorsalis ENSSLDG00000019037
fundulus_heteroclitus ENSFHEG00000009376
fundulus_heteroclitus ENSFHEG00000007470
cyprinodon_variegatus ENSCVAG00000002813
poecilia_latipinna ENSPLAG00000008724
poecilia_mexicana ENSPMEG00000006361
poecilia_formosa ENSPFOG00000014109
poecilia_reticulata ENSPREG00000005459
xiphophorus_maculatus ENSXMAG00000000454
xiphophorus_couchianus ENSXCOG00000019237
gambusia_affinis ENSGAFG00000004179
kryptolebias_marmoratus ENSKMAG00000016024
oryzias_latipes_asm223469v1 ENSORLG00015014740
oryzias_latipes_asm223467v1 ENSORLG00000017577
oryzias_latipes_asm223471v1 ENSORLG00020000813
oryzias_melastigma ENSOMEG00000004912
haplochromis_burtoni ENSHBUG00000019890
astatotilapia_calliptera ENSACLG00000008469
maylandia_zebra ENSMZEG00005004577
pundamilia_nyererei ENSPNYG00000008574
neolamprologus_brichardi ENSNBRG00000010969
oreochromis_niloticus ENSONIG00000008600
amphilophus_citrinellus ENSACIG00000020269
amphiprion_ocellaris ENSAOCG00000004061
amphiprion_percula ENSAPEG00000022568
acanthochromis_polyacanthus ENSAPOG00000003487
stegastes_partitus ENSSPAG00000008871
periophthalmus_magnuspinnatus ENSPMGG00000000830
hippocampus_comes ENSHCOG00000000795
gadus_morhua ENSGMOG00000004161
esox_lucius ENSELUG00000023163
astyanax_mexicanus ENSAMXG00000007175
pygocentrus_nattereri ENSPNAG00000021615
ictalurus_punctatus ENSIPUG00000019647
danio_rerio ENSDARG00000042821
